"DataCompleta";"Data";"Hora";"Total";"Intersul";"Internorte";"Transcarioca";"SantaCruz";"BRT"
"2017-11-01 00:00:00";"01/11/2017";"00:00";"1054";"158";"333";"280";"283";"0"
"2017-11-01 00:05:00";"01/11/2017";"00:05";"2";"0";"1";"1";"0";"0"
"2017-11-01 00:10:00";"01/11/2017";"00:10";"";"";"";"";"";""
"2017-11-01 00:15:00";"01/11/2017";"00:15";"";"";"";"";"";""
"2017-11-01 00:20:00";"01/11/2017";"00:20";"1";"0";"1";"0";"0";"0"
"2017-11-01 00:25:00";"01/11/2017";"00:25";"1";"0";"0";"0";"1";"0"
"2017-11-01 00:30:00";"01/11/2017";"00:30";"1";"0";"1";"0";"0";"0"
"2017-11-01 00:35:00";"01/11/2017";"00:35";"1";"1";"0";"0";"0";"0"
"2017-11-01 00:40:00";"01/11/2017";"00:40";"2";"1";"0";"0";"1";"0"
"2017-11-01 00:45:00";"01/11/2017";"00:45";"2";"0";"1";"0";"1";"0"
"2017-11-01 00:50:00";"01/11/2017";"00:50";"";"";"";"";"";""
"2017-11-01 00:55:00";"01/11/2017";"00:55";"2";"0";"1";"1";"0";"0"
"2017-11-01 01:00:00";"01/11/2017";"01:00";"1";"0";"1";"0";"0";"0"
"2017-11-01 01:05:00";"01/11/2017";"01:05";"1";"0";"0";"0";"1";"0"
"2017-11-01 01:10:00";"01/11/2017";"01:10";"1";"0";"0";"1";"0";"0"
"2017-11-01 01:15:00";"01/11/2017";"01:15";"1";"0";"0";"1";"0";"0"
"2017-11-01 01:20:00";"01/11/2017";"01:20";"2";"0";"0";"1";"1";"0"
"2017-11-01 01:25:00";"01/11/2017";"01:25";"2";"0";"1";"1";"0";"0"
"2017-11-01 01:30:00";"01/11/2017";"01:30";"";"";"";"";"";""
"2017-11-01 01:35:00";"01/11/2017";"01:35";"1";"0";"1";"0";"0";"0"
"2017-11-01 01:40:00";"01/11/2017";"01:40";"";"";"";"";"";""
"2017-11-01 01:45:00";"01/11/2017";"01:45";"2";"0";"1";"0";"1";"0"
"2017-11-01 01:50:00";"01/11/2017";"01:50";"4";"0";"2";"1";"1";"0"
"2017-11-01 01:55:00";"01/11/2017";"01:55";"4";"1";"0";"2";"1";"0"
"2017-11-01 02:00:00";"01/11/2017";"02:00";"6";"0";"3";"3";"0";"0"
"2017-11-01 02:05:00";"01/11/2017";"02:05";"2";"0";"0";"2";"0";"0"
"2017-11-01 02:10:00";"01/11/2017";"02:10";"3";"0";"2";"1";"0";"0"
"2017-11-01 02:15:00";"01/11/2017";"02:15";"5";"0";"4";"1";"0";"0"
"2017-11-01 02:20:00";"01/11/2017";"02:20";"4";"0";"1";"3";"0";"0"
"2017-11-01 02:25:00";"01/11/2017";"02:25";"2";"0";"0";"2";"0";"0"
"2017-11-01 02:30:00";"01/11/2017";"02:30";"6";"1";"3";"2";"0";"0"
"2017-11-01 02:35:00";"01/11/2017";"02:35";"27";"3";"13";"11";"0";"0"
"2017-11-01 02:40:00";"01/11/2017";"02:40";"50";"3";"32";"14";"1";"0"
"2017-11-01 02:45:00";"01/11/2017";"02:45";"34";"4";"21";"9";"0";"0"
"2017-11-01 02:50:00";"01/11/2017";"02:50";"48";"10";"25";"12";"1";"0"
"2017-11-01 02:55:00";"01/11/2017";"02:55";"54";"14";"19";"19";"2";"0"
"2017-11-01 03:00:00";"01/11/2017";"03:00";"271";"37";"90";"90";"54";"0"
"2017-11-01 03:05:00";"01/11/2017";"03:05";"270";"42";"75";"95";"58";"0"
"2017-11-01 03:10:00";"01/11/2017";"03:10";"279";"40";"89";"88";"62";"0"
"2017-11-01 03:15:00";"01/11/2017";"03:15";"264";"33";"79";"88";"64";"0"
"2017-11-01 03:20:00";"01/11/2017";"03:20";"297";"31";"91";"100";"75";"0"
"2017-11-01 03:25:00";"01/11/2017";"03:25";"317";"46";"95";"98";"78";"0"
"2017-11-01 03:30:00";"01/11/2017";"03:30";"341";"44";"104";"107";"86";"0"
"2017-11-01 03:35:00";"01/11/2017";"03:35";"357";"48";"99";"110";"100";"0"
"2017-11-01 03:40:00";"01/11/2017";"03:40";"398";"56";"121";"112";"109";"0"
"2017-11-01 03:45:00";"01/11/2017";"03:45";"457";"63";"145";"116";"133";"0"
"2017-11-01 03:50:00";"01/11/2017";"03:50";"511";"67";"154";"140";"150";"0"
"2017-11-01 03:55:00";"01/11/2017";"03:55";"569";"75";"177";"147";"170";"0"
"2017-11-01 04:00:00";"01/11/2017";"04:00";"653";"76";"207";"170";"200";"0"
"2017-11-01 04:05:00";"01/11/2017";"04:05";"737";"88";"224";"193";"232";"0"
"2017-11-01 04:10:00";"01/11/2017";"04:10";"814";"97";"254";"202";"261";"0"
"2017-11-01 04:15:00";"01/11/2017";"04:15";"913";"114";"285";"225";"289";"0"
"2017-11-01 04:20:00";"01/11/2017";"04:20";"1030";"137";"308";"256";"329";"0"
"2017-11-01 04:25:00";"01/11/2017";"04:25";"1122";"149";"337";"270";"366";"0"
"2017-11-01 04:30:00";"01/11/2017";"04:30";"1258";"170";"385";"300";"403";"0"
"2017-11-01 04:35:00";"01/11/2017";"04:35";"1363";"200";"401";"328";"434";"0"
"2017-11-01 04:40:00";"01/11/2017";"04:40";"1507";"221";"462";"353";"471";"0"
"2017-11-01 04:45:00";"01/11/2017";"04:45";"1620";"256";"495";"368";"501";"0"
"2017-11-01 04:50:00";"01/11/2017";"04:50";"1768";"276";"552";"409";"531";"0"
"2017-11-01 04:55:00";"01/11/2017";"04:55";"1936";"312";"609";"454";"561";"0"
"2017-11-01 05:00:00";"01/11/2017";"05:00";"2118";"363";"664";"495";"596";"0"
