"DataCompleta";"Data";"Hora";"Total";"Intersul";"Internorte";"Transcarioca";"SantaCruz";"BRT"
"2020-06-01 00:00:00";"01/06/2020";"00:00";"42";"3";"17";"4";"18";"0"
"2020-06-01 00:05:00";"01/06/2020";"00:05";"23";"0";"1";"2";"20";"0"
"2020-06-01 00:10:00";"01/06/2020";"00:10";"23";"0";"1";"3";"19";"0"
"2020-06-01 00:15:00";"01/06/2020";"00:15";"4";"0";"2";"2";"0";"0"
"2020-06-01 00:20:00";"01/06/2020";"00:20";"7";"0";"3";"3";"1";"0"
"2020-06-01 00:25:00";"01/06/2020";"00:25";"10";"0";"3";"5";"2";"0"
"2020-06-01 00:30:00";"01/06/2020";"00:30";"16";"0";"4";"7";"5";"0"
"2020-06-01 00:35:00";"01/06/2020";"00:35";"11";"0";"4";"5";"2";"0"
"2020-06-01 00:40:00";"01/06/2020";"00:40";"13";"1";"2";"8";"2";"0"
"2020-06-01 00:45:00";"01/06/2020";"00:45";"15";"1";"3";"9";"2";"0"
"2020-06-01 00:50:00";"01/06/2020";"00:50";"13";"1";"2";"9";"1";"0"
"2020-06-01 00:55:00";"01/06/2020";"00:55";"12";"1";"1";"8";"2";"0"
"2020-06-01 01:00:00";"01/06/2020";"01:00";"13";"1";"2";"8";"2";"0"
"2020-06-01 01:05:00";"01/06/2020";"01:05";"16";"1";"3";"10";"2";"0"
"2020-06-01 01:10:00";"01/06/2020";"01:10";"15";"1";"3";"10";"1";"0"
"2020-06-01 01:15:00";"01/06/2020";"01:15";"15";"1";"2";"11";"1";"0"
"2020-06-01 01:20:00";"01/06/2020";"01:20";"15";"1";"1";"12";"1";"0"
"2020-06-01 01:25:00";"01/06/2020";"01:25";"16";"1";"2";"12";"1";"0"
"2020-06-01 01:30:00";"01/06/2020";"01:30";"15";"1";"2";"11";"1";"0"
"2020-06-01 01:35:00";"01/06/2020";"01:35";"15";"1";"1";"12";"1";"0"
"2020-06-01 01:40:00";"01/06/2020";"01:40";"14";"1";"1";"11";"1";"0"
"2020-06-01 01:45:00";"01/06/2020";"01:45";"14";"1";"2";"10";"1";"0"
"2020-06-01 01:50:00";"01/06/2020";"01:50";"15";"1";"2";"11";"1";"0"
"2020-06-01 01:55:00";"01/06/2020";"01:55";"15";"1";"2";"11";"1";"0"
"2020-06-01 02:00:00";"01/06/2020";"02:00";"16";"1";"2";"11";"2";"0"
"2020-06-01 02:05:00";"01/06/2020";"02:05";"16";"1";"2";"11";"2";"0"
"2020-06-01 02:10:00";"01/06/2020";"02:10";"16";"1";"2";"11";"2";"0"
"2020-06-01 02:15:00";"01/06/2020";"02:15";"15";"1";"1";"11";"2";"0"
"2020-06-01 02:20:00";"01/06/2020";"02:20";"16";"1";"1";"12";"2";"0"
"2020-06-01 02:25:00";"01/06/2020";"02:25";"15";"1";"0";"12";"2";"0"
"2020-06-01 02:30:00";"01/06/2020";"02:30";"14";"1";"0";"11";"2";"0"
"2020-06-01 02:35:00";"01/06/2020";"02:35";"14";"1";"0";"11";"2";"0"
"2020-06-01 02:40:00";"01/06/2020";"02:40";"12";"1";"0";"9";"2";"0"
"2020-06-01 02:45:00";"01/06/2020";"02:45";"13";"1";"1";"8";"2";"1"
"2020-06-01 02:50:00";"01/06/2020";"02:50";"15";"1";"2";"9";"2";"1"
"2020-06-01 02:55:00";"01/06/2020";"02:55";"15";"1";"2";"8";"3";"1"
"2020-06-01 03:00:00";"01/06/2020";"03:00";"20";"1";"3";"10";"5";"1"
"2020-06-01 03:05:00";"01/06/2020";"03:05";"24";"0";"5";"12";"6";"1"
"2020-06-01 03:10:00";"01/06/2020";"03:10";"30";"2";"7";"13";"7";"1"
"2020-06-01 03:15:00";"01/06/2020";"03:15";"35";"2";"8";"15";"9";"1"
"2020-06-01 03:20:00";"01/06/2020";"03:20";"42";"2";"12";"17";"10";"1"
"2020-06-01 03:25:00";"01/06/2020";"03:25";"41";"1";"15";"14";"10";"1"
"2020-06-01 03:30:00";"01/06/2020";"03:30";"47";"3";"16";"13";"14";"1"
"2020-06-01 03:35:00";"01/06/2020";"03:35";"58";"3";"18";"15";"21";"1"
"2020-06-01 03:40:00";"01/06/2020";"03:40";"73";"6";"22";"18";"26";"1"
"2020-06-01 03:45:00";"01/06/2020";"03:45";"84";"7";"27";"19";"30";"1"
"2020-06-01 03:50:00";"01/06/2020";"03:50";"114";"9";"39";"25";"40";"1"
"2020-06-01 03:55:00";"01/06/2020";"03:55";"133";"9";"48";"30";"45";"1"
"2020-06-01 04:00:00";"01/06/2020";"04:00";"160";"13";"59";"33";"54";"1"
"2020-06-01 04:05:00";"01/06/2020";"04:05";"188";"19";"74";"36";"58";"1"
"2020-06-01 04:10:00";"01/06/2020";"04:10";"220";"24";"80";"41";"73";"2"
"2020-06-01 04:15:00";"01/06/2020";"04:15";"263";"37";"86";"48";"89";"3"
"2020-06-01 04:20:00";"01/06/2020";"04:20";"306";"40";"114";"54";"95";"3"
"2020-06-01 04:25:00";"01/06/2020";"04:25";"341";"49";"126";"60";"101";"5"
"2020-06-01 04:30:00";"01/06/2020";"04:30";"370";"57";"135";"65";"107";"6"
"2020-06-01 04:35:00";"01/06/2020";"04:35";"414";"67";"143";"81";"116";"7"
"2020-06-01 04:40:00";"01/06/2020";"04:40";"472";"75";"160";"98";"132";"7"
"2020-06-01 04:45:00";"01/06/2020";"04:45";"567";"82";"193";"112";"173";"7"
"2020-06-01 04:50:00";"01/06/2020";"04:50";"601";"102";"219";"122";"151";"7"
"2020-06-01 04:55:00";"01/06/2020";"04:55";"704";"115";"246";"133";"203";"7"
"2020-06-01 05:00:00";"01/06/2020";"05:00";"794";"138";"278";"149";"221";"8"
"2020-06-01 05:05:00";"01/06/2020";"05:05";"850";"152";"293";"164";"232";"9"
"2020-06-01 05:10:00";"01/06/2020";"05:10";"914";"166";"310";"188";"240";"10"
"2020-06-01 05:15:00";"01/06/2020";"05:15";"975";"174";"325";"213";"253";"10"
"2020-06-01 05:20:00";"01/06/2020";"05:20";"1047";"189";"349";"232";"267";"10"
"2020-06-01 05:25:00";"01/06/2020";"05:25";"1106";"209";"371";"244";"272";"10"
"2020-06-01 05:30:00";"01/06/2020";"05:30";"1127";"220";"406";"265";"226";"10"
"2020-06-01 05:35:00";"01/06/2020";"05:35";"1243";"232";"424";"284";"293";"10"
"2020-06-01 05:40:00";"01/06/2020";"05:40";"1306";"246";"445";"306";"299";"10"
"2020-06-01 05:45:00";"01/06/2020";"05:45";"1346";"253";"454";"321";"308";"10"
"2020-06-01 05:50:00";"01/06/2020";"05:50";"1401";"261";"476";"336";"318";"10"
"2020-06-01 05:55:00";"01/06/2020";"05:55";"1436";"271";"486";"347";"322";"10"
"2020-06-01 06:00:00";"01/06/2020";"06:00";"1474";"280";"499";"359";"326";"10"
"2020-06-01 06:05:00";"01/06/2020";"06:05";"1533";"293";"521";"373";"336";"10"
"2020-06-01 06:10:00";"01/06/2020";"06:10";"1569";"301";"535";"382";"341";"10"
"2020-06-01 06:15:00";"01/06/2020";"06:15";"1601";"314";"542";"394";"341";"10"
"2020-06-01 06:20:00";"01/06/2020";"06:20";"1636";"319";"551";"409";"347";"10"
"2020-06-01 06:25:00";"01/06/2020";"06:25";"1669";"321";"573";"415";"350";"10"
"2020-06-01 06:30:00";"01/06/2020";"06:30";"1698";"320";"587";"424";"357";"10"
"2020-06-01 06:35:00";"01/06/2020";"06:35";"1665";"327";"595";"435";"297";"11"
"2020-06-01 06:40:00";"01/06/2020";"06:40";"1739";"324";"600";"444";"361";"10"
"2020-06-01 06:45:00";"01/06/2020";"06:45";"1773";"333";"614";"447";"369";"10"
"2020-06-01 06:50:00";"01/06/2020";"06:50";"1782";"331";"616";"451";"374";"10"
"2020-06-01 06:55:00";"01/06/2020";"06:55";"1787";"333";"620";"455";"369";"10"
"2020-06-01 07:00:00";"01/06/2020";"07:00";"1805";"331";"635";"464";"365";"10"
"2020-06-01 07:05:00";"01/06/2020";"07:05";"1815";"335";"642";"465";"363";"10"
"2020-06-01 07:10:00";"01/06/2020";"07:10";"1814";"338";"637";"466";"363";"10"
"2020-06-01 07:15:00";"01/06/2020";"07:15";"1768";"340";"652";"468";"299";"9"
"2020-06-01 07:20:00";"01/06/2020";"07:20";"1775";"343";"648";"470";"305";"9"
"2020-06-01 07:25:00";"01/06/2020";"07:25";"1852";"343";"656";"475";"369";"9"
"2020-06-01 07:30:00";"01/06/2020";"07:30";"1853";"341";"663";"473";"368";"8"
"2020-06-01 07:35:00";"01/06/2020";"07:35";"1859";"345";"662";"473";"371";"8"
"2020-06-01 07:40:00";"01/06/2020";"07:40";"1862";"345";"664";"476";"368";"9"
"2020-06-01 07:45:00";"01/06/2020";"07:45";"1859";"343";"662";"478";"367";"9"
"2020-06-01 07:50:00";"01/06/2020";"07:50";"1796";"344";"658";"480";"305";"9"
"2020-06-01 07:55:00";"01/06/2020";"07:55";"1796";"337";"661";"483";"306";"9"
"2020-06-01 08:00:00";"01/06/2020";"08:00";"1794";"337";"671";"481";"296";"9"
"2020-06-01 08:05:00";"01/06/2020";"08:05";"1796";"339";"673";"483";"292";"9"
"2020-06-01 08:10:00";"01/06/2020";"08:10";"1786";"336";"668";"480";"292";"10"
"2020-06-01 08:15:00";"01/06/2020";"08:15";"1799";"339";"673";"481";"296";"10"
"2020-06-01 08:20:00";"01/06/2020";"08:20";"1803";"336";"676";"483";"298";"10"
"2020-06-01 08:25:00";"01/06/2020";"08:25";"1806";"336";"675";"484";"302";"9"
"2020-06-01 08:30:00";"01/06/2020";"08:30";"1804";"338";"670";"485";"301";"10"
"2020-06-01 08:35:00";"01/06/2020";"08:35";"1808";"339";"674";"483";"302";"10"
"2020-06-01 08:40:00";"01/06/2020";"08:40";"1794";"338";"666";"480";"300";"10"
"2020-06-01 08:45:00";"01/06/2020";"08:45";"1791";"334";"669";"477";"301";"10"
"2020-06-01 08:50:00";"01/06/2020";"08:50";"1802";"338";"670";"481";"303";"10"
"2020-06-01 08:55:00";"01/06/2020";"08:55";"1813";"340";"677";"482";"304";"10"
"2020-06-01 09:00:00";"01/06/2020";"09:00";"1802";"346";"669";"480";"298";"9"
"2020-06-01 09:05:00";"01/06/2020";"09:05";"1796";"343";"672";"478";"294";"9"
"2020-06-01 09:10:00";"01/06/2020";"09:10";"1798";"341";"673";"479";"296";"9"
"2020-06-01 09:15:00";"01/06/2020";"09:15";"1789";"340";"669";"478";"293";"9"
"2020-06-01 09:20:00";"01/06/2020";"09:20";"1798";"339";"675";"476";"299";"9"
"2020-06-01 09:25:00";"01/06/2020";"09:25";"1795";"338";"677";"474";"298";"8"
"2020-06-01 09:30:00";"01/06/2020";"09:30";"1795";"340";"677";"475";"295";"8"
"2020-06-01 09:35:00";"01/06/2020";"09:35";"1782";"339";"673";"469";"294";"7"
"2020-06-01 09:40:00";"01/06/2020";"09:40";"1773";"339";"670";"465";"292";"7"
"2020-06-01 09:45:00";"01/06/2020";"09:45";"1772";"339";"667";"470";"289";"7"
"2020-06-01 09:50:00";"01/06/2020";"09:50";"1776";"335";"669";"471";"294";"7"
"2020-06-01 09:55:00";"01/06/2020";"09:55";"1775";"330";"670";"470";"299";"6"
"2020-06-01 10:00:00";"01/06/2020";"10:00";"1773";"335";"666";"470";"296";"6"
"2020-06-01 10:05:00";"01/06/2020";"10:05";"1782";"338";"667";"468";"303";"6"
"2020-06-01 10:10:00";"01/06/2020";"10:10";"1779";"333";"666";"471";"303";"6"
"2020-06-01 10:15:00";"01/06/2020";"10:15";"1773";"331";"668";"468";"300";"6"
"2020-06-01 10:20:00";"01/06/2020";"10:20";"1780";"335";"668";"465";"306";"6"
"2020-06-01 10:25:00";"01/06/2020";"10:25";"1776";"335";"660";"469";"306";"6"
"2020-06-01 10:30:00";"01/06/2020";"10:30";"1780";"335";"669";"468";"302";"6"
"2020-06-01 10:35:00";"01/06/2020";"10:35";"1787";"336";"666";"473";"306";"6"
"2020-06-01 10:40:00";"01/06/2020";"10:40";"1768";"332";"656";"468";"307";"5"
"2020-06-01 10:45:00";"01/06/2020";"10:45";"1758";"328";"656";"468";"301";"5"
"2020-06-01 10:50:00";"01/06/2020";"10:50";"1764";"325";"657";"469";"308";"5"
"2020-06-01 10:55:00";"01/06/2020";"10:55";"1758";"327";"654";"465";"307";"5"
"2020-06-01 11:00:00";"01/06/2020";"11:00";"1758";"329";"652";"462";"309";"6"
"2020-06-01 11:05:00";"01/06/2020";"11:05";"1761";"330";"650";"461";"314";"6"
"2020-06-01 11:10:00";"01/06/2020";"11:10";"1757";"329";"644";"462";"316";"6"
"2020-06-01 11:15:00";"01/06/2020";"11:15";"1751";"322";"647";"461";"315";"6"
"2020-06-01 11:20:00";"01/06/2020";"11:20";"1752";"322";"644";"463";"317";"6"
"2020-06-01 11:25:00";"01/06/2020";"11:25";"1760";"323";"651";"460";"320";"6"
"2020-06-01 11:30:00";"01/06/2020";"11:30";"1757";"325";"648";"461";"318";"5"
"2020-06-01 11:35:00";"01/06/2020";"11:35";"1738";"320";"644";"452";"317";"5"
"2020-06-01 11:40:00";"01/06/2020";"11:40";"1726";"316";"634";"452";"319";"5"
"2020-06-01 11:45:00";"01/06/2020";"11:45";"1738";"319";"640";"452";"322";"5"
"2020-06-01 11:50:00";"01/06/2020";"11:50";"1806";"317";"643";"455";"386";"5"
"2020-06-01 11:55:00";"01/06/2020";"11:55";"1742";"312";"637";"462";"326";"5"
"2020-06-01 12:00:00";"01/06/2020";"12:00";"1749";"317";"641";"458";"328";"5"
"2020-06-01 12:05:00";"01/06/2020";"12:05";"1728";"313";"630";"452";"328";"5"
"2020-06-01 12:10:00";"01/06/2020";"12:10";"1717";"313";"626";"452";"321";"5"
"2020-06-01 12:15:00";"01/06/2020";"12:15";"1752";"308";"615";"450";"374";"5"
"2020-06-01 12:20:00";"01/06/2020";"12:20";"1751";"312";"611";"446";"376";"6"
"2020-06-01 12:25:00";"01/06/2020";"12:25";"1702";"314";"612";"443";"328";"5"
"2020-06-01 12:30:00";"01/06/2020";"12:30";"1763";"323";"613";"445";"377";"5"
"2020-06-01 12:35:00";"01/06/2020";"12:35";"1696";"317";"601";"442";"329";"7"
"2020-06-01 12:40:00";"01/06/2020";"12:40";"1695";"314";"605";"437";"332";"7"
"2020-06-01 12:45:00";"01/06/2020";"12:45";"1702";"319";"611";"438";"327";"7"
"2020-06-01 12:50:00";"01/06/2020";"12:50";"1715";"321";"611";"445";"331";"7"
"2020-06-01 12:55:00";"01/06/2020";"12:55";"1708";"314";"613";"444";"331";"6"
"2020-06-01 13:00:00";"01/06/2020";"13:00";"1709";"319";"612";"446";"327";"5"
"2020-06-01 13:05:00";"01/06/2020";"13:05";"1697";"315";"602";"442";"334";"4"
"2020-06-01 13:10:00";"01/06/2020";"13:10";"1694";"315";"605";"439";"331";"4"
"2020-06-01 13:15:00";"01/06/2020";"13:15";"1714";"323";"615";"442";"329";"5"
"2020-06-01 13:20:00";"01/06/2020";"13:20";"1729";"335";"607";"449";"333";"5"
"2020-06-01 13:25:00";"01/06/2020";"13:25";"1704";"328";"599";"446";"327";"4"
"2020-06-01 13:30:00";"01/06/2020";"13:30";"1702";"328";"603";"443";"323";"5"
"2020-06-01 13:35:00";"01/06/2020";"13:35";"1705";"329";"599";"443";"329";"5"
"2020-06-01 13:40:00";"01/06/2020";"13:40";"1701";"329";"599";"439";"330";"4"
"2020-06-01 13:45:00";"01/06/2020";"13:45";"1693";"320";"607";"436";"326";"4"
"2020-06-01 13:50:00";"01/06/2020";"13:50";"1694";"325";"608";"428";"329";"4"
"2020-06-01 13:55:00";"01/06/2020";"13:55";"1697";"326";"609";"433";"325";"4"
"2020-06-01 14:00:00";"01/06/2020";"14:00";"1694";"324";"611";"427";"327";"5"
"2020-06-01 14:05:00";"01/06/2020";"14:05";"1693";"321";"612";"425";"330";"5"
"2020-06-01 14:10:00";"01/06/2020";"14:10";"1690";"319";"613";"425";"328";"5"
"2020-06-01 14:15:00";"01/06/2020";"14:15";"1687";"313";"616";"424";"329";"5"
"2020-06-01 14:20:00";"01/06/2020";"14:20";"1689";"322";"611";"422";"330";"4"
