"DataCompleta";"Data";"Hora";"Total";"Intersul";"Internorte";"Transcarioca";"SantaCruz";"BRT"
"2015-11-01 00:00:00";"01/11/2015";"00:00";"1262";"212";"354";"383";"313";"0"
"2015-11-01 00:05:00";"01/11/2015";"00:05";"1124";"204";"365";"299";"256";"0"
"2015-11-01 00:10:00";"01/11/2015";"00:10";"1207";"199";"357";"357";"294";"0"
"2015-11-01 00:15:00";"01/11/2015";"00:15";"1139";"179";"336";"346";"278";"0"
"2015-11-01 00:20:00";"01/11/2015";"00:20";"1119";"180";"324";"338";"277";"0"
"2015-11-01 00:25:00";"01/11/2015";"00:25";"1042";"171";"298";"318";"255";"0"
"2015-11-01 00:30:00";"01/11/2015";"00:30";"1013";"174";"283";"315";"241";"0"
"2015-11-01 00:35:00";"01/11/2015";"00:35";"969";"159";"278";"306";"226";"0"
"2015-11-01 00:40:00";"01/11/2015";"00:40";"958";"159";"281";"311";"207";"0"
"2015-11-01 00:45:00";"01/11/2015";"00:45";"890";"146";"261";"287";"196";"0"
"2015-11-01 00:50:00";"01/11/2015";"00:50";"858";"149";"239";"287";"183";"0"
"2015-11-01 00:55:00";"01/11/2015";"00:55";"811";"140";"217";"275";"179";"0"
"2015-11-01 01:00:00";"01/11/2015";"01:00";"767";"129";"208";"265";"165";"0"
"2015-11-01 01:05:00";"01/11/2015";"01:05";"746";"127";"215";"253";"151";"0"
"2015-11-01 01:10:00";"01/11/2015";"01:10";"716";"123";"200";"247";"146";"0"
"2015-11-01 01:15:00";"01/11/2015";"01:15";"675";"119";"187";"239";"130";"0"
"2015-11-01 01:20:00";"01/11/2015";"01:20";"643";"107";"172";"237";"127";"0"
"2015-11-01 01:25:00";"01/11/2015";"01:25";"604";"111";"148";"231";"114";"0"
"2015-11-01 01:30:00";"01/11/2015";"01:30";"575";"101";"144";"223";"107";"0"
"2015-11-01 01:35:00";"01/11/2015";"01:35";"583";"102";"158";"225";"98";"0"
"2015-11-01 01:40:00";"01/11/2015";"01:40";"551";"93";"150";"214";"94";"0"
"2015-11-01 01:45:00";"01/11/2015";"01:45";"513";"91";"129";"204";"89";"0"
"2015-11-01 01:50:00";"01/11/2015";"01:50";"524";"97";"134";"206";"87";"0"
"2015-11-01 01:55:00";"01/11/2015";"01:55";"468";"90";"105";"192";"81";"0"
"2015-11-01 02:00:00";"01/11/2015";"02:00";"449";"80";"110";"184";"75";"0"
"2015-11-01 02:05:00";"01/11/2015";"02:05";"471";"85";"125";"192";"69";"0"
"2015-11-01 02:10:00";"01/11/2015";"02:10";"447";"77";"119";"184";"67";"0"
"2015-11-01 02:15:00";"01/11/2015";"02:15";"431";"83";"111";"172";"65";"0"
"2015-11-01 02:20:00";"01/11/2015";"02:20";"418";"79";"108";"173";"58";"0"
"2015-11-01 02:25:00";"01/11/2015";"02:25";"401";"87";"91";"168";"55";"0"
"2015-11-01 02:30:00";"01/11/2015";"02:30";"395";"81";"87";"171";"56";"0"
"2015-11-01 02:35:00";"01/11/2015";"02:35";"417";"88";"99";"173";"57";"0"
"2015-11-01 02:40:00";"01/11/2015";"02:40";"415";"84";"105";"177";"49";"0"
"2015-11-01 02:45:00";"01/11/2015";"02:45";"392";"85";"103";"158";"46";"0"
"2015-11-01 02:50:00";"01/11/2015";"02:50";"393";"90";"98";"163";"42";"0"
"2015-11-01 02:55:00";"01/11/2015";"02:55";"371";"84";"91";"157";"39";"0"
"2015-11-01 03:00:00";"01/11/2015";"03:00";"364";"82";"84";"159";"39";"0"
"2015-11-01 03:05:00";"01/11/2015";"03:05";"380";"83";"94";"162";"41";"0"
"2015-11-01 03:10:00";"01/11/2015";"03:10";"396";"77";"105";"171";"43";"0"
"2015-11-01 03:15:00";"01/11/2015";"03:15";"390";"85";"102";"157";"46";"0"
"2015-11-01 03:20:00";"01/11/2015";"03:20";"393";"84";"100";"162";"47";"0"
"2015-11-01 03:25:00";"01/11/2015";"03:25";"372";"84";"87";"151";"50";"0"
"2015-11-01 03:30:00";"01/11/2015";"03:30";"391";"89";"82";"164";"56";"0"
