"DataCompleta";"Data";"Hora";"Total";"Intersul";"Internorte";"Transcarioca";"SantaCruz";"BRT"
"2016-11-01 00:00:00";"01/11/2016";"00:00";"649";"50";"212";"207";"180";"0"
"2016-11-01 00:05:00";"01/11/2016";"00:05";"";"";"";"";"";""
"2016-11-01 00:10:00";"01/11/2016";"00:10";"";"";"";"";"";""
"2016-11-01 00:15:00";"01/11/2016";"00:15";"2";"0";"0";"2";"0";"0"
"2016-11-01 00:20:00";"01/11/2016";"00:20";"13";"0";"10";"3";"0";"0"
"2016-11-01 00:25:00";"01/11/2016";"00:25";"16";"0";"10";"4";"2";"0"
"2016-11-01 00:30:00";"01/11/2016";"00:30";"16";"0";"9";"7";"0";"0"
"2016-11-01 00:35:00";"01/11/2016";"00:35";"5";"0";"5";"0";"0";"0"
"2016-11-01 00:40:00";"01/11/2016";"00:40";"10";"0";"6";"4";"0";"0"
"2016-11-01 00:45:00";"01/11/2016";"00:45";"1";"0";"0";"1";"0";"0"
"2016-11-01 00:50:00";"01/11/2016";"00:50";"12";"0";"7";"5";"0";"0"
"2016-11-01 00:55:00";"01/11/2016";"00:55";"3";"0";"1";"2";"0";"0"
"2016-11-01 01:00:00";"01/11/2016";"01:00";"8";"0";"6";"2";"0";"0"
"2016-11-01 01:05:00";"01/11/2016";"01:05";"8";"0";"4";"4";"0";"0"
"2016-11-01 01:10:00";"01/11/2016";"01:10";"10";"1";"6";"2";"1";"0"
"2016-11-01 01:15:00";"01/11/2016";"01:15";"11";"4";"3";"3";"1";"0"
"2016-11-01 01:20:00";"01/11/2016";"01:20";"6";"0";"2";"4";"0";"0"
"2016-11-01 01:25:00";"01/11/2016";"01:25";"5";"1";"3";"1";"0";"0"
"2016-11-01 01:30:00";"01/11/2016";"01:30";"15";"2";"10";"3";"0";"0"
"2016-11-01 01:35:00";"01/11/2016";"01:35";"54";"6";"31";"15";"2";"0"
"2016-11-01 01:40:00";"01/11/2016";"01:40";"76";"7";"45";"23";"1";"0"
"2016-11-01 01:45:00";"01/11/2016";"01:45";"69";"9";"36";"19";"5";"0"
"2016-11-01 01:50:00";"01/11/2016";"01:50";"76";"12";"27";"36";"1";"0"
"2016-11-01 01:55:00";"01/11/2016";"01:55";"65";"4";"33";"26";"2";"0"
"2016-11-01 02:00:00";"01/11/2016";"02:00";"360";"17";"120";"138";"85";"0"
"2016-11-01 02:05:00";"01/11/2016";"02:05";"436";"39";"128";"169";"100";"0"
"2016-11-01 02:10:00";"01/11/2016";"02:10";"419";"41";"125";"156";"97";"0"
"2016-11-01 02:15:00";"01/11/2016";"02:15";"414";"35";"111";"165";"103";"0"
"2016-11-01 02:20:00";"01/11/2016";"02:20";"411";"40";"101";"164";"106";"0"
"2016-11-01 02:25:00";"01/11/2016";"02:25";"449";"44";"117";"165";"123";"0"
"2016-11-01 02:30:00";"01/11/2016";"02:30";"480";"51";"120";"180";"129";"0"
"2016-11-01 02:35:00";"01/11/2016";"02:35";"531";"53";"135";"202";"141";"0"
"2016-11-01 02:40:00";"01/11/2016";"02:40";"529";"50";"138";"189";"152";"0"
"2016-11-01 02:45:00";"01/11/2016";"02:45";"566";"54";"141";"193";"178";"0"
"2016-11-01 02:50:00";"01/11/2016";"02:50";"661";"61";"163";"223";"214";"0"
"2016-11-01 02:55:00";"01/11/2016";"02:55";"755";"80";"192";"239";"244";"0"
"2016-11-01 03:00:00";"01/11/2016";"03:00";"840";"89";"231";"255";"265";"0"
"2016-11-01 03:05:00";"01/11/2016";"03:05";"921";"107";"250";"278";"286";"0"
"2016-11-01 03:10:00";"01/11/2016";"03:10";"1008";"119";"274";"289";"326";"0"
"2016-11-01 03:15:00";"01/11/2016";"03:15";"1093";"140";"271";"315";"367";"0"
"2016-11-01 03:20:00";"01/11/2016";"03:20";"1204";"160";"326";"333";"385";"0"
"2016-11-01 03:25:00";"01/11/2016";"03:25";"1309";"179";"363";"351";"416";"0"
"2016-11-01 03:30:00";"01/11/2016";"03:30";"1467";"199";"431";"393";"444";"0"
"2016-11-01 03:35:00";"01/11/2016";"03:35";"1605";"229";"471";"426";"479";"0"
"2016-11-01 03:40:00";"01/11/2016";"03:40";"1775";"276";"515";"463";"521";"0"
"2016-11-01 03:45:00";"01/11/2016";"03:45";"1909";"321";"551";"492";"545";"0"
"2016-11-01 03:50:00";"01/11/2016";"03:50";"2074";"335";"617";"545";"577";"0"
