"DataCompleta";"Data";"Hora";"Total";"Intersul";"Internorte";"Transcarioca";"SantaCruz";"BRT"
"2018-10-10 00:05:00";"10/10/2018";"00:05";"4";"2";"1";"1";"0";"0"
"2018-10-10 00:10:00";"10/10/2018";"00:10";"4";"1";"3";"0";"0";"0"
"2018-10-10 00:15:00";"10/10/2018";"00:15";"7";"2";"3";"0";"2";"0"
"2018-10-10 00:20:00";"10/10/2018";"00:20";"4";"1";"2";"0";"1";"0"
"2018-10-10 00:25:00";"10/10/2018";"00:25";"5";"1";"2";"1";"1";"0"
"2018-10-10 00:30:00";"10/10/2018";"00:30";"3";"0";"2";"0";"1";"0"
"2018-10-10 00:35:00";"10/10/2018";"00:35";"2";"0";"2";"0";"0";"0"
"2018-10-10 00:40:00";"10/10/2018";"00:40";"3";"2";"1";"0";"0";"0"
"2018-10-10 00:45:00";"10/10/2018";"00:45";"";"";"";"";"";""
"2018-10-10 00:50:00";"10/10/2018";"00:50";"4";"4";"0";"0";"0";"0"
"2018-10-10 00:55:00";"10/10/2018";"00:55";"5";"2";"1";"2";"0";"0"
"2018-10-10 01:00:00";"10/10/2018";"01:00";"3";"1";"2";"0";"0";"0"
"2018-10-10 01:05:00";"10/10/2018";"01:05";"2";"0";"1";"1";"0";"0"
"2018-10-10 01:10:00";"10/10/2018";"01:10";"1";"0";"0";"1";"0";"0"
"2018-10-10 01:15:00";"10/10/2018";"01:15";"";"";"";"";"";""
"2018-10-10 01:20:00";"10/10/2018";"01:20";"5";"3";"1";"0";"1";"0"
"2018-10-10 01:25:00";"10/10/2018";"01:25";"4";"1";"1";"0";"2";"0"
"2018-10-10 01:30:00";"10/10/2018";"01:30";"3";"0";"0";"0";"3";"0"
"2018-10-10 01:35:00";"10/10/2018";"01:35";"9";"0";"3";"3";"3";"0"
"2018-10-10 01:40:00";"10/10/2018";"01:40";"13";"3";"5";"0";"5";"0"
"2018-10-10 01:45:00";"10/10/2018";"01:45";"14";"1";"9";"1";"3";"0"
