"DataCompleta";"Data";"Hora";"Total";"Intersul";"Internorte";"Transcarioca";"SantaCruz";"BRT"
"2020-07-01 00:00:00";"01/07/2020";"00:00";200;14;37;42;47;60
"2020-07-01 00:05:00";"01/07/2020";"00:05";99;0;4;6;27;62
"2020-07-01 00:10:00";"01/07/2020";"00:10";85;0;3;8;10;64
"2020-07-01 00:15:00";"01/07/2020";"00:15";95;0;3;12;18;62
"2020-07-01 00:20:00";"01/07/2020";"00:20";90;0;3;10;16;61
"2020-07-01 00:25:00";"01/07/2020";"00:25";89;0;3;11;16;59
"2020-07-01 00:30:00";"01/07/2020";"00:30";78;1;3;12;5;57
"2020-07-01 00:35:00";"01/07/2020";"00:35";81;2;4;13;5;57
"2020-07-01 00:40:00";"01/07/2020";"00:40";77;2;3;13;3;56
"2020-07-01 00:45:00";"01/07/2020";"00:45";82;2;4;17;3;56
"2020-07-01 00:50:00";"01/07/2020";"00:50";83;2;4;18;3;56
"2020-07-01 00:55:00";"01/07/2020";"00:55";80;2;4;15;3;56
"2020-07-01 01:00:00";"01/07/2020";"01:00";76;2;4;16;3;51
"2020-07-01 01:05:00";"01/07/2020";"01:05";78;1;4;15;3;55
"2020-07-01 01:10:00";"01/07/2020";"01:10";85;1;4;16;9;55
"2020-07-01 01:15:00";"01/07/2020";"01:15";87;1;6;16;9;55
"2020-07-01 01:20:00";"01/07/2020";"01:20";86;1;4;17;9;55
"2020-07-01 01:25:00";"01/07/2020";"01:25";83;1;3;14;9;56
"2020-07-01 01:30:00";"01/07/2020";"01:30";87;1;2;15;9;60
"2020-07-01 01:35:00";"01/07/2020";"01:35";88;1;2;15;9;61
"2020-07-01 01:40:00";"01/07/2020";"01:40";83;1;3;14;8;57
"2020-07-01 01:45:00";"01/07/2020";"01:45";86;1;3;15;9;58
"2020-07-01 01:50:00";"01/07/2020";"01:50";86;1;2;15;9;59
"2020-07-01 01:55:00";"01/07/2020";"01:55";87;1;2;15;9;60
"2020-07-01 02:00:00";"01/07/2020";"02:00";86;1;2;14;9;60
"2020-07-01 02:05:00";"01/07/2020";"02:05";85;1;1;14;9;60
"2020-07-01 02:10:00";"01/07/2020";"02:10";78;1;2;12;4;59
"2020-07-01 02:15:00";"01/07/2020";"02:15";87;1;2;12;9;63
"2020-07-01 02:20:00";"01/07/2020";"02:20";80;1;1;11;4;63
"2020-07-01 02:25:00";"01/07/2020";"02:25";85;1;1;11;9;63
"2020-07-01 02:30:00";"01/07/2020";"02:30";85;1;1;12;8;63
"2020-07-01 02:35:00";"01/07/2020";"02:35";82;1;1;11;7;62
"2020-07-01 02:40:00";"01/07/2020";"02:40";86;1;1;11;7;66
"2020-07-01 02:45:00";"01/07/2020";"02:45";82;0;1;10;6;65
"2020-07-01 02:50:00";"01/07/2020";"02:50";83;0;2;8;8;65
"2020-07-01 02:55:00";"01/07/2020";"02:55";85;0;3;9;8;65
"2020-07-01 03:00:00";"01/07/2020";"03:00";81;0;3;9;4;65
"2020-07-01 03:05:00";"01/07/2020";"03:05";94;1;6;12;11;64
"2020-07-01 03:10:00";"01/07/2020";"03:10";103;2;7;14;13;67
"2020-07-01 03:15:00";"01/07/2020";"03:15";113;2;9;15;17;70
"2020-07-01 03:20:00";"01/07/2020";"03:20";118;3;9;18;19;69
"2020-07-01 03:25:00";"01/07/2020";"03:25";124;3;10;19;22;70
"2020-07-01 03:30:00";"01/07/2020";"03:30";141;4;17;20;28;72
"2020-07-01 03:35:00";"01/07/2020";"03:35";163;3;25;26;32;77
"2020-07-01 03:40:00";"01/07/2020";"03:40";180;7;35;32;25;81
"2020-07-01 03:45:00";"01/07/2020";"03:45";208;7;38;34;42;87
"2020-07-01 03:50:00";"01/07/2020";"03:50";228;8;46;40;38;96
"2020-07-01 03:55:00";"01/07/2020";"03:55";273;9;55;44;67;98
"2020-07-01 04:00:00";"01/07/2020";"04:00";306;12;67;50;75;102
"2020-07-01 04:05:00";"01/07/2020";"04:05";353;26;96;64;62;105
"2020-07-01 04:10:00";"01/07/2020";"04:10";405;27;108;65;98;107
"2020-07-01 04:15:00";"01/07/2020";"04:15";452;30;125;70;115;112
"2020-07-01 04:20:00";"01/07/2020";"04:20";490;42;127;79;129;113
"2020-07-01 04:25:00";"01/07/2020";"04:25";540;52;141;91;139;117
"2020-07-01 04:30:00";"01/07/2020";"04:30";602;72;157;102;148;123
"2020-07-01 04:35:00";"01/07/2020";"04:35";664;82;178;119;159;126
"2020-07-01 04:40:00";"01/07/2020";"04:40";716;88;199;126;177;126
"2020-07-01 04:45:00";"01/07/2020";"04:45";784;99;218;140;197;130
"2020-07-01 04:50:00";"01/07/2020";"04:50";719;111;237;155;216;0
"2020-07-01 04:55:00";"01/07/2020";"04:55";927;126;268;171;226;136
"2020-07-01 05:00:00";"01/07/2020";"05:00";996;136;295;191;235;139
"2020-07-01 05:05:00";"01/07/2020";"05:05";1098;154;321;223;254;146
"2020-07-01 05:10:00";"01/07/2020";"05:10";1206;178;377;241;262;148
"2020-07-01 05:15:00";"01/07/2020";"05:15";1283;196;400;261;278;148
"2020-07-01 05:20:00";"01/07/2020";"05:20";1347;214;426;275;283;149
"2020-07-01 05:25:00";"01/07/2020";"05:25";1436;229;452;304;300;151
"2020-07-01 05:30:00";"01/07/2020";"05:30";1506;246;472;321;316;151
"2020-07-01 05:35:00";"01/07/2020";"05:35";1575;255;490;340;334;156
"2020-07-01 05:40:00";"01/07/2020";"05:40";1630;267;509;353;347;154
"2020-07-01 05:45:00";"01/07/2020";"05:45";1699;271;540;373;359;156
"2020-07-01 05:50:00";"01/07/2020";"05:50";1761;277;564;392;375;153
"2020-07-01 05:55:00";"01/07/2020";"05:55";1835;296;581;415;389;154
"2020-07-01 06:00:00";"01/07/2020";"06:00";1846;312;599;433;346;156
"2020-07-01 06:05:00";"01/07/2020";"06:05";1884;315;610;453;349;157
"2020-07-01 06:10:00";"01/07/2020";"06:10";2007;331;630;476;414;156
"2020-07-01 06:15:00";"01/07/2020";"06:15";2043;330;646;493;419;155
"2020-07-01 06:20:00";"01/07/2020";"06:20";2060;347;658;505;397;153
"2020-07-01 06:25:00";"01/07/2020";"06:25";2091;351;669;509;407;155
"2020-07-01 06:30:00";"01/07/2020";"06:30";2142;363;687;526;410;156
"2020-07-01 06:35:00";"01/07/2020";"06:35";2120;375;693;546;348;158
"2020-07-01 06:40:00";"01/07/2020";"06:40";2231;377;706;547;443;158
"2020-07-01 06:45:00";"01/07/2020";"06:45";2256;382;712;557;448;157
"2020-07-01 06:50:00";"01/07/2020";"06:50";2261;383;696;566;460;156
"2020-07-01 06:55:00";"01/07/2020";"06:55";2249;387;682;565;458;157
"2020-07-01 07:00:00";"01/07/2020";"07:00";2279;399;699;567;454;160
"2020-07-01 07:05:00";"01/07/2020";"07:05";2293;399;707;569;456;162
"2020-07-01 07:10:00";"01/07/2020";"07:10";2312;397;719;579;457;160
"2020-07-01 07:15:00";"01/07/2020";"07:15";2314;397;718;576;463;160
"2020-07-01 07:20:00";"01/07/2020";"07:20";2309;395;715;570;468;161
"2020-07-01 07:25:00";"01/07/2020";"07:25";2323;401;718;573;471;160
"2020-07-01 07:30:00";"01/07/2020";"07:30";2319;403;716;571;470;159
"2020-07-01 07:35:00";"01/07/2020";"07:35";2324;402;726;571;469;156
"2020-07-01 07:40:00";"01/07/2020";"07:40";2334;408;730;572;468;156
"2020-07-01 07:45:00";"01/07/2020";"07:45";2340;407;731;574;470;158
"2020-07-01 07:50:00";"01/07/2020";"07:50";2339;405;728;578;471;157
"2020-07-01 07:55:00";"01/07/2020";"07:55";2336;407;726;580;464;159
"2020-07-01 08:00:00";"01/07/2020";"08:00";2387;408;774;581;465;159
"2020-07-01 08:05:00";"01/07/2020";"08:05";2389;406;777;578;466;162
"2020-07-01 08:10:00";"01/07/2020";"08:10";2394;413;778;579;465;159
"2020-07-01 08:15:00";"01/07/2020";"08:15";2384;404;777;578;465;160
"2020-07-01 08:20:00";"01/07/2020";"08:20";2317;409;780;577;391;160
"2020-07-01 08:25:00";"01/07/2020";"08:25";2308;406;779;572;391;160
"2020-07-01 08:30:00";"01/07/2020";"08:30";2283;396;771;571;387;158
"2020-07-01 08:35:00";"01/07/2020";"08:35";2069;387;754;570;203;155
"2020-07-01 08:40:00";"01/07/2020";"08:40";1756;291;610;500;200;155
"2020-07-01 08:45:00";"01/07/2020";"08:45";1514;286;411;463;199;155
"2020-07-01 08:50:00";"01/07/2020";"08:50";1468;279;375;465;197;152
"2020-07-01 08:55:00";"01/07/2020";"08:55";1393;278;328;435;199;153
"2020-07-01 09:00:00";"01/07/2020";"09:00";1386;278;330;433;195;150
"2020-07-01 09:05:00";"01/07/2020";"09:05";1382;277;332;430;192;151
"2020-07-01 09:10:00";"01/07/2020";"09:10";1634;294;509;492;189;150
"2020-07-01 09:15:00";"01/07/2020";"09:15";1842;290;654;487;263;148
"2020-07-01 09:20:00";"01/07/2020";"09:20";1991;289;775;520;265;142
"2020-07-01 09:25:00";"01/07/2020";"09:25";2003;295;783;520;261;144
"2020-07-01 09:30:00";"01/07/2020";"09:30";1993;296;778;520;255;144
"2020-07-01 09:35:00";"01/07/2020";"09:35";2001;298;778;524;260;141
"2020-07-01 09:40:00";"01/07/2020";"09:40";1998;295;775;524;264;140
"2020-07-01 09:45:00";"01/07/2020";"09:45";2166;293;779;520;434;140
"2020-07-01 09:50:00";"01/07/2020";"09:50";2156;294;778;516;463;105
"2020-07-01 09:55:00";"01/07/2020";"09:55";1880;274;751;505;251;99
