"DataCompleta";"Data";"Hora";"Total";"Intersul";"Internorte";"Transcarioca";"SantaCruz";"BRT"
"2017-05-01 00:00:00";"01/05/2017";"00:00";"705";"83";"229";"216";"177";"0"
"2017-05-01 00:05:00";"01/05/2017";"00:05";"7";"1";"5";"0";"1";"0"
"2017-05-01 00:10:00";"01/05/2017";"00:10";"3";"1";"1";"1";"0";"0"
"2017-05-01 00:15:00";"01/05/2017";"00:15";"3";"1";"1";"1";"0";"0"
"2017-05-01 00:20:00";"01/05/2017";"00:20";"2";"1";"1";"0";"0";"0"
"2017-05-01 00:25:00";"01/05/2017";"00:25";"4";"2";"1";"1";"0";"0"
"2017-05-01 00:30:00";"01/05/2017";"00:30";"4";"1";"1";"1";"1";"0"
"2017-05-01 00:35:00";"01/05/2017";"00:35";"2";"1";"1";"0";"0";"0"
"2017-05-01 00:40:00";"01/05/2017";"00:40";"2";"1";"1";"0";"0";"0"
"2017-05-01 00:45:00";"01/05/2017";"00:45";"2";"1";"1";"0";"0";"0"
"2017-05-01 00:50:00";"01/05/2017";"00:50";"5";"1";"2";"0";"2";"0"
"2017-05-01 00:55:00";"01/05/2017";"00:55";"6";"1";"1";"3";"1";"0"
"2017-05-01 01:00:00";"01/05/2017";"01:00";"6";"1";"1";"4";"0";"0"
"2017-05-01 01:05:00";"01/05/2017";"01:05";"4";"1";"1";"2";"0";"0"
"2017-05-01 01:10:00";"01/05/2017";"01:10";"6";"1";"1";"4";"0";"0"
"2017-05-01 01:15:00";"01/05/2017";"01:15";"8";"3";"2";"3";"0";"0"
"2017-05-01 01:20:00";"01/05/2017";"01:20";"6";"2";"2";"2";"0";"0"
"2017-05-01 01:25:00";"01/05/2017";"01:25";"10";"2";"2";"6";"0";"0"
"2017-05-01 01:30:00";"01/05/2017";"01:30";"7";"2";"3";"2";"0";"0"
"2017-05-01 01:35:00";"01/05/2017";"01:35";"50";"7";"29";"14";"0";"0"
"2017-05-01 01:40:00";"01/05/2017";"01:40";"54";"10";"25";"17";"2";"0"
"2017-05-01 01:45:00";"01/05/2017";"01:45";"52";"12";"26";"14";"0";"0"
"2017-05-01 01:50:00";"01/05/2017";"01:50";"64";"10";"35";"18";"1";"0"
"2017-05-01 01:55:00";"01/05/2017";"01:55";"63";"9";"33";"20";"1";"0"
"2017-05-01 02:00:00";"01/05/2017";"02:00";"253";"33";"78";"93";"49";"0"
"2017-05-01 02:05:00";"01/05/2017";"02:05";"274";"39";"88";"98";"49";"0"
"2017-05-01 02:10:00";"01/05/2017";"02:10";"261";"41";"83";"91";"46";"0"
"2017-05-01 02:15:00";"01/05/2017";"02:15";"251";"45";"73";"88";"45";"0"
"2017-05-01 02:20:00";"01/05/2017";"02:20";"258";"37";"86";"89";"46";"0"
"2017-05-01 02:25:00";"01/05/2017";"02:25";"266";"41";"89";"91";"45";"0"
"2017-05-01 02:30:00";"01/05/2017";"02:30";"240";"44";"74";"79";"43";"0"
"2017-05-01 02:35:00";"01/05/2017";"02:35";"254";"43";"82";"86";"43";"0"
"2017-05-01 02:40:00";"01/05/2017";"02:40";"246";"40";"83";"82";"41";"0"
"2017-05-01 02:45:00";"01/05/2017";"02:45";"246";"49";"75";"77";"45";"0"
"2017-05-01 02:50:00";"01/05/2017";"02:50";"246";"38";"85";"78";"45";"0"
"2017-05-01 02:55:00";"01/05/2017";"02:55";"251";"41";"87";"82";"41";"0"
"2017-05-01 03:00:00";"01/05/2017";"03:00";"235";"48";"76";"77";"34";"0"
"2017-05-01 03:05:00";"01/05/2017";"03:05";"238";"42";"79";"77";"40";"0"
"2017-05-01 03:10:00";"01/05/2017";"03:10";"249";"43";"86";"78";"42";"0"
"2017-05-01 03:15:00";"01/05/2017";"03:15";"249";"44";"78";"79";"48";"0"
"2017-05-01 03:20:00";"01/05/2017";"03:20";"247";"37";"83";"82";"45";"0"
"2017-05-01 03:25:00";"01/05/2017";"03:25";"274";"39";"90";"98";"47";"0"
"2017-05-01 03:30:00";"01/05/2017";"03:30";"264";"48";"80";"89";"47";"0"
"2017-05-01 03:35:00";"01/05/2017";"03:35";"282";"49";"87";"91";"55";"0"
"2017-05-01 03:40:00";"01/05/2017";"03:40";"296";"57";"87";"92";"60";"0"
"2017-05-01 03:45:00";"01/05/2017";"03:45";"308";"60";"91";"94";"63";"0"
"2017-05-01 03:50:00";"01/05/2017";"03:50";"327";"57";"105";"99";"66";"0"
"2017-05-01 03:55:00";"01/05/2017";"03:55";"348";"58";"107";"110";"73";"0"
"2017-05-01 04:00:00";"01/05/2017";"04:00";"364";"75";"105";"110";"74";"0"
"2017-05-01 04:05:00";"01/05/2017";"04:05";"383";"67";"112";"114";"90";"0"
"2017-05-01 04:10:00";"01/05/2017";"04:10";"417";"68";"125";"126";"98";"0"
"2017-05-01 04:15:00";"01/05/2017";"04:15";"455";"85";"134";"136";"100";"0"
"2017-05-01 04:20:00";"01/05/2017";"04:20";"470";"76";"144";"143";"107";"0"
"2017-05-01 04:25:00";"01/05/2017";"04:25";"536";"97";"169";"155";"115";"0"
"2017-05-01 04:30:00";"01/05/2017";"04:30";"557";"103";"161";"157";"136";"0"
"2017-05-01 04:35:00";"01/05/2017";"04:35";"604";"106";"175";"177";"146";"0"
"2017-05-01 04:40:00";"01/05/2017";"04:40";"679";"127";"198";"195";"159";"0"
"2017-05-01 04:45:00";"01/05/2017";"04:45";"713";"135";"204";"202";"172";"0"
"2017-05-01 04:50:00";"01/05/2017";"04:50";"778";"143";"235";"214";"186";"0"
"2017-05-01 04:55:00";"01/05/2017";"04:55";"864";"151";"259";"249";"205";"0"
"2017-05-01 05:00:00";"01/05/2017";"05:00";"931";"176";"268";"261";"226";"0"
"2017-05-01 05:05:00";"01/05/2017";"05:05";"996";"182";"286";"281";"247";"0"
"2017-05-01 05:10:00";"01/05/2017";"05:10";"1062";"197";"307";"295";"263";"0"
"2017-05-01 05:15:00";"01/05/2017";"05:15";"1110";"214";"310";"312";"274";"0"
"2017-05-01 05:20:00";"01/05/2017";"05:20";"1160";"215";"334";"328";"283";"0"
"2017-05-01 05:25:00";"01/05/2017";"05:25";"1230";"230";"357";"345";"298";"0"
"2017-05-01 05:30:00";"01/05/2017";"05:30";"1313";"243";"378";"372";"320";"0"
"2017-05-01 05:35:00";"01/05/2017";"05:35";"1377";"263";"385";"387";"342";"0"
"2017-05-01 05:40:00";"01/05/2017";"05:40";"1446";"272";"412";"401";"361";"0"
"2017-05-01 05:45:00";"01/05/2017";"05:45";"1531";"289";"432";"428";"382";"0"
"2017-05-01 05:50:00";"01/05/2017";"05:50";"1585";"298";"455";"441";"391";"0"
"2017-05-01 05:55:00";"01/05/2017";"05:55";"1665";"307";"478";"475";"405";"0"
"2017-05-01 06:00:00";"01/05/2017";"06:00";"1718";"335";"495";"481";"407";"0"
"2017-05-01 06:05:00";"01/05/2017";"06:05";"1788";"343";"514";"509";"422";"0"
"2017-05-01 06:10:00";"01/05/2017";"06:10";"1840";"360";"533";"513";"434";"0"
"2017-05-01 06:15:00";"01/05/2017";"06:15";"1906";"372";"549";"536";"449";"0"
"2017-05-01 06:20:00";"01/05/2017";"06:20";"1955";"372";"576";"548";"459";"0"
"2017-05-01 06:25:00";"01/05/2017";"06:25";"2001";"378";"593";"568";"462";"0"
"2017-05-01 06:30:00";"01/05/2017";"06:30";"2036";"391";"595";"576";"474";"0"
"2017-05-01 06:35:00";"01/05/2017";"06:35";"2066";"396";"614";"579";"477";"0"
"2017-05-01 06:40:00";"01/05/2017";"06:40";"2107";"403";"627";"602";"475";"0"
"2017-05-01 06:45:00";"01/05/2017";"06:45";"2139";"414";"638";"607";"480";"0"
"2017-05-01 06:50:00";"01/05/2017";"06:50";"2191";"418";"657";"622";"494";"0"
"2017-05-01 06:55:00";"01/05/2017";"06:55";"2252";"429";"689";"637";"497";"0"
"2017-05-01 07:00:00";"01/05/2017";"07:00";"2268";"437";"677";"647";"507";"0"
"2017-05-01 07:05:00";"01/05/2017";"07:05";"2310";"436";"702";"654";"518";"0"
"2017-05-01 07:10:00";"01/05/2017";"07:10";"2337";"449";"713";"655";"520";"0"
"2017-05-01 07:15:00";"01/05/2017";"07:15";"2328";"454";"707";"653";"514";"0"
"2017-05-01 07:20:00";"01/05/2017";"07:20";"2349";"448";"728";"659";"514";"0"
