"DataCompleta";"Data";"Hora";"Total";"Intersul";"Internorte";"Transcarioca";"SantaCruz";"BRT"
"2020-01-01 00:05:00";"01/01/2020";"00:05";"438";"4";"23";"299";"112";"0"
"2020-01-01 00:10:00";"01/01/2020";"00:10";"427";"6";"18";"292";"111";"0"
"2020-01-01 00:15:00";"01/01/2020";"00:15";"432";"7";"29";"288";"108";"0"
"2020-01-01 00:20:00";"01/01/2020";"00:20";"423";"6";"34";"277";"106";"0"
"2020-01-01 00:25:00";"01/01/2020";"00:25";"434";"14";"39";"278";"103";"0"
"2020-01-01 00:30:00";"01/01/2020";"00:30";"437";"12";"46";"277";"102";"0"
"2020-01-01 00:35:00";"01/01/2020";"00:35";"414";"14";"43";"261";"96";"0"
"2020-01-01 00:40:00";"01/01/2020";"00:40";"414";"16";"51";"256";"91";"0"
"2020-01-01 00:45:00";"01/01/2020";"00:45";"420";"20";"53";"256";"91";"0"
"2020-01-01 00:50:00";"01/01/2020";"00:50";"418";"18";"52";"259";"89";"0"
"2020-01-01 00:55:00";"01/01/2020";"00:55";"426";"19";"56";"261";"90";"0"
"2020-01-01 01:00:00";"01/01/2020";"01:00";"415";"21";"57";"253";"84";"0"
"2020-01-01 01:05:00";"01/01/2020";"01:05";"423";"26";"61";"254";"82";"0"
"2020-01-01 01:10:00";"01/01/2020";"01:10";"425";"27";"60";"255";"83";"0"
"2020-01-01 01:15:00";"01/01/2020";"01:15";"425";"28";"59";"256";"82";"0"
"2020-01-01 01:20:00";"01/01/2020";"01:20";"427";"34";"60";"253";"80";"0"
"2020-01-01 01:25:00";"01/01/2020";"01:25";"419";"31";"63";"247";"78";"0"
"2020-01-01 01:30:00";"01/01/2020";"01:30";"419";"33";"59";"250";"77";"0"
"2020-01-01 01:35:00";"01/01/2020";"01:35";"411";"32";"60";"245";"74";"0"
"2020-01-01 01:40:00";"01/01/2020";"01:40";"426";"36";"63";"253";"74";"0"
"2020-01-01 01:45:00";"01/01/2020";"01:45";"424";"40";"62";"246";"76";"0"
"2020-01-01 01:50:00";"01/01/2020";"01:50";"424";"41";"62";"245";"76";"0"
"2020-01-01 01:55:00";"01/01/2020";"01:55";"423";"45";"59";"242";"77";"0"
"2020-01-01 02:00:00";"01/01/2020";"02:00";"435";"45";"60";"248";"82";"0"
"2020-01-01 02:05:00";"01/01/2020";"02:05";"438";"47";"60";"251";"80";"0"
"2020-01-01 02:10:00";"01/01/2020";"02:10";"432";"46";"60";"245";"81";"0"
"2020-01-01 02:15:00";"01/01/2020";"02:15";"421";"43";"58";"237";"83";"0"
"2020-01-01 02:20:00";"01/01/2020";"02:20";"429";"45";"58";"240";"86";"0"
"2020-01-01 02:25:00";"01/01/2020";"02:25";"427";"48";"60";"234";"85";"0"
"2020-01-01 02:30:00";"01/01/2020";"02:30";"431";"53";"61";"232";"85";"0"
"2020-01-01 02:35:00";"01/01/2020";"02:35";"427";"53";"60";"232";"82";"0"
"2020-01-01 02:40:00";"01/01/2020";"02:40";"429";"54";"64";"227";"84";"0"
"2020-01-01 02:45:00";"01/01/2020";"02:45";"433";"53";"67";"231";"82";"0"
"2020-01-01 02:50:00";"01/01/2020";"02:50";"417";"50";"61";"226";"80";"0"
"2020-01-01 02:55:00";"01/01/2020";"02:55";"425";"53";"61";"228";"83";"0"
"2020-01-01 03:00:00";"01/01/2020";"03:00";"423";"53";"65";"218";"87";"0"
"2020-01-01 03:05:00";"01/01/2020";"03:05";"469";"62";"86";"226";"95";"0"
"2020-01-01 03:10:00";"01/01/2020";"03:10";"472";"63";"90";"222";"97";"0"
"2020-01-01 03:15:00";"01/01/2020";"03:15";"466";"61";"90";"217";"98";"0"
"2020-01-01 03:20:00";"01/01/2020";"03:20";"446";"55";"81";"213";"97";"0"
"2020-01-01 03:25:00";"01/01/2020";"03:25";"464";"60";"84";"219";"101";"0"
