"DataCompleta";"Data";"Hora";"Total";"Intersul";"Internorte";"Transcarioca";"SantaCruz";"BRT"
"2017-10-01 00:00:00";"01/10/2017";"00:00";"880";"109";"268";"258";"245";"0"
"2017-10-01 00:05:00";"01/10/2017";"00:05";"2";"1";"1";"0";"0";"0"
"2017-10-01 00:10:00";"01/10/2017";"00:10";"2";"0";"0";"2";"0";"0"
"2017-10-01 00:15:00";"01/10/2017";"00:15";"4";"0";"0";"3";"1";"0"
"2017-10-01 00:20:00";"01/10/2017";"00:20";"3";"1";"0";"0";"2";"0"
"2017-10-01 00:25:00";"01/10/2017";"00:25";"1";"0";"0";"0";"1";"0"
"2017-10-01 00:30:00";"01/10/2017";"00:30";"4";"1";"1";"2";"0";"0"
"2017-10-01 00:35:00";"01/10/2017";"00:35";"3";"1";"0";"2";"0";"0"
"2017-10-01 00:40:00";"01/10/2017";"00:40";"";"";"";"";"";""
"2017-10-01 00:45:00";"01/10/2017";"00:45";"2";"0";"1";"1";"0";"0"
"2017-10-01 00:50:00";"01/10/2017";"00:50";"3";"0";"1";"1";"1";"0"
"2017-10-01 00:55:00";"01/10/2017";"00:55";"5";"0";"1";"3";"1";"0"
"2017-10-01 01:00:00";"01/10/2017";"01:00";"2";"0";"1";"1";"0";"0"
"2017-10-01 01:05:00";"01/10/2017";"01:05";"2";"0";"0";"1";"1";"0"
"2017-10-01 01:10:00";"01/10/2017";"01:10";"3";"0";"0";"1";"2";"0"
"2017-10-01 01:15:00";"01/10/2017";"01:15";"5";"0";"2";"2";"1";"0"
"2017-10-01 01:20:00";"01/10/2017";"01:20";"3";"2";"0";"1";"0";"0"
"2017-10-01 01:25:00";"01/10/2017";"01:25";"2";"0";"0";"2";"0";"0"
"2017-10-01 01:30:00";"01/10/2017";"01:30";"11";"2";"4";"4";"1";"0"
"2017-10-01 01:35:00";"01/10/2017";"01:35";"49";"10";"27";"9";"3";"0"
"2017-10-01 01:40:00";"01/10/2017";"01:40";"44";"3";"23";"16";"2";"0"
"2017-10-01 01:45:00";"01/10/2017";"01:45";"47";"3";"29";"14";"1";"0"
"2017-10-01 01:50:00";"01/10/2017";"01:50";"56";"7";"30";"17";"2";"0"
"2017-10-01 01:55:00";"01/10/2017";"01:55";"61";"9";"32";"18";"2";"0"
"2017-10-01 02:00:00";"01/10/2017";"02:00";"298";"49";"89";"111";"49";"0"
"2017-10-01 02:05:00";"01/10/2017";"02:05";"307";"60";"93";"100";"54";"0"
"2017-10-01 02:10:00";"01/10/2017";"02:10";"300";"53";"90";"108";"49";"0"
"2017-10-01 02:15:00";"01/10/2017";"02:15";"305";"51";"102";"106";"46";"0"
"2017-10-01 02:20:00";"01/10/2017";"02:20";"300";"58";"93";"102";"47";"0"
"2017-10-01 02:25:00";"01/10/2017";"02:25";"284";"46";"86";"108";"44";"0"
"2017-10-01 02:30:00";"01/10/2017";"02:30";"291";"54";"87";"108";"42";"0"
"2017-10-01 02:35:00";"01/10/2017";"02:35";"287";"55";"93";"99";"40";"0"
"2017-10-01 02:40:00";"01/10/2017";"02:40";"267";"47";"79";"94";"47";"0"
"2017-10-01 02:45:00";"01/10/2017";"02:45";"275";"44";"96";"85";"50";"0"
"2017-10-01 02:50:00";"01/10/2017";"02:50";"294";"54";"98";"96";"46";"0"
"2017-10-01 02:55:00";"01/10/2017";"02:55";"266";"48";"82";"93";"43";"0"
"2017-10-01 03:00:00";"01/10/2017";"03:00";"269";"48";"80";"99";"42";"0"
"2017-10-01 03:05:00";"01/10/2017";"03:05";"279";"56";"94";"87";"42";"0"
"2017-10-01 03:10:00";"01/10/2017";"03:10";"251";"48";"74";"87";"42";"0"
"2017-10-01 03:15:00";"01/10/2017";"03:15";"261";"50";"91";"78";"42";"0"
"2017-10-01 03:20:00";"01/10/2017";"03:20";"250";"50";"83";"77";"40";"0"
"2017-10-01 03:25:00";"01/10/2017";"03:25";"245";"45";"70";"84";"46";"0"
"2017-10-01 03:30:00";"01/10/2017";"03:30";"264";"51";"71";"96";"46";"0"
"2017-10-01 03:35:00";"01/10/2017";"03:35";"263";"50";"79";"87";"47";"0"
"2017-10-01 03:40:00";"01/10/2017";"03:40";"258";"49";"74";"85";"50";"0"
"2017-10-01 03:45:00";"01/10/2017";"03:45";"279";"44";"94";"84";"57";"0"
"2017-10-01 03:50:00";"01/10/2017";"03:50";"292";"54";"89";"87";"62";"0"
"2017-10-01 03:55:00";"01/10/2017";"03:55";"300";"50";"86";"96";"68";"0"
"2017-10-01 04:00:00";"01/10/2017";"04:00";"327";"48";"91";"106";"82";"0"
"2017-10-01 04:05:00";"01/10/2017";"04:05";"339";"54";"104";"98";"83";"0"
"2017-10-01 04:10:00";"01/10/2017";"04:10";"341";"51";"102";"100";"88";"0"
"2017-10-01 04:15:00";"01/10/2017";"04:15";"389";"58";"126";"111";"94";"0"
"2017-10-01 04:20:00";"01/10/2017";"04:20";"419";"63";"133";"112";"111";"0"
"2017-10-01 04:25:00";"01/10/2017";"04:25";"429";"58";"132";"125";"114";"0"
"2017-10-01 04:30:00";"01/10/2017";"04:30";"466";"59";"143";"138";"126";"0"
"2017-10-01 04:35:00";"01/10/2017";"04:35";"505";"65";"166";"145";"129";"0"
"2017-10-01 04:40:00";"01/10/2017";"04:40";"553";"81";"170";"155";"147";"0"
