"DataCompleta";"Data";"Hora";"Total";"Intersul";"Internorte";"Transcarioca";"SantaCruz";"BRT"
"2019-10-01 00:00:00";"01/10/2019";"00:00";"";"";"";"";"";""
"2019-10-01 01:00:00";"01/10/2019";"01:00";"";"";"";"";"";""
"2019-10-01 02:00:00";"01/10/2019";"02:00";"";"";"";"";"";""
"2019-10-01 03:00:00";"01/10/2019";"03:00";"";"";"";"";"";""
"2019-10-01 04:00:00";"01/10/2019";"04:00";"";"";"";"";"";""
"2019-10-01 05:00:00";"01/10/2019";"05:00";"";"";"";"";"";""
"2019-10-01 06:00:00";"01/10/2019";"06:00";"";"";"";"";"";""
"2019-10-01 07:00:00";"01/10/2019";"07:00";"";"";"";"";"";""
"2019-10-01 08:00:00";"01/10/2019";"08:00";"";"";"";"";"";""
"2019-10-01 09:00:00";"01/10/2019";"09:00";"";"";"";"";"";""
"2019-10-01 10:00:00";"01/10/2019";"10:00";"";"";"";"";"";""
"2019-10-01 11:00:00";"01/10/2019";"11:00";"";"";"";"";"";""
"2019-10-01 12:00:00";"01/10/2019";"12:00";"";"";"";"";"";""
"2019-10-01 13:00:00";"01/10/2019";"13:00";"";"";"";"";"";""
"2019-10-01 14:00:00";"01/10/2019";"14:00";"";"";"";"";"";""
"2019-10-01 15:00:00";"01/10/2019";"15:00";"";"";"";"";"";""
"2019-10-01 16:00:00";"01/10/2019";"16:00";"";"";"";"";"";""
"2019-10-01 17:00:00";"01/10/2019";"17:00";"";"";"";"";"";""
"2019-10-01 18:00:00";"01/10/2019";"18:00";"";"";"";"";"";""
"2019-10-01 19:00:00";"01/10/2019";"19:00";"";"";"";"";"";""
"2019-10-01 20:00:00";"01/10/2019";"20:00";"";"";"";"";"";""
"2019-10-01 21:00:00";"01/10/2019";"21:00";"";"";"";"";"";""
"2019-10-01 22:00:00";"01/10/2019";"22:00";"";"";"";"";"";""
"2019-10-01 23:00:00";"01/10/2019";"23:00";"";"";"";"";"";""
"2019-10-02 00:00:00";"02/10/2019";"00:00";"";"";"";"";"";""
"2019-10-02 01:00:00";"02/10/2019";"01:00";"";"";"";"";"";""
"2019-10-02 02:00:00";"02/10/2019";"02:00";"";"";"";"";"";""
"2019-10-02 03:00:00";"02/10/2019";"03:00";"";"";"";"";"";""
"2019-10-02 04:00:00";"02/10/2019";"04:00";"";"";"";"";"";""
"2019-10-02 05:00:00";"02/10/2019";"05:00";"";"";"";"";"";""
"2019-10-02 06:00:00";"02/10/2019";"06:00";"";"";"";"";"";""
"2019-10-02 07:00:00";"02/10/2019";"07:00";"";"";"";"";"";""
"2019-10-02 08:00:00";"02/10/2019";"08:00";"";"";"";"";"";""
"2019-10-02 09:00:00";"02/10/2019";"09:00";"";"";"";"";"";""
"2019-10-02 10:00:00";"02/10/2019";"10:00";"";"";"";"";"";""
"2019-10-02 11:00:00";"02/10/2019";"11:00";"";"";"";"";"";""
