"DataCompleta";"Data";"Hora";"Total";"Intersul";"Internorte";"Transcarioca";"SantaCruz";"BRT"
"2017-03-01 00:00:00";"01/03/2017";"00:00";"881";"151";"223";"253";"254";"0"
"2017-03-01 00:05:00";"01/03/2017";"00:05";"2";"0";"0";"1";"1";"0"
"2017-03-01 00:10:00";"01/03/2017";"00:10";"1";"0";"0";"1";"0";"0"
"2017-03-01 00:15:00";"01/03/2017";"00:15";"3";"2";"1";"0";"0";"0"
"2017-03-01 00:20:00";"01/03/2017";"00:20";"1";"0";"0";"1";"0";"0"
"2017-03-01 00:25:00";"01/03/2017";"00:25";"3";"0";"1";"2";"0";"0"
"2017-03-01 00:30:00";"01/03/2017";"00:30";"3";"1";"0";"1";"1";"0"
"2017-03-01 00:35:00";"01/03/2017";"00:35";"1";"0";"0";"0";"1";"0"
"2017-03-01 00:40:00";"01/03/2017";"00:40";"3";"1";"0";"2";"0";"0"
"2017-03-01 00:45:00";"01/03/2017";"00:45";"2";"1";"1";"0";"0";"0"
"2017-03-01 00:50:00";"01/03/2017";"00:50";"1";"1";"0";"0";"0";"0"
"2017-03-01 00:55:00";"01/03/2017";"00:55";"3";"0";"1";"2";"0";"0"
"2017-03-01 01:00:00";"01/03/2017";"01:00";"4";"1";"2";"0";"1";"0"
"2017-03-01 01:05:00";"01/03/2017";"01:05";"2";"0";"1";"0";"1";"0"
"2017-03-01 01:10:00";"01/03/2017";"01:10";"6";"0";"3";"3";"0";"0"
"2017-03-01 01:15:00";"01/03/2017";"01:15";"7";"3";"0";"4";"0";"0"
"2017-03-01 01:20:00";"01/03/2017";"01:20";"6";"4";"0";"2";"0";"0"
"2017-03-01 01:25:00";"01/03/2017";"01:25";"5";"1";"3";"1";"0";"0"
"2017-03-01 01:30:00";"01/03/2017";"01:30";"16";"3";"9";"2";"2";"0"
"2017-03-01 01:35:00";"01/03/2017";"01:35";"61";"27";"22";"9";"3";"0"
"2017-03-01 01:40:00";"01/03/2017";"01:40";"66";"33";"25";"8";"0";"0"
"2017-03-01 01:45:00";"01/03/2017";"01:45";"67";"29";"21";"17";"0";"0"
"2017-03-01 01:50:00";"01/03/2017";"01:50";"91";"34";"37";"18";"2";"0"
"2017-03-01 01:55:00";"01/03/2017";"01:55";"102";"30";"40";"32";"0";"0"
"2017-03-01 02:00:00";"01/03/2017";"02:00";"265";"51";"94";"118";"2";"0"
"2017-03-01 02:05:00";"01/03/2017";"02:05";"291";"83";"91";"114";"3";"0"
"2017-03-01 02:10:00";"01/03/2017";"02:10";"283";"75";"100";"105";"3";"0"
"2017-03-01 02:15:00";"01/03/2017";"02:15";"305";"85";"101";"117";"2";"0"
"2017-03-01 02:20:00";"01/03/2017";"02:20";"295";"67";"113";"114";"1";"0"
"2017-03-01 02:25:00";"01/03/2017";"02:25";"294";"64";"102";"126";"2";"0"
"2017-03-01 02:30:00";"01/03/2017";"02:30";"277";"70";"89";"116";"2";"0"
"2017-03-01 02:35:00";"01/03/2017";"02:35";"294";"77";"97";"117";"3";"0"
"2017-03-01 02:40:00";"01/03/2017";"02:40";"297";"74";"111";"109";"3";"0"
"2017-03-01 02:45:00";"01/03/2017";"02:45";"281";"61";"97";"120";"3";"0"
"2017-03-01 02:50:00";"01/03/2017";"02:50";"291";"60";"119";"110";"2";"0"
"2017-03-01 02:55:00";"01/03/2017";"02:55";"295";"67";"102";"121";"5";"0"
"2017-03-01 03:00:00";"01/03/2017";"03:00";"292";"56";"96";"118";"22";"0"
"2017-03-01 03:05:00";"01/03/2017";"03:05";"359";"60";"103";"122";"74";"0"
"2017-03-01 03:10:00";"01/03/2017";"03:10";"344";"58";"102";"115";"69";"0"
