"DataCompleta";"Data";"Hora";"Total";"Intersul";"Internorte";"Transcarioca";"SantaCruz";"BRT"
"2017-04-01 00:00:00";"01/04/2017";"00:00";"832";"195";"69";"356";"212";"0"
"2017-04-01 00:05:00";"01/04/2017";"00:05";"4";"3";"0";"0";"1";"0"
"2017-04-01 00:10:00";"01/04/2017";"00:10";"4";"1";"1";"1";"1";"0"
"2017-04-01 00:15:00";"01/04/2017";"00:15";"7";"1";"1";"2";"3";"0"
"2017-04-01 00:20:00";"01/04/2017";"00:20";"10";"1";"6";"2";"1";"0"
"2017-04-01 00:25:00";"01/04/2017";"00:25";"34";"11";"9";"12";"2";"0"
"2017-04-01 00:30:00";"01/04/2017";"00:30";"32";"12";"4";"7";"9";"0"
"2017-04-01 00:35:00";"01/04/2017";"00:35";"11";"1";"7";"2";"1";"0"
"2017-04-01 00:40:00";"01/04/2017";"00:40";"9";"2";"4";"2";"1";"0"
"2017-04-01 00:45:00";"01/04/2017";"00:45";"10";"2";"2";"5";"1";"0"
"2017-04-01 00:50:00";"01/04/2017";"00:50";"24";"11";"3";"7";"3";"0"
"2017-04-01 00:55:00";"01/04/2017";"00:55";"21";"3";"9";"3";"6";"0"
"2017-04-01 01:00:00";"01/04/2017";"01:00";"15";"2";"9";"3";"1";"0"
"2017-04-01 01:05:00";"01/04/2017";"01:05";"14";"3";"4";"6";"1";"0"
"2017-04-01 01:10:00";"01/04/2017";"01:10";"8";"5";"1";"1";"1";"0"
"2017-04-01 01:15:00";"01/04/2017";"01:15";"27";"12";"3";"10";"2";"0"
"2017-04-01 01:20:00";"01/04/2017";"01:20";"8";"3";"1";"3";"1";"0"
"2017-04-01 01:25:00";"01/04/2017";"01:25";"21";"3";"2";"5";"11";"0"
"2017-04-01 01:30:00";"01/04/2017";"01:30";"24";"3";"8";"11";"2";"0"
"2017-04-01 01:35:00";"01/04/2017";"01:35";"58";"13";"22";"22";"1";"0"
"2017-04-01 01:40:00";"01/04/2017";"01:40";"71";"16";"28";"21";"6";"0"
"2017-04-01 01:45:00";"01/04/2017";"01:45";"52";"12";"19";"20";"1";"0"
"2017-04-01 01:50:00";"01/04/2017";"01:50";"95";"13";"28";"53";"1";"0"
"2017-04-01 01:55:00";"01/04/2017";"01:55";"153";"21";"29";"82";"21";"0"
"2017-04-01 02:00:00";"01/04/2017";"02:00";"354";"43";"113";"103";"95";"0"
"2017-04-01 02:05:00";"01/04/2017";"02:05";"358";"62";"103";"94";"99";"0"
"2017-04-01 02:10:00";"01/04/2017";"02:10";"339";"61";"88";"93";"97";"0"
"2017-04-01 02:15:00";"01/04/2017";"02:15";"383";"55";"103";"138";"87";"0"
"2017-04-01 02:20:00";"01/04/2017";"02:20";"347";"66";"110";"83";"88";"0"
"2017-04-01 02:25:00";"01/04/2017";"02:25";"363";"54";"102";"124";"83";"0"
"2017-04-01 02:30:00";"01/04/2017";"02:30";"359";"61";"114";"105";"79";"0"
"2017-04-01 02:35:00";"01/04/2017";"02:35";"315";"52";"92";"103";"68";"0"
"2017-04-01 02:40:00";"01/04/2017";"02:40";"211";"49";"91";"57";"14";"0"
"2017-04-01 02:45:00";"01/04/2017";"02:45";"239";"55";"95";"61";"28";"0"
"2017-04-01 02:50:00";"01/04/2017";"02:50";"299";"64";"99";"67";"69";"0"
"2017-04-01 02:55:00";"01/04/2017";"02:55";"283";"51";"103";"69";"60";"0"
"2017-04-01 03:00:00";"01/04/2017";"03:00";"308";"60";"92";"83";"73";"0"
"2017-04-01 03:05:00";"01/04/2017";"03:05";"272";"46";"92";"110";"24";"0"
"2017-04-01 03:10:00";"01/04/2017";"03:10";"290";"61";"77";"125";"27";"0"
"2017-04-01 03:15:00";"01/04/2017";"03:15";"214";"38";"21";"116";"39";"0"
"2017-04-01 03:20:00";"01/04/2017";"03:20";"298";"55";"49";"114";"80";"0"
"2017-04-01 03:25:00";"01/04/2017";"03:25";"327";"53";"64";"123";"87";"0"
"2017-04-01 03:30:00";"01/04/2017";"03:30";"296";"55";"99";"70";"72";"0"
"2017-04-01 03:35:00";"01/04/2017";"03:35";"343";"67";"89";"102";"85";"0"
"2017-04-01 03:40:00";"01/04/2017";"03:40";"319";"51";"95";"79";"94";"0"
"2017-04-01 03:45:00";"01/04/2017";"03:45";"351";"54";"105";"94";"98";"0"
"2017-04-01 03:50:00";"01/04/2017";"03:50";"436";"63";"121";"124";"128";"0"
"2017-04-01 03:55:00";"01/04/2017";"03:55";"354";"56";"140";"109";"49";"0"
"2017-04-01 04:00:00";"01/04/2017";"04:00";"472";"72";"142";"103";"155";"0"
"2017-04-01 04:05:00";"01/04/2017";"04:05";"514";"62";"160";"136";"156";"0"
"2017-04-01 04:10:00";"01/04/2017";"04:10";"528";"66";"161";"121";"180";"0"
"2017-04-01 04:15:00";"01/04/2017";"04:15";"419";"51";"130";"136";"102";"0"
"2017-04-01 04:20:00";"01/04/2017";"04:20";"403";"89";"85";"177";"52";"0"
"2017-04-01 04:25:00";"01/04/2017";"04:25";"468";"84";"94";"199";"91";"0"
"2017-04-01 04:30:00";"01/04/2017";"04:30";"481";"69";"90";"165";"157";"0"
"2017-04-01 04:35:00";"01/04/2017";"04:35";"746";"72";"198";"166";"310";"0"
"2017-04-01 04:40:00";"01/04/2017";"04:40";"720";"106";"84";"215";"315";"0"
"2017-04-01 04:45:00";"01/04/2017";"04:45";"788";"134";"77";"225";"352";"0"
"2017-04-01 04:50:00";"01/04/2017";"04:50";"930";"148";"138";"264";"380";"0"
