"DataCompleta";"Data";"Hora";"Total";"Intersul";"Internorte";"Transcarioca";"SantaCruz";"BRT"
"2016-09-01 00:00:00";"01/09/2016";"00:00";"1241";"96";"414";"376";"355";"0"
"2016-09-01 00:05:00";"01/09/2016";"00:05";"1213";"96";"410";"365";"342";"0"
"2016-09-01 00:10:00";"01/09/2016";"00:10";"1163";"93";"387";"350";"333";"0"
"2016-09-01 00:15:00";"01/09/2016";"00:15";"1109";"82";"372";"332";"323";"0"
"2016-09-01 00:20:00";"01/09/2016";"00:20";"1052";"80";"344";"317";"311";"0"
"2016-09-01 00:25:00";"01/09/2016";"00:25";"1001";"81";"322";"302";"296";"0"
"2016-09-01 00:30:00";"01/09/2016";"00:30";"944";"77";"302";"289";"276";"0"
"2016-09-01 00:35:00";"01/09/2016";"00:35";"913";"76";"291";"281";"265";"0"
"2016-09-01 00:40:00";"01/09/2016";"00:40";"861";"73";"264";"268";"256";"0"
"2016-09-01 00:45:00";"01/09/2016";"00:45";"827";"66";"249";"264";"248";"0"
"2016-09-01 00:50:00";"01/09/2016";"00:50";"804";"67";"253";"255";"229";"0"
"2016-09-01 00:55:00";"01/09/2016";"00:55";"767";"67";"241";"238";"221";"0"
"2016-09-01 01:00:00";"01/09/2016";"01:00";"710";"52";"222";"222";"214";"0"
"2016-09-01 01:05:00";"01/09/2016";"01:05";"670";"57";"204";"201";"208";"0"
"2016-09-01 01:10:00";"01/09/2016";"01:10";"646";"51";"192";"207";"196";"0"
"2016-09-01 01:15:00";"01/09/2016";"01:15";"628";"44";"192";"201";"191";"0"
"2016-09-01 01:20:00";"01/09/2016";"01:20";"610";"47";"195";"186";"182";"0"
"2016-09-01 01:25:00";"01/09/2016";"01:25";"590";"50";"194";"173";"173";"0"
"2016-09-01 01:30:00";"01/09/2016";"01:30";"566";"45";"186";"175";"160";"0"
"2016-09-01 01:35:00";"01/09/2016";"01:35";"550";"53";"173";"168";"156";"0"
"2016-09-01 01:40:00";"01/09/2016";"01:40";"510";"44";"159";"158";"149";"0"
"2016-09-01 01:45:00";"01/09/2016";"01:45";"496";"41";"156";"157";"142";"0"
"2016-09-01 01:50:00";"01/09/2016";"01:50";"485";"39";"150";"165";"131";"0"
"2016-09-01 01:55:00";"01/09/2016";"01:55";"471";"42";"151";"151";"127";"0"
"2016-09-01 02:00:00";"01/09/2016";"02:00";"448";"39";"135";"151";"123";"0"
"2016-09-01 02:05:00";"01/09/2016";"02:05";"453";"43";"133";"159";"118";"0"
"2016-09-01 02:10:00";"01/09/2016";"02:10";"433";"41";"113";"160";"119";"0"
"2016-09-01 02:15:00";"01/09/2016";"02:15";"417";"29";"125";"149";"114";"0"
"2016-09-01 02:20:00";"01/09/2016";"02:20";"436";"36";"130";"168";"102";"0"
"2016-09-01 02:25:00";"01/09/2016";"02:25";"424";"38";"146";"144";"96";"0"
"2016-09-01 02:30:00";"01/09/2016";"02:30";"414";"35";"135";"146";"98";"0"
"2016-09-01 02:35:00";"01/09/2016";"02:35";"416";"36";"137";"151";"92";"0"
"2016-09-01 02:40:00";"01/09/2016";"02:40";"406";"33";"125";"154";"94";"0"
"2016-09-01 02:45:00";"01/09/2016";"02:45";"385";"28";"117";"146";"94";"0"
"2016-09-01 02:50:00";"01/09/2016";"02:50";"425";"29";"141";"164";"91";"0"
"2016-09-01 02:55:00";"01/09/2016";"02:55";"418";"37";"136";"152";"93";"0"
"2016-09-01 03:00:00";"01/09/2016";"03:00";"388";"32";"120";"141";"95";"0"
"2016-09-01 03:05:00";"01/09/2016";"03:05";"414";"35";"135";"142";"102";"0"
"2016-09-01 03:10:00";"01/09/2016";"03:10";"432";"36";"126";"161";"109";"0"
"2016-09-01 03:15:00";"01/09/2016";"03:15";"429";"33";"124";"153";"119";"0"
"2016-09-01 03:20:00";"01/09/2016";"03:20";"475";"43";"140";"167";"125";"0"
"2016-09-01 03:25:00";"01/09/2016";"03:25";"478";"44";"137";"163";"134";"0"
"2016-09-01 03:30:00";"01/09/2016";"03:30";"478";"37";"140";"165";"136";"0"
"2016-09-01 03:35:00";"01/09/2016";"03:35";"522";"45";"154";"173";"150";"0"
"2016-09-01 03:40:00";"01/09/2016";"03:40";"542";"45";"157";"183";"157";"0"
"2016-09-01 03:45:00";"01/09/2016";"03:45";"609";"55";"185";"187";"182";"0"
"2016-09-01 03:50:00";"01/09/2016";"03:50";"670";"61";"200";"205";"204";"0"
"2016-09-01 03:55:00";"01/09/2016";"03:55";"734";"66";"224";"216";"228";"0"
"2016-09-01 04:00:00";"01/09/2016";"04:00";"813";"72";"247";"226";"268";"0"
"2016-09-01 04:05:00";"01/09/2016";"04:05";"904";"84";"272";"241";"307";"0"
"2016-09-01 04:10:00";"01/09/2016";"04:10";"984";"91";"290";"267";"336";"0"
"2016-09-01 04:15:00";"01/09/2016";"04:15";"1075";"101";"324";"285";"365";"0"
"2016-09-01 04:20:00";"01/09/2016";"04:20";"1170";"114";"365";"309";"382";"0"
"2016-09-01 04:25:00";"01/09/2016";"04:25";"1253";"116";"396";"337";"404";"0"
"2016-09-01 04:30:00";"01/09/2016";"04:30";"1373";"129";"443";"363";"438";"0"
"2016-09-01 04:35:00";"01/09/2016";"04:35";"1489";"137";"493";"389";"470";"0"
"2016-09-01 04:40:00";"01/09/2016";"04:40";"1618";"150";"530";"424";"514";"0"
"2016-09-01 04:45:00";"01/09/2016";"04:45";"1723";"162";"578";"437";"546";"0"
"2016-09-01 04:50:00";"01/09/2016";"04:50";"1869";"188";"626";"470";"585";"0"
