"DataCompleta";"Data";"Hora";"Total";"Intersul";"Internorte";"Transcarioca";"SantaCruz";"BRT"
"2017-06-01 00:00:00";"01/06/2017";"00:00";"1109";"139";"356";"333";"281";"0"
"2017-06-01 00:05:00";"01/06/2017";"00:05";"1";"0";"0";"1";"0";"0"
"2017-06-01 00:10:00";"01/06/2017";"00:10";"1";"0";"1";"0";"0";"0"
"2017-06-01 00:15:00";"01/06/2017";"00:15";"1";"0";"0";"1";"0";"0"
"2017-06-01 00:20:00";"01/06/2017";"00:20";"1";"0";"0";"1";"0";"0"
"2017-06-01 00:25:00";"01/06/2017";"00:25";"1";"0";"0";"1";"0";"0"
"2017-06-01 00:30:00";"01/06/2017";"00:30";"";"";"";"";"";""
"2017-06-01 00:35:00";"01/06/2017";"00:35";"2";"0";"0";"1";"1";"0"
"2017-06-01 00:40:00";"01/06/2017";"00:40";"2";"0";"0";"2";"0";"0"
"2017-06-01 00:45:00";"01/06/2017";"00:45";"";"";"";"";"";""
"2017-06-01 00:50:00";"01/06/2017";"00:50";"4";"0";"1";"3";"0";"0"
"2017-06-01 00:55:00";"01/06/2017";"00:55";"1";"0";"0";"0";"1";"0"
"2017-06-01 01:00:00";"01/06/2017";"01:00";"1";"0";"0";"1";"0";"0"
"2017-06-01 01:05:00";"01/06/2017";"01:05";"1";"0";"1";"0";"0";"0"
"2017-06-01 01:10:00";"01/06/2017";"01:10";"3";"1";"0";"2";"0";"0"
"2017-06-01 01:15:00";"01/06/2017";"01:15";"1";"0";"1";"0";"0";"0"
"2017-06-01 01:20:00";"01/06/2017";"01:20";"7";"1";"1";"5";"0";"0"
"2017-06-01 01:25:00";"01/06/2017";"01:25";"7";"1";"1";"5";"0";"0"
"2017-06-01 01:30:00";"01/06/2017";"01:30";"16";"3";"9";"4";"0";"0"
"2017-06-01 01:35:00";"01/06/2017";"01:35";"47";"6";"27";"13";"1";"0"
"2017-06-01 01:40:00";"01/06/2017";"01:40";"53";"13";"30";"10";"0";"0"
"2017-06-01 01:45:00";"01/06/2017";"01:45";"70";"11";"32";"22";"5";"0"
"2017-06-01 01:50:00";"01/06/2017";"01:50";"59";"7";"36";"15";"1";"0"
"2017-06-01 01:55:00";"01/06/2017";"01:55";"58";"11";"28";"17";"2";"0"
"2017-06-01 02:00:00";"01/06/2017";"02:00";"318";"45";"104";"105";"64";"0"
"2017-06-01 02:05:00";"01/06/2017";"02:05";"314";"43";"99";"106";"66";"0"
"2017-06-01 02:10:00";"01/06/2017";"02:10";"310";"46";"99";"103";"62";"0"
"2017-06-01 02:15:00";"01/06/2017";"02:15";"305";"51";"95";"98";"61";"0"
"2017-06-01 02:20:00";"01/06/2017";"02:20";"302";"54";"89";"99";"60";"0"
"2017-06-01 02:25:00";"01/06/2017";"02:25";"299";"45";"95";"98";"61";"0"
"2017-06-01 02:30:00";"01/06/2017";"02:30";"296";"51";"97";"89";"59";"0"
"2017-06-01 02:35:00";"01/06/2017";"02:35";"288";"45";"93";"91";"59";"0"
"2017-06-01 02:40:00";"01/06/2017";"02:40";"282";"49";"84";"97";"52";"0"
"2017-06-01 02:45:00";"01/06/2017";"02:45";"294";"44";"93";"99";"58";"0"
"2017-06-01 02:50:00";"01/06/2017";"02:50";"308";"49";"102";"99";"58";"0"
"2017-06-01 02:55:00";"01/06/2017";"02:55";"304";"44";"100";"103";"57";"0"
"2017-06-01 03:00:00";"01/06/2017";"03:00";"300";"38";"103";"104";"55";"0"
"2017-06-01 03:05:00";"01/06/2017";"03:05";"309";"41";"105";"101";"62";"0"
"2017-06-01 03:10:00";"01/06/2017";"03:10";"326";"48";"104";"112";"62";"0"
"2017-06-01 03:15:00";"01/06/2017";"03:15";"331";"51";"99";"111";"70";"0"
"2017-06-01 03:20:00";"01/06/2017";"03:20";"357";"60";"110";"111";"76";"0"
"2017-06-01 03:25:00";"01/06/2017";"03:25";"364";"54";"117";"111";"82";"0"
"2017-06-01 03:30:00";"01/06/2017";"03:30";"386";"58";"121";"114";"93";"0"
"2017-06-01 03:35:00";"01/06/2017";"03:35";"434";"60";"129";"128";"117";"0"
"2017-06-01 03:40:00";"01/06/2017";"03:40";"475";"67";"147";"129";"132";"0"
"2017-06-01 03:45:00";"01/06/2017";"03:45";"513";"62";"157";"138";"156";"0"
"2017-06-01 03:50:00";"01/06/2017";"03:50";"586";"75";"176";"150";"185";"0"
"2017-06-01 03:55:00";"01/06/2017";"03:55";"648";"77";"194";"172";"205";"0"
"2017-06-01 04:00:00";"01/06/2017";"04:00";"722";"81";"218";"189";"234";"0"
"2017-06-01 04:05:00";"01/06/2017";"04:05";"811";"92";"242";"212";"265";"0"
"2017-06-01 04:10:00";"01/06/2017";"04:10";"906";"116";"270";"226";"294";"0"
"2017-06-01 04:15:00";"01/06/2017";"04:15";"1004";"129";"311";"250";"314";"0"
"2017-06-01 04:20:00";"01/06/2017";"04:20";"1101";"139";"337";"276";"349";"0"
"2017-06-01 04:25:00";"01/06/2017";"04:25";"1231";"163";"376";"307";"385";"0"
"2017-06-01 04:30:00";"01/06/2017";"04:30";"1354";"182";"427";"332";"413";"0"
"2017-06-01 04:35:00";"01/06/2017";"04:35";"1487";"211";"461";"360";"455";"0"
"2017-06-01 04:40:00";"01/06/2017";"04:40";"1633";"242";"512";"383";"496";"0"
"2017-06-01 04:45:00";"01/06/2017";"04:45";"1754";"271";"555";"418";"510";"0"
"2017-06-01 04:50:00";"01/06/2017";"04:50";"1905";"311";"605";"445";"544";"0"
"2017-06-01 04:55:00";"01/06/2017";"04:55";"2098";"331";"671";"506";"590";"0"
"2017-06-01 05:00:00";"01/06/2017";"05:00";"2284";"389";"735";"542";"618";"0"
"2017-06-01 05:05:00";"01/06/2017";"05:05";"2464";"422";"783";"588";"671";"0"
"2017-06-01 05:10:00";"01/06/2017";"05:10";"2641";"481";"819";"632";"709";"0"
"2017-06-01 05:15:00";"01/06/2017";"05:15";"2812";"531";"858";"687";"736";"0"
"2017-06-01 05:20:00";"01/06/2017";"05:20";"3012";"567";"952";"721";"772";"0"
"2017-06-01 05:25:00";"01/06/2017";"05:25";"3183";"603";"1017";"766";"797";"0"
"2017-06-01 05:30:00";"01/06/2017";"05:30";"3369";"644";"1067";"829";"829";"0"
"2017-06-01 05:35:00";"01/06/2017";"05:35";"3544";"681";"1130";"871";"862";"0"
"2017-06-01 05:40:00";"01/06/2017";"05:40";"3719";"717";"1185";"924";"893";"0"
"2017-06-01 05:45:00";"01/06/2017";"05:45";"3875";"761";"1228";"970";"916";"0"
"2017-06-01 05:50:00";"01/06/2017";"05:50";"4031";"803";"1274";"1021";"933";"0"
"2017-06-01 05:55:00";"01/06/2017";"05:55";"4195";"848";"1320";"1070";"957";"0"
"2017-06-01 06:00:00";"01/06/2017";"06:00";"4308";"863";"1372";"1099";"974";"0"
"2017-06-01 06:05:00";"01/06/2017";"06:05";"4457";"897";"1404";"1139";"1017";"0"
"2017-06-01 06:10:00";"01/06/2017";"06:10";"4578";"926";"1445";"1170";"1037";"0"
"2017-06-01 06:15:00";"01/06/2017";"06:15";"4709";"946";"1501";"1207";"1055";"0"
"2017-06-01 06:20:00";"01/06/2017";"06:20";"4769";"968";"1521";"1229";"1051";"0"
"2017-06-01 06:25:00";"01/06/2017";"06:25";"4877";"993";"1562";"1258";"1064";"0"
"2017-06-01 06:30:00";"01/06/2017";"06:30";"4959";"1008";"1578";"1285";"1088";"0"
"2017-06-01 06:35:00";"01/06/2017";"06:35";"5042";"1025";"1607";"1317";"1093";"0"
"2017-06-01 06:40:00";"01/06/2017";"06:40";"5131";"1051";"1639";"1345";"1096";"0"
"2017-06-01 06:45:00";"01/06/2017";"06:45";"5215";"1072";"1668";"1361";"1114";"0"
"2017-06-01 06:50:00";"01/06/2017";"06:50";"5264";"1071";"1694";"1385";"1114";"0"
"2017-06-01 06:55:00";"01/06/2017";"06:55";"5325";"1094";"1710";"1406";"1115";"0"
"2017-06-01 07:00:00";"01/06/2017";"07:00";"5351";"1094";"1731";"1416";"1110";"0"
"2017-06-01 07:05:00";"01/06/2017";"07:05";"5391";"1104";"1751";"1418";"1118";"0"
"2017-06-01 07:10:00";"01/06/2017";"07:10";"5420";"1120";"1758";"1427";"1115";"0"
"2017-06-01 07:15:00";"01/06/2017";"07:15";"5436";"1120";"1780";"1423";"1113";"0"
"2017-06-01 07:20:00";"01/06/2017";"07:20";"5439";"1112";"1786";"1433";"1108";"0"
"2017-06-01 07:25:00";"01/06/2017";"07:25";"5441";"1107";"1790";"1433";"1111";"0"
"2017-06-01 07:30:00";"01/06/2017";"07:30";"5464";"1115";"1794";"1436";"1119";"0"
"2017-06-01 07:35:00";"01/06/2017";"07:35";"5486";"1122";"1802";"1436";"1126";"0"
"2017-06-01 07:40:00";"01/06/2017";"07:40";"5488";"1123";"1804";"1430";"1131";"0"
"2017-06-01 07:45:00";"01/06/2017";"07:45";"5492";"1123";"1818";"1427";"1124";"0"
"2017-06-01 07:50:00";"01/06/2017";"07:50";"5503";"1125";"1809";"1431";"1138";"0"
"2017-06-01 07:55:00";"01/06/2017";"07:55";"5503";"1119";"1809";"1437";"1138";"0"
"2017-06-01 08:00:00";"01/06/2017";"08:00";"5499";"1108";"1817";"1444";"1130";"0"
"2017-06-01 08:05:00";"01/06/2017";"08:05";"5514";"1121";"1825";"1441";"1127";"0"
"2017-06-01 08:10:00";"01/06/2017";"08:10";"5494";"1117";"1810";"1439";"1128";"0"
"2017-06-01 08:15:00";"01/06/2017";"08:15";"5500";"1125";"1811";"1434";"1130";"0"
"2017-06-01 08:20:00";"01/06/2017";"08:20";"5494";"1117";"1821";"1430";"1126";"0"
"2017-06-01 08:25:00";"01/06/2017";"08:25";"5483";"1118";"1823";"1420";"1122";"0"
"2017-06-01 08:30:00";"01/06/2017";"08:30";"5452";"1109";"1810";"1413";"1120";"0"
"2017-06-01 08:35:00";"01/06/2017";"08:35";"5461";"1106";"1812";"1424";"1119";"0"
"2017-06-01 08:40:00";"01/06/2017";"08:40";"5498";"1119";"1821";"1428";"1130";"0"
"2017-06-01 08:45:00";"01/06/2017";"08:45";"5495";"1112";"1833";"1417";"1133";"0"
"2017-06-01 08:50:00";"01/06/2017";"08:50";"5473";"1115";"1817";"1412";"1129";"0"
"2017-06-01 08:55:00";"01/06/2017";"08:55";"5462";"1121";"1810";"1409";"1122";"0"
"2017-06-01 09:00:00";"01/06/2017";"09:00";"5477";"1122";"1805";"1422";"1128";"0"
"2017-06-01 09:05:00";"01/06/2017";"09:05";"5454";"1114";"1810";"1407";"1123";"0"
"2017-06-01 09:10:00";"01/06/2017";"09:10";"5473";"1113";"1818";"1413";"1129";"0"
"2017-06-01 09:15:00";"01/06/2017";"09:15";"5436";"1114";"1822";"1398";"1102";"0"
"2017-06-01 09:20:00";"01/06/2017";"09:20";"5425";"1125";"1803";"1382";"1115";"0"
"2017-06-01 09:25:00";"01/06/2017";"09:25";"5420";"1117";"1814";"1387";"1102";"0"
"2017-06-01 09:30:00";"01/06/2017";"09:30";"5422";"1110";"1810";"1388";"1114";"0"
"2017-06-01 09:35:00";"01/06/2017";"09:35";"5449";"1115";"1814";"1396";"1124";"0"
"2017-06-01 09:40:00";"01/06/2017";"09:40";"5427";"1115";"1811";"1390";"1111";"0"
"2017-06-01 09:45:00";"01/06/2017";"09:45";"5410";"1120";"1810";"1371";"1109";"0"
"2017-06-01 09:50:00";"01/06/2017";"09:50";"5417";"1114";"1819";"1377";"1107";"0"
"2017-06-01 09:55:00";"01/06/2017";"09:55";"5409";"1113";"1806";"1383";"1107";"0"
"2017-06-01 10:00:00";"01/06/2017";"10:00";"5381";"1108";"1796";"1372";"1105";"0"
"2017-06-01 10:05:00";"01/06/2017";"10:05";"5377";"1110";"1797";"1368";"1102";"0"
"2017-06-01 10:10:00";"01/06/2017";"10:10";"5342";"1098";"1796";"1360";"1088";"0"
"2017-06-01 10:15:00";"01/06/2017";"10:15";"5358";"1101";"1800";"1366";"1091";"0"
"2017-06-01 10:20:00";"01/06/2017";"10:20";"5354";"1103";"1802";"1360";"1089";"0"
"2017-06-01 10:25:00";"01/06/2017";"10:25";"5298";"1102";"1775";"1342";"1079";"0"
"2017-06-01 10:30:00";"01/06/2017";"10:30";"5283";"1092";"1784";"1330";"1077";"0"
"2017-06-01 10:35:00";"01/06/2017";"10:35";"5300";"1094";"1789";"1344";"1073";"0"
"2017-06-01 10:40:00";"01/06/2017";"10:40";"5266";"1100";"1788";"1313";"1065";"0"
"2017-06-01 10:45:00";"01/06/2017";"10:45";"5253";"1098";"1783";"1316";"1056";"0"
"2017-06-01 10:50:00";"01/06/2017";"10:50";"5236";"1090";"1785";"1300";"1061";"0"
"2017-06-01 10:55:00";"01/06/2017";"10:55";"5242";"1102";"1784";"1294";"1062";"0"
"2017-06-01 11:00:00";"01/06/2017";"11:00";"5224";"1089";"1782";"1289";"1064";"0"
"2017-06-01 11:05:00";"01/06/2017";"11:05";"5188";"1091";"1757";"1286";"1054";"0"
"2017-06-01 11:10:00";"01/06/2017";"11:10";"5158";"1086";"1754";"1269";"1049";"0"
"2017-06-01 11:15:00";"01/06/2017";"11:15";"5119";"1069";"1744";"1270";"1036";"0"
"2017-06-01 11:20:00";"01/06/2017";"11:20";"5156";"1083";"1756";"1279";"1038";"0"
"2017-06-01 11:25:00";"01/06/2017";"11:25";"5162";"1081";"1759";"1283";"1039";"0"
"2017-06-01 11:30:00";"01/06/2017";"11:30";"5157";"1075";"1757";"1287";"1038";"0"
"2017-06-01 11:35:00";"01/06/2017";"11:35";"5127";"1071";"1753";"1272";"1031";"0"
"2017-06-01 11:40:00";"01/06/2017";"11:40";"5081";"1067";"1736";"1259";"1019";"0"
"2017-06-01 11:45:00";"01/06/2017";"11:45";"5112";"1088";"1737";"1268";"1019";"0"
"2017-06-01 11:50:00";"01/06/2017";"11:50";"5085";"1091";"1729";"1255";"1010";"0"
"2017-06-01 11:55:00";"01/06/2017";"11:55";"5081";"1087";"1722";"1258";"1014";"0"
"2017-06-01 12:00:00";"01/06/2017";"12:00";"5062";"1082";"1713";"1260";"1007";"0"
"2017-06-01 12:05:00";"01/06/2017";"12:05";"5080";"1087";"1722";"1256";"1015";"0"
"2017-06-01 12:10:00";"01/06/2017";"12:10";"5052";"1084";"1724";"1238";"1006";"0"
"2017-06-01 12:15:00";"01/06/2017";"12:15";"5048";"1077";"1723";"1240";"1008";"0"
"2017-06-01 12:20:00";"01/06/2017";"12:20";"5087";"1081";"1750";"1250";"1006";"0"
"2017-06-01 12:25:00";"01/06/2017";"12:25";"5066";"1087";"1731";"1246";"1002";"0"
"2017-06-01 12:30:00";"01/06/2017";"12:30";"5039";"1064";"1731";"1249";"995";"0"
"2017-06-01 12:35:00";"01/06/2017";"12:35";"5028";"1059";"1732";"1248";"989";"0"
"2017-06-01 12:40:00";"01/06/2017";"12:40";"5034";"1075";"1729";"1239";"991";"0"
"2017-06-01 12:45:00";"01/06/2017";"12:45";"5050";"1075";"1733";"1258";"984";"0"
"2017-06-01 12:50:00";"01/06/2017";"12:50";"5026";"1075";"1737";"1244";"970";"0"
"2017-06-01 12:55:00";"01/06/2017";"12:55";"5033";"1077";"1725";"1252";"979";"0"
"2017-06-01 13:00:00";"01/06/2017";"13:00";"5001";"1069";"1712";"1246";"974";"0"
"2017-06-01 13:05:00";"01/06/2017";"13:05";"5009";"1067";"1720";"1252";"970";"0"
"2017-06-01 13:10:00";"01/06/2017";"13:10";"4983";"1059";"1704";"1245";"975";"0"
"2017-06-01 13:15:00";"01/06/2017";"13:15";"4998";"1062";"1719";"1235";"982";"0"
"2017-06-01 13:20:00";"01/06/2017";"13:20";"5001";"1071";"1714";"1238";"978";"0"
"2017-06-01 13:25:00";"01/06/2017";"13:25";"4989";"1061";"1714";"1242";"972";"0"
"2017-06-01 13:30:00";"01/06/2017";"13:30";"4982";"1051";"1721";"1238";"972";"0"
"2017-06-01 13:35:00";"01/06/2017";"13:35";"4954";"1047";"1704";"1239";"964";"0"
"2017-06-01 13:40:00";"01/06/2017";"13:40";"4961";"1054";"1712";"1231";"964";"0"
"2017-06-01 13:45:00";"01/06/2017";"13:45";"4990";"1060";"1725";"1234";"971";"0"
"2017-06-01 13:50:00";"01/06/2017";"13:50";"4978";"1048";"1724";"1245";"961";"0"
"2017-06-01 13:55:00";"01/06/2017";"13:55";"4964";"1044";"1720";"1242";"958";"0"
"2017-06-01 14:00:00";"01/06/2017";"14:00";"4978";"1049";"1720";"1243";"966";"0"
"2017-06-01 14:05:00";"01/06/2017";"14:05";"4954";"1053";"1709";"1233";"959";"0"
"2017-06-01 14:10:00";"01/06/2017";"14:10";"4957";"1051";"1706";"1237";"963";"0"
"2017-06-01 14:15:00";"01/06/2017";"14:15";"4968";"1059";"1705";"1240";"964";"0"
"2017-06-01 14:20:00";"01/06/2017";"14:20";"4970";"1064";"1712";"1227";"967";"0"
"2017-06-01 14:25:00";"01/06/2017";"14:25";"4975";"1061";"1706";"1242";"966";"0"
"2017-06-01 14:30:00";"01/06/2017";"14:30";"4979";"1069";"1711";"1230";"969";"0"
"2017-06-01 14:35:00";"01/06/2017";"14:35";"4979";"1067";"1704";"1233";"975";"0"
"2017-06-01 14:40:00";"01/06/2017";"14:40";"4972";"1057";"1716";"1234";"965";"0"
"2017-06-01 14:45:00";"01/06/2017";"14:45";"4975";"1056";"1711";"1229";"979";"0"
"2017-06-01 14:50:00";"01/06/2017";"14:50";"4975";"1057";"1713";"1235";"970";"0"
"2017-06-01 14:55:00";"01/06/2017";"14:55";"4980";"1070";"1705";"1236";"969";"0"
"2017-06-01 15:00:00";"01/06/2017";"15:00";"4987";"1064";"1711";"1242";"970";"0"
"2017-06-01 15:05:00";"01/06/2017";"15:05";"5007";"1061";"1708";"1254";"984";"0"
"2017-06-01 15:10:00";"01/06/2017";"15:10";"5018";"1062";"1710";"1265";"981";"0"
"2017-06-01 15:15:00";"01/06/2017";"15:15";"5055";"1067";"1706";"1281";"1001";"0"
"2017-06-01 15:20:00";"01/06/2017";"15:20";"5041";"1068";"1707";"1278";"988";"0"
"2017-06-01 15:25:00";"01/06/2017";"15:25";"5060";"1080";"1716";"1272";"992";"0"
"2017-06-01 15:30:00";"01/06/2017";"15:30";"5050";"1086";"1707";"1260";"997";"0"
"2017-06-01 15:35:00";"01/06/2017";"15:35";"5071";"1084";"1707";"1273";"1007";"0"
"2017-06-01 15:40:00";"01/06/2017";"15:40";"5095";"1078";"1710";"1291";"1016";"0"
"2017-06-01 15:45:00";"01/06/2017";"15:45";"5106";"1080";"1713";"1300";"1013";"0"
"2017-06-01 15:50:00";"01/06/2017";"15:50";"5130";"1082";"1725";"1313";"1010";"0"
"2017-06-01 15:55:00";"01/06/2017";"15:55";"5139";"1083";"1723";"1318";"1015";"0"
"2017-06-01 16:00:00";"01/06/2017";"16:00";"5165";"1097";"1725";"1320";"1023";"0"
"2017-06-01 16:05:00";"01/06/2017";"16:05";"5165";"1096";"1723";"1308";"1038";"0"
"2017-06-01 16:10:00";"01/06/2017";"16:10";"5172";"1102";"1733";"1306";"1031";"0"
"2017-06-01 16:15:00";"01/06/2017";"16:15";"5194";"1098";"1736";"1321";"1039";"0"
"2017-06-01 16:20:00";"01/06/2017";"16:20";"5220";"1104";"1745";"1338";"1033";"0"
"2017-06-01 16:25:00";"01/06/2017";"16:25";"5223";"1103";"1742";"1344";"1034";"0"
"2017-06-01 16:30:00";"01/06/2017";"16:30";"5224";"1091";"1755";"1333";"1045";"0"
"2017-06-01 16:35:00";"01/06/2017";"16:35";"5249";"1098";"1757";"1348";"1046";"0"
"2017-06-01 16:40:00";"01/06/2017";"16:40";"5241";"1091";"1749";"1348";"1053";"0"
"2017-06-01 16:45:00";"01/06/2017";"16:45";"5297";"1097";"1767";"1361";"1072";"0"
"2017-06-01 16:50:00";"01/06/2017";"16:50";"5309";"1093";"1778";"1369";"1069";"0"
"2017-06-01 16:55:00";"01/06/2017";"16:55";"5333";"1098";"1773";"1376";"1086";"0"
"2017-06-01 17:00:00";"01/06/2017";"17:00";"5331";"1085";"1782";"1384";"1080";"0"
"2017-06-01 17:05:00";"01/06/2017";"17:05";"5343";"1095";"1781";"1395";"1072";"0"
"2017-06-01 17:10:00";"01/06/2017";"17:10";"5339";"1082";"1786";"1387";"1084";"0"
"2017-06-01 17:15:00";"01/06/2017";"17:15";"5370";"1092";"1794";"1392";"1092";"0"
"2017-06-01 17:20:00";"01/06/2017";"17:20";"5373";"1088";"1807";"1390";"1088";"0"
"2017-06-01 17:25:00";"01/06/2017";"17:25";"5378";"1093";"1807";"1392";"1086";"0"
"2017-06-01 17:30:00";"01/06/2017";"17:30";"5384";"1092";"1809";"1396";"1087";"0"
"2017-06-01 17:35:00";"01/06/2017";"17:35";"5366";"1084";"1794";"1394";"1094";"0"
"2017-06-01 17:40:00";"01/06/2017";"17:40";"5376";"1089";"1798";"1407";"1082";"0"
"2017-06-01 17:45:00";"01/06/2017";"17:45";"5397";"1086";"1792";"1417";"1102";"0"
"2017-06-01 17:50:00";"01/06/2017";"17:50";"5396";"1085";"1803";"1415";"1093";"0"
"2017-06-01 17:55:00";"01/06/2017";"17:55";"5384";"1087";"1790";"1409";"1098";"0"
"2017-06-01 18:00:00";"01/06/2017";"18:00";"5333";"1074";"1800";"1366";"1093";"0"
"2017-06-01 18:05:00";"01/06/2017";"18:05";"5258";"1071";"1800";"1288";"1099";"0"
"2017-06-01 18:10:00";"01/06/2017";"18:10";"5344";"1078";"1805";"1356";"1105";"0"
"2017-06-01 18:15:00";"01/06/2017";"18:15";"5361";"1082";"1797";"1381";"1101";"0"
"2017-06-01 18:20:00";"01/06/2017";"18:20";"5272";"1078";"1804";"1288";"1102";"0"
"2017-06-01 18:25:00";"01/06/2017";"18:25";"5237";"1061";"1790";"1292";"1094";"0"
"2017-06-01 18:30:00";"01/06/2017";"18:30";"5240";"1060";"1797";"1287";"1096";"0"
"2017-06-01 18:35:00";"01/06/2017";"18:35";"5226";"1057";"1788";"1293";"1088";"0"
"2017-06-01 18:40:00";"01/06/2017";"18:40";"5226";"1050";"1790";"1294";"1092";"0"
"2017-06-01 18:45:00";"01/06/2017";"18:45";"5263";"1053";"1802";"1297";"1111";"0"
"2017-06-01 18:50:00";"01/06/2017";"18:50";"5231";"1042";"1795";"1303";"1091";"0"
"2017-06-01 18:55:00";"01/06/2017";"18:55";"5217";"1047";"1789";"1293";"1088";"0"
"2017-06-01 19:00:00";"01/06/2017";"19:00";"5200";"1040";"1791";"1289";"1080";"0"
"2017-06-01 19:05:00";"01/06/2017";"19:05";"5190";"1045";"1795";"1266";"1084";"0"
"2017-06-01 19:10:00";"01/06/2017";"19:10";"5147";"1029";"1771";"1262";"1085";"0"
"2017-06-01 19:15:00";"01/06/2017";"19:15";"5148";"1025";"1773";"1258";"1092";"0"
"2017-06-01 19:20:00";"01/06/2017";"19:20";"5123";"1018";"1770";"1259";"1076";"0"
"2017-06-01 19:25:00";"01/06/2017";"19:25";"5080";"1011";"1757";"1248";"1064";"0"
