"DataCompleta";"Data";"Hora";"Total";"Intersul";"Internorte";"Transcarioca";"SantaCruz";"BRT"
"2015-12-01 00:00:00";"01/12/2015";"00:00";"1662";"320";"504";"421";"417";"0"
"2015-12-01 00:05:00";"01/12/2015";"00:05";"1519";"299";"489";"348";"383";"0"
"2015-12-01 00:10:00";"01/12/2015";"00:10";"1536";"276";"464";"402";"394";"0"
"2015-12-01 00:15:00";"01/12/2015";"00:15";"1438";"270";"424";"366";"378";"0"
"2015-12-01 00:20:00";"01/12/2015";"00:20";"1343";"236";"398";"357";"352";"0"
"2015-12-01 00:25:00";"01/12/2015";"00:25";"1253";"210";"377";"342";"324";"0"
"2015-12-01 00:30:00";"01/12/2015";"00:30";"1170";"193";"351";"324";"302";"0"
"2015-12-01 00:35:00";"01/12/2015";"00:35";"1064";"171";"320";"289";"284";"0"
"2015-12-01 00:40:00";"01/12/2015";"00:40";"1013";"161";"299";"276";"277";"0"
"2015-12-01 00:45:00";"01/12/2015";"00:45";"967";"155";"280";"264";"268";"0"
"2015-12-01 00:50:00";"01/12/2015";"00:50";"894";"140";"253";"248";"253";"0"
"2015-12-01 00:55:00";"01/12/2015";"00:55";"843";"128";"254";"221";"240";"0"
"2015-12-01 01:00:00";"01/12/2015";"01:00";"820";"122";"234";"229";"235";"0"
"2015-12-01 01:05:00";"01/12/2015";"01:05";"777";"115";"225";"212";"225";"0"
"2015-12-01 01:10:00";"01/12/2015";"01:10";"747";"117";"202";"209";"219";"0"
"2015-12-01 01:15:00";"01/12/2015";"01:15";"701";"115";"193";"192";"201";"0"
"2015-12-01 01:20:00";"01/12/2015";"01:20";"665";"101";"190";"188";"186";"0"
"2015-12-01 01:25:00";"01/12/2015";"01:25";"650";"93";"188";"190";"179";"0"
"2015-12-01 01:30:00";"01/12/2015";"01:30";"620";"90";"160";"195";"175";"0"
"2015-12-01 01:35:00";"01/12/2015";"01:35";"588";"86";"154";"186";"162";"0"
"2015-12-01 01:40:00";"01/12/2015";"01:40";"590";"85";"153";"191";"161";"0"
"2015-12-01 01:45:00";"01/12/2015";"01:45";"558";"90";"136";"180";"152";"0"
"2015-12-01 01:50:00";"01/12/2015";"01:50";"522";"74";"131";"175";"142";"0"
"2015-12-01 01:55:00";"01/12/2015";"01:55";"519";"82";"139";"170";"128";"0"
"2015-12-01 02:00:00";"01/12/2015";"02:00";"503";"79";"127";"166";"131";"0"
"2015-12-01 02:05:00";"01/12/2015";"02:05";"474";"75";"114";"161";"124";"0"
"2015-12-01 02:10:00";"01/12/2015";"02:10";"486";"80";"116";"168";"122";"0"
"2015-12-01 02:15:00";"01/12/2015";"02:15";"478";"80";"105";"174";"119";"0"
"2015-12-01 02:20:00";"01/12/2015";"02:20";"438";"68";"107";"153";"110";"0"
"2015-12-01 02:25:00";"01/12/2015";"02:25";"442";"72";"114";"149";"107";"0"
"2015-12-01 02:30:00";"01/12/2015";"02:30";"452";"77";"108";"161";"106";"0"
"2015-12-01 02:35:00";"01/12/2015";"02:35";"450";"72";"118";"158";"102";"0"
"2015-12-01 02:40:00";"01/12/2015";"02:40";"447";"70";"112";"164";"101";"0"
"2015-12-01 02:45:00";"01/12/2015";"02:45";"449";"70";"111";"166";"102";"0"
"2015-12-01 02:50:00";"01/12/2015";"02:50";"446";"73";"108";"162";"103";"0"
"2015-12-01 02:55:00";"01/12/2015";"02:55";"461";"79";"121";"154";"107";"0"
"2015-12-01 03:00:00";"01/12/2015";"03:00";"459";"79";"114";"160";"106";"0"
"2015-12-01 03:05:00";"01/12/2015";"03:05";"456";"78";"105";"164";"109";"0"
"2015-12-01 03:10:00";"01/12/2015";"03:10";"452";"72";"96";"171";"113";"0"
"2015-12-01 03:15:00";"01/12/2015";"03:15";"468";"73";"100";"175";"120";"0"
"2015-12-01 03:20:00";"01/12/2015";"03:20";"475";"70";"106";"169";"130";"0"
"2015-12-01 03:25:00";"01/12/2015";"03:25";"485";"73";"108";"165";"139";"0"
"2015-12-01 03:30:00";"01/12/2015";"03:30";"533";"77";"117";"179";"160";"0"
"2015-12-01 03:35:00";"01/12/2015";"03:35";"550";"86";"110";"180";"174";"0"
"2015-12-01 03:40:00";"01/12/2015";"03:40";"604";"85";"129";"195";"195";"0"
"2015-12-01 03:45:00";"01/12/2015";"03:45";"654";"91";"146";"207";"210";"0"
"2015-12-01 03:50:00";"01/12/2015";"03:50";"699";"104";"156";"204";"235";"0"
"2015-12-01 03:55:00";"01/12/2015";"03:55";"789";"110";"180";"221";"278";"0"
"2015-12-01 04:00:00";"01/12/2015";"04:00";"878";"119";"203";"248";"308";"0"
"2015-12-01 04:05:00";"01/12/2015";"04:05";"969";"126";"228";"263";"352";"0"
"2015-12-01 04:10:00";"01/12/2015";"04:10";"1078";"140";"258";"300";"380";"0"
"2015-12-01 04:15:00";"01/12/2015";"04:15";"1195";"170";"290";"319";"416";"0"
"2015-12-01 04:20:00";"01/12/2015";"04:20";"1265";"183";"315";"329";"438";"0"
"2015-12-01 04:25:00";"01/12/2015";"04:25";"1396";"199";"372";"351";"474";"0"
