"DataCompleta";"Data";"Hora";"Total";"Intersul";"Internorte";"Transcarioca";"SantaCruz";"BRT"
"2020-09-01 00:00:00";"01/09/2020";"00:00";125;2;2;3;23;96
"2020-09-01 00:05:00";"01/09/2020";"00:05";148;2;5;8;40;94
"2020-09-01 00:10:00";"01/09/2020";"00:10";129;3;6;13;15;93
"2020-09-01 00:15:00";"01/09/2020";"00:15";129;4;7;16;13;90
"2020-09-01 00:20:00";"01/09/2020";"00:20";125;4;7;14;11;90
"2020-09-01 00:25:00";"01/09/2020";"00:25";126;4;8;16;9;90
"2020-09-01 00:30:00";"01/09/2020";"00:30";126;3;11;13;9;91
"2020-09-01 00:35:00";"01/09/2020";"00:35";123;2;10;14;8;90
"2020-09-01 00:40:00";"01/09/2020";"00:40";120;2;9;14;6;90
"2020-09-01 00:45:00";"01/09/2020";"00:45";120;2;10;15;5;89
"2020-09-01 00:50:00";"01/09/2020";"00:50";116;3;9;15;3;87
"2020-09-01 00:55:00";"01/09/2020";"00:55";114;3;8;16;3;85
"2020-09-01 01:00:00";"01/09/2020";"01:00";117;3;9;17;2;87
"2020-09-01 01:05:00";"01/09/2020";"01:05";112;3;8;14;2;86
"2020-09-01 01:10:00";"01/09/2020";"01:10";110;3;8;15;2;83
"2020-09-01 01:15:00";"01/09/2020";"01:15";108;3;8;15;1;82
"2020-09-01 01:20:00";"01/09/2020";"01:20";106;3;6;15;1;82
"2020-09-01 01:25:00";"01/09/2020";"01:25";103;4;4;14;1;81
"2020-09-01 01:30:00";"01/09/2020";"01:30";108;4;4;19;1;81
"2020-09-01 01:35:00";"01/09/2020";"01:35";108;4;5;19;1;80
"2020-09-01 01:40:00";"01/09/2020";"01:40";106;3;5;18;1;80
"2020-09-01 01:45:00";"01/09/2020";"01:45";105;3;4;17;1;81
"2020-09-01 01:50:00";"01/09/2020";"01:50";108;4;4;18;1;82
"2020-09-01 01:55:00";"01/09/2020";"01:55";106;4;5;16;1;81
"2020-09-01 02:00:00";"01/09/2020";"02:00";102;4;4;14;1;80
"2020-09-01 02:05:00";"01/09/2020";"02:05";101;4;4;12;1;81
"2020-09-01 02:10:00";"01/09/2020";"02:10";102;4;6;12;1;80
"2020-09-01 02:15:00";"01/09/2020";"02:15";101;4;5;12;1;80
"2020-09-01 02:20:00";"01/09/2020";"02:20";102;4;3;12;2;82
"2020-09-01 02:25:00";"01/09/2020";"02:25";95;3;2;11;2;78
"2020-09-01 02:30:00";"01/09/2020";"02:30";94;3;2;11;2;77
"2020-09-01 02:35:00";"01/09/2020";"02:35";95;3;3;12;2;76
"2020-09-01 02:40:00";"01/09/2020";"02:40";98;4;3;12;3;77
"2020-09-01 02:45:00";"01/09/2020";"02:45";97;4;3;12;2;77
"2020-09-01 02:50:00";"01/09/2020";"02:50";93;4;3;12;2;73
"2020-09-01 02:55:00";"01/09/2020";"02:55";88;4;3;10;2;70
"2020-09-01 03:00:00";"01/09/2020";"03:00";99;5;5;15;7;68
"2020-09-01 03:05:00";"01/09/2020";"03:05";106;8;6;16;6;71
"2020-09-01 03:10:00";"01/09/2020";"03:10";116;9;7;20;6;75
"2020-09-01 03:15:00";"01/09/2020";"03:15";125;7;10;22;11;76
"2020-09-01 03:20:00";"01/09/2020";"03:20";131;4;13;24;15;76
"2020-09-01 03:25:00";"01/09/2020";"03:25";142;6;17;27;16;77
"2020-09-01 03:30:00";"01/09/2020";"03:30";169;8;23;31;26;82
"2020-09-01 03:35:00";"01/09/2020";"03:35";184;8;27;32;33;85
"2020-09-01 03:40:00";"01/09/2020";"03:40";203;9;35;34;39;87
"2020-09-01 03:45:00";"01/09/2020";"03:45";226;11;45;40;44;87
"2020-09-01 03:50:00";"01/09/2020";"03:50";258;14;54;49;50;92
"2020-09-01 03:55:00";"01/09/2020";"03:55";298;17;72;55;59;96
"2020-09-01 04:00:00";"01/09/2020";"04:00";350;26;100;59;69;97
"2020-09-01 04:05:00";"01/09/2020";"04:05";433;40;131;74;87;102
"2020-09-01 04:10:00";"01/09/2020";"04:10";478;44;149;82;101;103
"2020-09-01 04:15:00";"01/09/2020";"04:15";514;57;156;85;112;105
"2020-09-01 04:20:00";"01/09/2020";"04:20";569;66;176;98;122;108
"2020-09-01 04:25:00";"01/09/2020";"04:25";640;81;196;119;139;106
"2020-09-01 04:30:00";"01/09/2020";"04:30";713;100;226;129;149;110
"2020-09-01 04:35:00";"01/09/2020";"04:35";789;118;249;145;162;116
"2020-09-01 04:40:00";"01/09/2020";"04:40";868;128;286;165;170;120
"2020-09-01 04:45:00";"01/09/2020";"04:45";951;147;321;180;182;122
"2020-09-01 04:50:00";"01/09/2020";"04:50";1051;173;365;191;196;127
"2020-09-01 04:55:00";"01/09/2020";"04:55";1149;190;398;212;215;135
"2020-09-01 05:00:00";"01/09/2020";"05:00";1228;200;428;231;232;138
"2020-09-01 05:05:00";"01/09/2020";"05:05";1385;223;466;255;305;137
"2020-09-01 05:10:00";"01/09/2020";"05:10";1523;257;513;288;325;141
"2020-09-01 05:15:00";"01/09/2020";"05:15";1623;279;539;319;345;142
"2020-09-01 05:20:00";"01/09/2020";"05:20";1723;300;578;341;363;142
"2020-09-01 05:25:00";"01/09/2020";"05:25";1804;320;602;356;375;152
"2020-09-01 05:30:00";"01/09/2020";"05:30";1897;332;643;381;388;154
"2020-09-01 05:35:00";"01/09/2020";"05:35";2007;353;690;409;404;152
"2020-09-01 05:40:00";"01/09/2020";"05:40";2090;363;726;433;415;154
"2020-09-01 05:45:00";"01/09/2020";"05:45";2178;385;754;454;431;155
"2020-09-01 05:50:00";"01/09/2020";"05:50";2256;395;777;483;444;158
"2020-09-01 05:55:00";"01/09/2020";"05:55";2258;403;803;512;384;157
"2020-09-01 06:00:00";"01/09/2020";"06:00";2305;409;811;539;391;156
"2020-09-01 06:05:00";"01/09/2020";"06:05";2365;430;821;555;401;159
"2020-09-01 06:10:00";"01/09/2020";"06:10";2533;451;876;570;476;161
"2020-09-01 06:15:00";"01/09/2020";"06:15";2597;462;896;590;486;164
"2020-09-01 06:20:00";"01/09/2020";"06:20";2663;476;920;609;496;163
"2020-09-01 06:25:00";"01/09/2020";"06:25";2705;484;937;625;493;167
"2020-09-01 06:30:00";"01/09/2020";"06:30";2728;485;944;635;495;170
"2020-09-01 06:35:00";"01/09/2020";"06:35";2764;493;959;647;498;168
"2020-09-01 06:40:00";"01/09/2020";"06:40";2798;496;975;663;496;169
