"DataCompleta";"Data";"Hora";"Total";"Intersul";"Internorte";"Transcarioca";"SantaCruz";"BRT"
"2020-10-01 00:00:00";"01/10/2020";"00:00";NA;NA;NA;NA;NA;NA
"2020-10-01 00:05:00";"01/10/2020";"00:05";148;4;8;4;37;96
"2020-10-01 00:10:00";"01/10/2020";"00:10";149;5;10;4;35;96
"2020-10-01 00:15:00";"01/10/2020";"00:15";143;5;11;5;29;94
"2020-10-01 00:20:00";"01/10/2020";"00:20";143;5;12;7;26;94
"2020-10-01 00:25:00";"01/10/2020";"00:25";138;5;10;7;25;92
"2020-10-01 00:30:00";"01/10/2020";"00:30";137;4;10;8;26;90
"2020-10-01 00:35:00";"01/10/2020";"00:35";127;3;7;7;24;87
"2020-10-01 00:40:00";"01/10/2020";"00:40";128;3;10;8;21;87
"2020-10-01 00:45:00";"01/10/2020";"00:45";122;3;8;7;18;87
"2020-10-01 00:50:00";"01/10/2020";"00:50";124;4;10;10;17;84
"2020-10-01 00:55:00";"01/10/2020";"00:55";120;4;10;10;17;80
"2020-10-01 01:00:00";"01/10/2020";"01:00";120;4;10;10;16;81
"2020-10-01 01:05:00";"01/10/2020";"01:05";122;5;10;9;16;83
"2020-10-01 01:10:00";"01/10/2020";"01:10";118;5;9;9;16;80
"2020-10-01 01:15:00";"01/10/2020";"01:15";114;5;7;8;15;80
"2020-10-01 01:20:00";"01/10/2020";"01:20";114;5;6;8;14;82
"2020-10-01 01:25:00";"01/10/2020";"01:25";113;5;6;8;13;82
"2020-10-01 01:30:00";"01/10/2020";"01:30";108;4;5;8;12;80
"2020-10-01 01:35:00";"01/10/2020";"01:35";109;4;5;8;12;81
"2020-10-01 01:40:00";"01/10/2020";"01:40";108;5;4;9;12;79
"2020-10-01 01:45:00";"01/10/2020";"01:45";108;5;7;7;12;78
"2020-10-01 01:50:00";"01/10/2020";"01:50";104;5;5;5;12;78
"2020-10-01 01:55:00";"01/10/2020";"01:55";105;5;6;6;11;78
"2020-10-01 02:00:00";"01/10/2020";"02:00";101;5;7;5;9;76
"2020-10-01 02:05:00";"01/10/2020";"02:05";100;5;6;6;9;75
"2020-10-01 02:10:00";"01/10/2020";"02:10";97;5;5;6;7;75
"2020-10-01 02:15:00";"01/10/2020";"02:15";96;5;6;6;7;73
"2020-10-01 02:20:00";"01/10/2020";"02:20";92;5;3;5;6;74
"2020-10-01 02:25:00";"01/10/2020";"02:25";96;5;4;5;6;77
"2020-10-01 02:30:00";"01/10/2020";"02:30";94;5;4;5;5;76
"2020-10-01 02:35:00";"01/10/2020";"02:35";39;3;1;4;5;26
"2020-10-01 02:40:00";"01/10/2020";"02:40";94;5;4;6;6;74
"2020-10-01 02:45:00";"01/10/2020";"02:45";92;4;4;5;6;74
"2020-10-01 02:50:00";"01/10/2020";"02:50";90;5;4;5;6;71
"2020-10-01 02:55:00";"01/10/2020";"02:55";51;5;6;4;8;29
"2020-10-01 03:00:00";"01/10/2020";"03:00";113;7;7;15;16;69
"2020-10-01 03:05:00";"01/10/2020";"03:05";132;9;11;25;20;68
"2020-10-01 03:10:00";"01/10/2020";"03:10";132;10;13;23;19;68
