"DataCompleta";"Data";"Hora";"Total";"Intersul";"Internorte";"Transcarioca";"SantaCruz";"BRT"
"2019-08-01 00:00:00";"01/08/2019";"00:00";"664";"93";"212";"128";"231";"0"
"2019-08-01 00:05:00";"01/08/2019";"00:05";"754";"95";"213";"222";"224";"0"
"2019-08-01 00:10:00";"01/08/2019";"00:10";"704";"93";"199";"210";"202";"0"
"2019-08-01 00:15:00";"01/08/2019";"00:15";"662";"80";"187";"203";"192";"0"
"2019-08-01 00:20:00";"01/08/2019";"00:20";"614";"71";"169";"191";"183";"0"
"2019-08-01 00:25:00";"01/08/2019";"00:25";"585";"73";"160";"182";"170";"0"
"2019-08-01 00:30:00";"01/08/2019";"00:30";"550";"68";"148";"170";"164";"0"
"2019-08-01 00:35:00";"01/08/2019";"00:35";"512";"58";"136";"171";"147";"0"
"2019-08-01 00:40:00";"01/08/2019";"00:40";"478";"68";"126";"149";"135";"0"
"2019-08-01 00:45:00";"01/08/2019";"00:45";"452";"58";"118";"152";"124";"0"
"2019-08-01 00:50:00";"01/08/2019";"00:50";"424";"55";"101";"145";"123";"0"
"2019-08-01 00:55:00";"01/08/2019";"00:55";"405";"54";"99";"138";"114";"0"
"2019-08-01 01:00:00";"01/08/2019";"01:00";"371";"48";"86";"131";"106";"0"
"2019-08-01 01:05:00";"01/08/2019";"01:05";"344";"43";"83";"126";"92";"0"
"2019-08-01 01:10:00";"01/08/2019";"01:10";"339";"51";"77";"120";"91";"0"
"2019-08-01 01:15:00";"01/08/2019";"01:15";"317";"48";"73";"114";"82";"0"
"2019-08-01 01:20:00";"01/08/2019";"01:20";"290";"35";"66";"111";"78";"0"
"2019-08-01 01:25:00";"01/08/2019";"01:25";"271";"33";"56";"107";"75";"0"
"2019-08-01 01:30:00";"01/08/2019";"01:30";"259";"32";"48";"108";"71";"0"
"2019-08-01 01:35:00";"01/08/2019";"01:35";"253";"34";"52";"101";"66";"0"
"2019-08-01 01:40:00";"01/08/2019";"01:40";"257";"32";"53";"105";"67";"0"
"2019-08-01 01:45:00";"01/08/2019";"01:45";"235";"29";"47";"95";"64";"0"
"2019-08-01 01:50:00";"01/08/2019";"01:50";"236";"32";"46";"93";"65";"0"
"2019-08-01 01:55:00";"01/08/2019";"01:55";"217";"28";"46";"83";"60";"0"
"2019-08-01 02:00:00";"01/08/2019";"02:00";"217";"29";"46";"78";"64";"0"
"2019-08-01 02:05:00";"01/08/2019";"02:05";"202";"29";"39";"76";"58";"0"
"2019-08-01 02:10:00";"01/08/2019";"02:10";"199";"33";"45";"69";"52";"0"
"2019-08-01 02:15:00";"01/08/2019";"02:15";"188";"35";"39";"64";"50";"0"
"2019-08-01 02:20:00";"01/08/2019";"02:20";"163";"28";"37";"53";"45";"0"
"2019-08-01 02:25:00";"01/08/2019";"02:25";"166";"28";"35";"55";"48";"0"
"2019-08-01 02:30:00";"01/08/2019";"02:30";"160";"27";"38";"48";"47";"0"
"2019-08-01 02:35:00";"01/08/2019";"02:35";"170";"28";"37";"56";"49";"0"
"2019-08-01 02:40:00";"01/08/2019";"02:40";"165";"27";"39";"53";"46";"0"
"2019-08-01 02:45:00";"01/08/2019";"02:45";"157";"25";"37";"50";"45";"0"
"2019-08-01 02:50:00";"01/08/2019";"02:50";"169";"25";"45";"50";"49";"0"
"2019-08-01 02:55:00";"01/08/2019";"02:55";"174";"26";"47";"51";"50";"0"
"2019-08-01 03:00:00";"01/08/2019";"03:00";"181";"29";"44";"50";"58";"0"
"2019-08-01 03:05:00";"01/08/2019";"03:05";"190";"27";"46";"54";"63";"0"
"2019-08-01 03:10:00";"01/08/2019";"03:10";"193";"30";"47";"56";"60";"0"
"2019-08-01 03:15:00";"01/08/2019";"03:15";"188";"31";"44";"51";"62";"0"
"2019-08-01 03:20:00";"01/08/2019";"03:20";"203";"27";"53";"52";"71";"0"
"2019-08-01 03:25:00";"01/08/2019";"03:25";"218";"28";"53";"59";"78";"0"
"2019-08-01 03:30:00";"01/08/2019";"03:30";"233";"30";"57";"60";"86";"0"
"2019-08-01 03:35:00";"01/08/2019";"03:35";"263";"37";"63";"65";"98";"0"
"2019-08-01 03:40:00";"01/08/2019";"03:40";"289";"35";"75";"77";"102";"0"
"2019-08-01 03:45:00";"01/08/2019";"03:45";"330";"36";"86";"85";"123";"0"
"2019-08-01 03:50:00";"01/08/2019";"03:50";"398";"45";"108";"91";"154";"0"
"2019-08-01 03:55:00";"01/08/2019";"03:55";"466";"55";"123";"110";"178";"0"
"2019-08-01 04:00:00";"01/08/2019";"04:00";"530";"66";"143";"115";"206";"0"
"2019-08-01 04:05:00";"01/08/2019";"04:05";"601";"79";"159";"130";"233";"0"
"2019-08-01 04:10:00";"01/08/2019";"04:10";"590";"79";"179";"78";"254";"0"
"2019-08-01 04:15:00";"01/08/2019";"04:15";"741";"97";"197";"170";"277";"0"
"2019-08-01 04:20:00";"01/08/2019";"04:20";"822";"102";"229";"185";"306";"0"
"2019-08-01 04:25:00";"01/08/2019";"04:25";"924";"126";"270";"202";"326";"0"
"2019-08-01 04:30:00";"01/08/2019";"04:30";"907";"154";"293";"126";"334";"0"
"2019-08-01 04:35:00";"01/08/2019";"04:35";"1136";"170";"341";"243";"382";"0"
"2019-08-01 04:40:00";"01/08/2019";"04:40";"1165";"194";"381";"189";"401";"0"
"2019-08-01 04:45:00";"01/08/2019";"04:45";"1398";"230";"437";"300";"431";"0"
"2019-08-01 04:50:00";"01/08/2019";"04:50";"1520";"253";"477";"337";"453";"0"
"2019-08-01 04:55:00";"01/08/2019";"04:55";"1677";"283";"527";"376";"491";"0"
"2019-08-01 05:00:00";"01/08/2019";"05:00";"1820";"320";"564";"415";"521";"0"
"2019-08-01 05:05:00";"01/08/2019";"05:05";"1984";"350";"619";"461";"554";"0"
"2019-08-01 05:10:00";"01/08/2019";"05:10";"2121";"383";"677";"490";"571";"0"
"2019-08-01 05:15:00";"01/08/2019";"05:15";"2269";"418";"717";"546";"588";"0"
"2019-08-01 05:20:00";"01/08/2019";"05:20";"2429";"451";"771";"584";"623";"0"
"2019-08-01 05:25:00";"01/08/2019";"05:25";"2583";"483";"829";"622";"649";"0"
"2019-08-01 05:30:00";"01/08/2019";"05:30";"2691";"507";"863";"644";"677";"0"
"2019-08-01 05:35:00";"01/08/2019";"05:35";"2852";"539";"912";"707";"694";"0"
"2019-08-01 05:40:00";"01/08/2019";"05:40";"2985";"566";"969";"725";"725";"0"
"2019-08-01 05:45:00";"01/08/2019";"05:45";"3119";"594";"1005";"770";"750";"0"
"2019-08-01 05:50:00";"01/08/2019";"05:50";"3242";"622";"1046";"806";"768";"0"
"2019-08-01 05:55:00";"01/08/2019";"05:55";"3330";"635";"1080";"842";"773";"0"
"2019-08-01 06:00:00";"01/08/2019";"06:00";"3468";"668";"1110";"888";"802";"0"
"2019-08-01 06:05:00";"01/08/2019";"06:05";"3586";"688";"1163";"918";"817";"0"
"2019-08-01 06:10:00";"01/08/2019";"06:10";"3684";"709";"1195";"951";"829";"0"
"2019-08-01 06:15:00";"01/08/2019";"06:15";"3780";"730";"1218";"982";"850";"0"
"2019-08-01 06:20:00";"01/08/2019";"06:20";"3881";"756";"1242";"1023";"860";"0"
"2019-08-01 06:25:00";"01/08/2019";"06:25";"3948";"754";"1291";"1036";"867";"0"
"2019-08-01 06:30:00";"01/08/2019";"06:30";"4030";"770";"1311";"1076";"873";"0"
"2019-08-01 06:35:00";"01/08/2019";"06:35";"4042";"770";"1324";"1071";"877";"0"
"2019-08-01 06:40:00";"01/08/2019";"06:40";"4123";"792";"1346";"1095";"890";"0"
"2019-08-01 06:45:00";"01/08/2019";"06:45";"4150";"783";"1367";"1116";"884";"0"
"2019-08-01 06:50:00";"01/08/2019";"06:50";"4211";"795";"1385";"1136";"895";"0"
"2019-08-01 06:55:00";"01/08/2019";"06:55";"4258";"805";"1399";"1155";"899";"0"
"2019-08-01 07:00:00";"01/08/2019";"07:00";"4266";"801";"1410";"1154";"901";"0"
"2019-08-01 07:05:00";"01/08/2019";"07:05";"4304";"810";"1425";"1169";"900";"0"
"2019-08-01 07:10:00";"01/08/2019";"07:10";"4307";"802";"1421";"1188";"896";"0"
"2019-08-01 07:15:00";"01/08/2019";"07:15";"4344";"814";"1435";"1189";"906";"0"
"2019-08-01 07:20:00";"01/08/2019";"07:20";"4349";"819";"1443";"1185";"902";"0"
"2019-08-01 07:25:00";"01/08/2019";"07:25";"4280";"822";"1449";"1101";"908";"0"
"2019-08-01 07:30:00";"01/08/2019";"07:30";"4390";"826";"1448";"1208";"908";"0"
"2019-08-01 07:35:00";"01/08/2019";"07:35";"4399";"836";"1447";"1205";"911";"0"
"2019-08-01 07:40:00";"01/08/2019";"07:40";"4386";"833";"1454";"1202";"897";"0"
"2019-08-01 07:45:00";"01/08/2019";"07:45";"4393";"833";"1465";"1198";"897";"0"
"2019-08-01 07:50:00";"01/08/2019";"07:50";"4400";"836";"1467";"1196";"901";"0"
"2019-08-01 07:55:00";"01/08/2019";"07:55";"4402";"838";"1464";"1197";"903";"0"
"2019-08-01 08:00:00";"01/08/2019";"08:00";"4390";"845";"1454";"1189";"902";"0"
"2019-08-01 08:05:00";"01/08/2019";"08:05";"4420";"838";"1475";"1199";"908";"0"
"2019-08-01 08:10:00";"01/08/2019";"08:10";"4415";"848";"1471";"1194";"902";"0"
"2019-08-01 08:15:00";"01/08/2019";"08:15";"4417";"844";"1470";"1195";"908";"0"
"2019-08-01 08:20:00";"01/08/2019";"08:20";"4424";"844";"1467";"1202";"911";"0"
"2019-08-01 08:25:00";"01/08/2019";"08:25";"4401";"832";"1461";"1205";"903";"0"
"2019-08-01 08:30:00";"01/08/2019";"08:30";"4447";"837";"1471";"1231";"908";"0"
"2019-08-01 08:35:00";"01/08/2019";"08:35";"4388";"835";"1470";"1187";"896";"0"
"2019-08-01 08:40:00";"01/08/2019";"08:40";"4434";"848";"1461";"1225";"900";"0"
"2019-08-01 08:45:00";"01/08/2019";"08:45";"4406";"850";"1463";"1195";"898";"0"
"2019-08-01 08:50:00";"01/08/2019";"08:50";"4443";"842";"1473";"1228";"900";"0"
"2019-08-01 08:55:00";"01/08/2019";"08:55";"4389";"835";"1462";"1193";"899";"0"
"2019-08-01 09:00:00";"01/08/2019";"09:00";"4401";"842";"1460";"1205";"894";"0"
"2019-08-01 09:05:00";"01/08/2019";"09:05";"4390";"838";"1470";"1203";"879";"0"
"2019-08-01 09:10:00";"01/08/2019";"09:10";"4351";"837";"1456";"1181";"877";"0"
"2019-08-01 09:15:00";"01/08/2019";"09:15";"4382";"847";"1462";"1196";"877";"0"
"2019-08-01 09:20:00";"01/08/2019";"09:20";"4285";"839";"1456";"1111";"879";"0"
"2019-08-01 09:25:00";"01/08/2019";"09:25";"4366";"843";"1456";"1183";"884";"0"
"2019-08-01 09:30:00";"01/08/2019";"09:30";"4350";"841";"1454";"1172";"883";"0"
"2019-08-01 09:35:00";"01/08/2019";"09:35";"4354";"845";"1459";"1177";"873";"0"
"2019-08-01 09:40:00";"01/08/2019";"09:40";"4332";"832";"1463";"1170";"867";"0"
"2019-08-01 09:45:00";"01/08/2019";"09:45";"4321";"844";"1444";"1156";"877";"0"
"2019-08-01 09:50:00";"01/08/2019";"09:50";"4312";"838";"1447";"1158";"869";"0"
"2019-08-01 09:55:00";"01/08/2019";"09:55";"4277";"832";"1441";"1140";"864";"0"
"2019-08-01 10:00:00";"01/08/2019";"10:00";"4276";"825";"1430";"1157";"864";"0"
"2019-08-01 10:05:00";"01/08/2019";"10:05";"4268";"833";"1445";"1121";"869";"0"
"2019-08-01 10:10:00";"01/08/2019";"10:10";"4278";"828";"1446";"1132";"872";"0"
"2019-08-01 10:15:00";"01/08/2019";"10:15";"4259";"833";"1445";"1122";"859";"0"
"2019-08-01 10:20:00";"01/08/2019";"10:20";"4268";"822";"1456";"1131";"859";"0"
"2019-08-01 10:25:00";"01/08/2019";"10:25";"4271";"832";"1452";"1124";"863";"0"
"2019-08-01 10:30:00";"01/08/2019";"10:30";"4218";"817";"1437";"1117";"847";"0"
"2019-08-01 10:35:00";"01/08/2019";"10:35";"4226";"821";"1444";"1110";"851";"0"
"2019-08-01 10:40:00";"01/08/2019";"10:40";"4247";"823";"1448";"1125";"851";"0"
"2019-08-01 10:45:00";"01/08/2019";"10:45";"3743";"833";"1448";"623";"839";"0"
"2019-08-01 10:50:00";"01/08/2019";"10:50";"4219";"837";"1431";"1100";"851";"0"
"2019-08-01 10:55:00";"01/08/2019";"10:55";"4208";"828";"1432";"1095";"853";"0"
"2019-08-01 11:00:00";"01/08/2019";"11:00";"4177";"819";"1428";"1080";"850";"0"
"2019-08-01 11:05:00";"01/08/2019";"11:05";"4178";"827";"1419";"1085";"847";"0"
"2019-08-01 11:10:00";"01/08/2019";"11:10";"4134";"812";"1413";"1082";"827";"0"
"2019-08-01 11:15:00";"01/08/2019";"11:15";"4126";"813";"1415";"1075";"823";"0"
"2019-08-01 11:20:00";"01/08/2019";"11:20";"4148";"811";"1429";"1081";"827";"0"
"2019-08-01 11:25:00";"01/08/2019";"11:25";"4132";"812";"1420";"1069";"831";"0"
"2019-08-01 11:30:00";"01/08/2019";"11:30";"4112";"810";"1421";"1047";"834";"0"
"2019-08-01 11:35:00";"01/08/2019";"11:35";"4141";"822";"1426";"1058";"835";"0"
"2019-08-01 11:40:00";"01/08/2019";"11:40";"4101";"814";"1418";"1051";"818";"0"
"2019-08-01 11:45:00";"01/08/2019";"11:45";"4104";"802";"1421";"1072";"809";"0"
"2019-08-01 11:50:00";"01/08/2019";"11:50";"4083";"803";"1407";"1049";"824";"0"
"2019-08-01 11:55:00";"01/08/2019";"11:55";"4075";"811";"1393";"1046";"825";"0"
"2019-08-01 12:00:00";"01/08/2019";"12:00";"4066";"809";"1396";"1048";"813";"0"
"2019-08-01 12:05:00";"01/08/2019";"12:05";"4104";"806";"1413";"1065";"820";"0"
"2019-08-01 12:10:00";"01/08/2019";"12:10";"4107";"801";"1413";"1065";"828";"0"
"2019-08-01 12:15:00";"01/08/2019";"12:15";"4097";"803";"1396";"1072";"826";"0"
"2019-08-01 12:20:00";"01/08/2019";"12:20";"3983";"795";"1397";"983";"808";"0"
"2019-08-01 12:25:00";"01/08/2019";"12:25";"4007";"796";"1385";"1030";"796";"0"
"2019-08-01 12:30:00";"01/08/2019";"12:30";"4004";"788";"1381";"1041";"794";"0"
"2019-08-01 12:35:00";"01/08/2019";"12:35";"4014";"802";"1379";"1027";"806";"0"
"2019-08-01 12:40:00";"01/08/2019";"12:40";"3983";"790";"1367";"1026";"800";"0"
"2019-08-01 12:45:00";"01/08/2019";"12:45";"3987";"792";"1367";"1028";"800";"0"
"2019-08-01 12:50:00";"01/08/2019";"12:50";"3982";"800";"1364";"1032";"786";"0"
"2019-08-01 12:55:00";"01/08/2019";"12:55";"4010";"797";"1372";"1038";"803";"0"
"2019-08-01 13:00:00";"01/08/2019";"13:00";"3985";"802";"1370";"1017";"796";"0"
"2019-08-01 13:05:00";"01/08/2019";"13:05";"3956";"793";"1354";"1009";"800";"0"
"2019-08-01 13:10:00";"01/08/2019";"13:10";"3964";"793";"1365";"1010";"796";"0"
"2019-08-01 13:15:00";"01/08/2019";"13:15";"3957";"806";"1352";"1001";"798";"0"
"2019-08-01 13:20:00";"01/08/2019";"13:20";"3950";"802";"1342";"1020";"786";"0"
"2019-08-01 13:25:00";"01/08/2019";"13:25";"3988";"811";"1363";"1019";"795";"0"
"2019-08-01 13:30:00";"01/08/2019";"13:30";"3982";"806";"1362";"1026";"788";"0"
"2019-08-01 13:35:00";"01/08/2019";"13:35";"3982";"808";"1353";"1024";"797";"0"
"2019-08-01 13:40:00";"01/08/2019";"13:40";"3929";"792";"1342";"1004";"791";"0"
"2019-08-01 13:45:00";"01/08/2019";"13:45";"3945";"803";"1347";"1008";"787";"0"
"2019-08-01 13:50:00";"01/08/2019";"13:50";"3925";"792";"1342";"1004";"787";"0"
"2019-08-01 13:55:00";"01/08/2019";"13:55";"3923";"791";"1337";"1022";"773";"0"
"2019-08-01 14:00:00";"01/08/2019";"14:00";"3941";"793";"1348";"1021";"779";"0"
"2019-08-01 14:05:00";"01/08/2019";"14:05";"3973";"808";"1344";"1028";"793";"0"
"2019-08-01 14:10:00";"01/08/2019";"14:10";"3941";"798";"1344";"1016";"783";"0"
"2019-08-01 14:15:00";"01/08/2019";"14:15";"3941";"790";"1342";"1014";"795";"0"
"2019-08-01 14:20:00";"01/08/2019";"14:20";"3950";"806";"1326";"1024";"794";"0"
"2019-08-01 14:25:00";"01/08/2019";"14:25";"3967";"804";"1338";"1026";"799";"0"
"2019-08-01 14:30:00";"01/08/2019";"14:30";"3952";"787";"1337";"1031";"797";"0"
"2019-08-01 14:35:00";"01/08/2019";"14:35";"3995";"802";"1363";"1032";"798";"0"
"2019-08-01 14:40:00";"01/08/2019";"14:40";"3993";"807";"1350";"1031";"805";"0"
"2019-08-01 14:45:00";"01/08/2019";"14:45";"3959";"803";"1347";"1010";"799";"0"
"2019-08-01 14:50:00";"01/08/2019";"14:50";"3982";"815";"1338";"1044";"785";"0"
"2019-08-01 14:55:00";"01/08/2019";"14:55";"3983";"825";"1341";"1024";"793";"0"
"2019-08-01 15:00:00";"01/08/2019";"15:00";"3993";"817";"1334";"1042";"800";"0"
"2019-08-01 15:05:00";"01/08/2019";"15:05";"4002";"813";"1339";"1049";"801";"0"
"2019-08-01 15:10:00";"01/08/2019";"15:10";"4033";"822";"1355";"1051";"805";"0"
"2019-08-01 15:15:00";"01/08/2019";"15:15";"4045";"823";"1348";"1063";"811";"0"
"2019-08-01 15:20:00";"01/08/2019";"15:20";"4072";"818";"1358";"1087";"809";"0"
"2019-08-01 15:25:00";"01/08/2019";"15:25";"4064";"826";"1353";"1081";"804";"0"
"2019-08-01 15:30:00";"01/08/2019";"15:30";"4070";"817";"1369";"1075";"809";"0"
"2019-08-01 15:35:00";"01/08/2019";"15:35";"4091";"826";"1373";"1084";"808";"0"
"2019-08-01 15:40:00";"01/08/2019";"15:40";"4133";"829";"1385";"1102";"817";"0"
"2019-08-01 15:45:00";"01/08/2019";"15:45";"4114";"832";"1375";"1092";"815";"0"
"2019-08-01 15:50:00";"01/08/2019";"15:50";"4115";"826";"1378";"1089";"822";"0"
"2019-08-01 15:55:00";"01/08/2019";"15:55";"4132";"827";"1389";"1087";"829";"0"
"2019-08-01 16:00:00";"01/08/2019";"16:00";"4161";"834";"1396";"1101";"830";"0"
"2019-08-01 16:05:00";"01/08/2019";"16:05";"4158";"832";"1400";"1097";"829";"0"
"2019-08-01 16:10:00";"01/08/2019";"16:10";"4132";"841";"1387";"1089";"815";"0"
