"DataCompleta";"Data";"Hora";"Total";"Intersul";"Internorte";"Transcarioca";"SantaCruz";"BRT"
"2018-03-01 00:00:00";"01/03/2018";"00:00";"896";"127";"263";"228";"278";"0"
"2018-03-01 00:05:00";"01/03/2018";"00:05";"";"";"";"";"";""
"2018-03-01 00:10:00";"01/03/2018";"00:10";"2";"1";"1";"0";"0";"0"
"2018-03-01 00:15:00";"01/03/2018";"00:15";"";"";"";"";"";""
"2018-03-01 00:20:00";"01/03/2018";"00:20";"3";"1";"0";"1";"1";"0"
"2018-03-01 00:25:00";"01/03/2018";"00:25";"2";"1";"0";"1";"0";"0"
"2018-03-01 00:30:00";"01/03/2018";"00:30";"4";"1";"1";"1";"1";"0"
"2018-03-01 00:35:00";"01/03/2018";"00:35";"1";"0";"0";"1";"0";"0"
"2018-03-01 00:40:00";"01/03/2018";"00:40";"4";"0";"4";"0";"0";"0"
"2018-03-01 00:45:00";"01/03/2018";"00:45";"3";"1";"2";"0";"0";"0"
"2018-03-01 00:50:00";"01/03/2018";"00:50";"4";"2";"1";"1";"0";"0"
"2018-03-01 00:55:00";"01/03/2018";"00:55";"1";"0";"1";"0";"0";"0"
"2018-03-01 01:00:00";"01/03/2018";"01:00";"1";"0";"1";"0";"0";"0"
"2018-03-01 01:05:00";"01/03/2018";"01:05";"2";"1";"1";"0";"0";"0"
"2018-03-01 01:10:00";"01/03/2018";"01:10";"3";"1";"2";"0";"0";"0"
"2018-03-01 01:15:00";"01/03/2018";"01:15";"6";"1";"1";"4";"0";"0"
"2018-03-01 01:20:00";"01/03/2018";"01:20";"4";"0";"2";"2";"0";"0"
"2018-03-01 01:25:00";"01/03/2018";"01:25";"3";"0";"1";"2";"0";"0"
"2018-03-01 01:30:00";"01/03/2018";"01:30";"9";"3";"3";"3";"0";"0"
"2018-03-01 01:35:00";"01/03/2018";"01:35";"32";"0";"22";"9";"1";"0"
"2018-03-01 01:40:00";"01/03/2018";"01:40";"42";"5";"23";"12";"2";"0"
"2018-03-01 01:45:00";"01/03/2018";"01:45";"42";"3";"20";"16";"3";"0"
"2018-03-01 01:50:00";"01/03/2018";"01:50";"46";"2";"26";"14";"4";"0"
"2018-03-01 01:55:00";"01/03/2018";"01:55";"39";"4";"18";"14";"3";"0"
"2018-03-01 02:00:00";"01/03/2018";"02:00";"255";"33";"62";"83";"77";"0"
"2018-03-01 02:05:00";"01/03/2018";"02:05";"291";"38";"78";"98";"77";"0"
"2018-03-01 02:10:00";"01/03/2018";"02:10";"275";"35";"80";"88";"72";"0"
"2018-03-01 02:15:00";"01/03/2018";"02:15";"263";"36";"76";"86";"65";"0"
"2018-03-01 02:20:00";"01/03/2018";"02:20";"247";"31";"73";"82";"61";"0"
"2018-03-01 02:25:00";"01/03/2018";"02:25";"242";"31";"70";"79";"62";"0"
"2018-03-01 02:30:00";"01/03/2018";"02:30";"236";"35";"59";"77";"65";"0"
"2018-03-01 02:35:00";"01/03/2018";"02:35";"250";"34";"70";"82";"64";"0"
"2018-03-01 02:40:00";"01/03/2018";"02:40";"252";"33";"76";"83";"60";"0"
"2018-03-01 02:45:00";"01/03/2018";"02:45";"243";"27";"70";"82";"64";"0"
"2018-03-01 02:50:00";"01/03/2018";"02:50";"242";"29";"72";"80";"61";"0"
"2018-03-01 02:55:00";"01/03/2018";"02:55";"242";"27";"74";"75";"66";"0"
"2018-03-01 03:00:00";"01/03/2018";"03:00";"234";"32";"66";"70";"66";"0"
"2018-03-01 03:05:00";"01/03/2018";"03:05";"243";"32";"64";"79";"68";"0"
"2018-03-01 03:10:00";"01/03/2018";"03:10";"250";"36";"72";"76";"66";"0"
"2018-03-01 03:15:00";"01/03/2018";"03:15";"272";"37";"74";"89";"72";"0"
"2018-03-01 03:20:00";"01/03/2018";"03:20";"269";"35";"80";"82";"72";"0"
"2018-03-01 03:25:00";"01/03/2018";"03:25";"281";"33";"85";"80";"83";"0"
"2018-03-01 03:30:00";"01/03/2018";"03:30";"296";"36";"91";"80";"89";"0"
"2018-03-01 03:35:00";"01/03/2018";"03:35";"326";"41";"98";"92";"95";"0"
"2018-03-01 03:40:00";"01/03/2018";"03:40";"372";"56";"119";"85";"112";"0"
"2018-03-01 03:45:00";"01/03/2018";"03:45";"427";"60";"133";"100";"134";"0"
"2018-03-01 03:50:00";"01/03/2018";"03:50";"473";"66";"148";"116";"143";"0"
"2018-03-01 03:55:00";"01/03/2018";"03:55";"525";"66";"159";"128";"172";"0"
"2018-03-01 04:00:00";"01/03/2018";"04:00";"595";"71";"178";"150";"196";"0"
"2018-03-01 04:05:00";"01/03/2018";"04:05";"683";"88";"206";"162";"227";"0"
"2018-03-01 04:10:00";"01/03/2018";"04:10";"749";"103";"222";"179";"245";"0"
"2018-03-01 04:15:00";"01/03/2018";"04:15";"860";"117";"265";"199";"279";"0"
"2018-03-01 04:20:00";"01/03/2018";"04:20";"935";"130";"290";"207";"308";"0"
"2018-03-01 04:25:00";"01/03/2018";"04:25";"1044";"152";"312";"242";"338";"0"
"2018-03-01 04:30:00";"01/03/2018";"04:30";"1177";"180";"353";"263";"381";"0"
"2018-03-01 04:35:00";"01/03/2018";"04:35";"1287";"198";"392";"290";"407";"0"
"2018-03-01 04:40:00";"01/03/2018";"04:40";"1401";"221";"437";"300";"443";"0"
"2018-03-01 04:45:00";"01/03/2018";"04:45";"1537";"241";"477";"337";"482";"0"
"2018-03-01 04:50:00";"01/03/2018";"04:50";"1677";"264";"525";"369";"519";"0"
"2018-03-01 04:55:00";"01/03/2018";"04:55";"1820";"298";"573";"400";"549";"0"
"2018-03-01 05:00:00";"01/03/2018";"05:00";"1940";"332";"604";"437";"567";"0"
"2018-03-01 05:05:00";"01/03/2018";"05:05";"2119";"386";"642";"490";"601";"0"
"2018-03-01 05:10:00";"01/03/2018";"05:10";"2259";"410";"690";"528";"631";"0"
"2018-03-01 05:15:00";"01/03/2018";"05:15";"2451";"451";"751";"587";"662";"0"
"2018-03-01 05:20:00";"01/03/2018";"05:20";"2581";"490";"791";"620";"680";"0"
"2018-03-01 05:25:00";"01/03/2018";"05:25";"2760";"548";"860";"649";"703";"0"
"2018-03-01 05:30:00";"01/03/2018";"05:30";"2912";"574";"917";"688";"733";"0"
"2018-03-01 05:35:00";"01/03/2018";"05:35";"3080";"609";"956";"744";"771";"0"
"2018-03-01 05:40:00";"01/03/2018";"05:40";"3210";"647";"988";"769";"806";"0"
"2018-03-01 05:45:00";"01/03/2018";"05:45";"3333";"678";"1019";"805";"831";"0"
"2018-03-01 05:50:00";"01/03/2018";"05:50";"3476";"695";"1089";"843";"849";"0"
"2018-03-01 05:55:00";"01/03/2018";"05:55";"3630";"726";"1129";"894";"881";"0"
"2018-03-01 06:00:00";"01/03/2018";"06:00";"3763";"748";"1176";"927";"912";"0"
"2018-03-01 06:05:00";"01/03/2018";"06:05";"3873";"782";"1204";"966";"921";"0"
"2018-03-01 06:10:00";"01/03/2018";"06:10";"3958";"813";"1238";"979";"928";"0"
"2018-03-01 06:15:00";"01/03/2018";"06:15";"4044";"825";"1276";"1018";"925";"0"
"2018-03-01 06:20:00";"01/03/2018";"06:20";"4141";"844";"1297";"1054";"946";"0"
"2018-03-01 06:25:00";"01/03/2018";"06:25";"4233";"861";"1339";"1065";"968";"0"
"2018-03-01 06:30:00";"01/03/2018";"06:30";"4292";"873";"1364";"1086";"969";"0"
"2018-03-01 06:35:00";"01/03/2018";"06:35";"4380";"881";"1396";"1122";"981";"0"
"2018-03-01 06:40:00";"01/03/2018";"06:40";"4445";"893";"1411";"1139";"1002";"0"
"2018-03-01 06:45:00";"01/03/2018";"06:45";"4483";"899";"1438";"1154";"992";"0"
"2018-03-01 06:50:00";"01/03/2018";"06:50";"4564";"919";"1461";"1183";"1001";"0"
"2018-03-01 06:55:00";"01/03/2018";"06:55";"4587";"915";"1467";"1194";"1011";"0"
"2018-03-01 07:00:00";"01/03/2018";"07:00";"4627";"920";"1483";"1197";"1027";"0"
"2018-03-01 07:05:00";"01/03/2018";"07:05";"4656";"922";"1496";"1214";"1024";"0"
"2018-03-01 07:10:00";"01/03/2018";"07:10";"4678";"919";"1500";"1225";"1034";"0"
"2018-03-01 07:15:00";"01/03/2018";"07:15";"4698";"920";"1516";"1232";"1030";"0"
"2018-03-01 07:20:00";"01/03/2018";"07:20";"4706";"932";"1511";"1232";"1031";"0"
"2018-03-01 07:25:00";"01/03/2018";"07:25";"4728";"933";"1523";"1236";"1036";"0"
"2018-03-01 07:30:00";"01/03/2018";"07:30";"4726";"937";"1518";"1234";"1037";"0"
"2018-03-01 07:35:00";"01/03/2018";"07:35";"4737";"936";"1535";"1230";"1036";"0"
"2018-03-01 07:40:00";"01/03/2018";"07:40";"4753";"938";"1539";"1233";"1043";"0"
"2018-03-01 07:45:00";"01/03/2018";"07:45";"4761";"929";"1532";"1257";"1043";"0"
"2018-03-01 07:50:00";"01/03/2018";"07:50";"4774";"936";"1548";"1246";"1044";"0"
"2018-03-01 07:55:00";"01/03/2018";"07:55";"4746";"932";"1538";"1233";"1043";"0"
"2018-03-01 08:00:00";"01/03/2018";"08:00";"4730";"935";"1528";"1240";"1027";"0"
"2018-03-01 08:05:00";"01/03/2018";"08:05";"4742";"941";"1523";"1248";"1030";"0"
