"DataCompleta";"Data";"Hora";"Total";"Intersul";"Internorte";"Transcarioca";"SantaCruz";"BRT"
"2018-05-01 00:00:00";"01/05/2018";"00:00";"910";"121";"261";"241";"287";"0"
"2018-05-01 00:05:00";"01/05/2018";"00:05";"2";"0";"1";"0";"1";"0"
"2018-05-01 00:10:00";"01/05/2018";"00:10";"3";"0";"0";"2";"1";"0"
"2018-05-01 00:15:00";"01/05/2018";"00:15";"3";"0";"1";"2";"0";"0"
"2018-05-01 00:20:00";"01/05/2018";"00:20";"";"";"";"";"";""
"2018-05-01 00:25:00";"01/05/2018";"00:25";"";"";"";"";"";""
"2018-05-01 00:30:00";"01/05/2018";"00:30";"2";"0";"1";"0";"1";"0"
"2018-05-01 00:35:00";"01/05/2018";"00:35";"1";"0";"0";"0";"1";"0"
"2018-05-01 00:40:00";"01/05/2018";"00:40";"4";"0";"0";"3";"1";"0"
"2018-05-01 00:45:00";"01/05/2018";"00:45";"1";"0";"0";"1";"0";"0"
"2018-05-01 00:50:00";"01/05/2018";"00:50";"";"";"";"";"";""
"2018-05-01 00:55:00";"01/05/2018";"00:55";"2";"0";"0";"1";"1";"0"
"2018-05-01 01:00:00";"01/05/2018";"01:00";"1";"0";"1";"0";"0";"0"
"2018-05-01 01:05:00";"01/05/2018";"01:05";"3";"0";"0";"3";"0";"0"
"2018-05-01 01:10:00";"01/05/2018";"01:10";"7";"2";"1";"3";"1";"0"
"2018-05-01 01:15:00";"01/05/2018";"01:15";"4";"0";"0";"3";"1";"0"
"2018-05-01 01:20:00";"01/05/2018";"01:20";"3";"0";"1";"2";"0";"0"
"2018-05-01 01:25:00";"01/05/2018";"01:25";"2";"0";"0";"1";"1";"0"
"2018-05-01 01:30:00";"01/05/2018";"01:30";"2";"1";"0";"1";"0";"0"
"2018-05-01 01:35:00";"01/05/2018";"01:35";"18";"3";"6";"5";"4";"0"
"2018-05-01 01:40:00";"01/05/2018";"01:40";"27";"5";"7";"10";"5";"0"
"2018-05-01 01:45:00";"01/05/2018";"01:45";"23";"6";"3";"11";"3";"0"
"2018-05-01 01:50:00";"01/05/2018";"01:50";"23";"1";"7";"10";"5";"0"
"2018-05-01 01:55:00";"01/05/2018";"01:55";"23";"4";"2";"12";"5";"0"
"2018-05-01 02:00:00";"01/05/2018";"02:00";"256";"37";"59";"85";"75";"0"
"2018-05-01 02:05:00";"01/05/2018";"02:05";"271";"46";"67";"77";"81";"0"
"2018-05-01 02:10:00";"01/05/2018";"02:10";"253";"37";"66";"78";"72";"0"
"2018-05-01 02:15:00";"01/05/2018";"02:15";"179";"26";"46";"79";"28";"0"
"2018-05-01 02:20:00";"01/05/2018";"02:20";"237";"37";"58";"74";"68";"0"
"2018-05-01 02:25:00";"01/05/2018";"02:25";"242";"42";"57";"74";"69";"0"
"2018-05-01 02:30:00";"01/05/2018";"02:30";"229";"42";"54";"73";"60";"0"
"2018-05-01 02:35:00";"01/05/2018";"02:35";"238";"44";"61";"74";"59";"0"
"2018-05-01 02:40:00";"01/05/2018";"02:40";"224";"38";"58";"72";"56";"0"
"2018-05-01 02:45:00";"01/05/2018";"02:45";"227";"42";"57";"74";"54";"0"
"2018-05-01 02:50:00";"01/05/2018";"02:50";"226";"40";"57";"70";"59";"0"
"2018-05-01 02:55:00";"01/05/2018";"02:55";"228";"38";"54";"74";"62";"0"
"2018-05-01 03:00:00";"01/05/2018";"03:00";"235";"47";"55";"74";"59";"0"
"2018-05-01 03:05:00";"01/05/2018";"03:05";"216";"42";"46";"70";"58";"0"
"2018-05-01 03:10:00";"01/05/2018";"03:10";"229";"39";"60";"72";"58";"0"
"2018-05-01 03:15:00";"01/05/2018";"03:15";"218";"40";"51";"71";"56";"0"
"2018-05-01 03:20:00";"01/05/2018";"03:20";"216";"33";"53";"73";"57";"0"
"2018-05-01 03:25:00";"01/05/2018";"03:25";"218";"33";"55";"69";"61";"0"
"2018-05-01 03:30:00";"01/05/2018";"03:30";"226";"36";"49";"74";"67";"0"
"2018-05-01 03:35:00";"01/05/2018";"03:35";"242";"41";"54";"78";"69";"0"
"2018-05-01 03:40:00";"01/05/2018";"03:40";"255";"43";"60";"80";"72";"0"
"2018-05-01 03:45:00";"01/05/2018";"03:45";"263";"43";"66";"85";"69";"0"
"2018-05-01 03:50:00";"01/05/2018";"03:50";"278";"44";"72";"87";"75";"0"
"2018-05-01 03:55:00";"01/05/2018";"03:55";"293";"53";"67";"86";"87";"0"
"2018-05-01 04:00:00";"01/05/2018";"04:00";"298";"48";"74";"84";"92";"0"
"2018-05-01 04:05:00";"01/05/2018";"04:05";"320";"52";"81";"88";"99";"0"
"2018-05-01 04:10:00";"01/05/2018";"04:10";"358";"59";"93";"97";"109";"0"
"2018-05-01 04:15:00";"01/05/2018";"04:15";"373";"62";"103";"102";"106";"0"
