"DataCompleta";"Data";"Hora";"Total";"Intersul";"Internorte";"Transcarioca";"SantaCruz";"BRT"
"2019-12-01 00:00:00";"01/12/2019";"00:00";"";"";"";"";"";""
"2019-12-01 01:00:00";"01/12/2019";"01:00";"296";"18";"59";"83";"136";"0"
"2019-12-01 02:00:00";"01/12/2019";"02:00";"167";"11";"36";"58";"62";"0"
"2019-12-01 03:00:00";"01/12/2019";"03:00";"98";"8";"21";"35";"34";"0"
"2019-12-01 04:00:00";"01/12/2019";"04:00";"198";"11";"50";"70";"67";"0"
"2019-12-01 05:00:00";"01/12/2019";"05:00";"574";"80";"191";"148";"155";"0"
"2019-12-01 06:00:00";"01/12/2019";"06:00";"1190";"191";"396";"329";"274";"0"
"2019-12-01 07:00:00";"01/12/2019";"07:00";"";"";"";"";"";""
"2019-12-01 08:00:00";"01/12/2019";"08:00";"1877";"320";"625";"568";"364";"0"
"2019-12-01 09:00:00";"01/12/2019";"09:00";"1820";"249";"648";"557";"366";"0"
"2019-12-01 10:00:00";"01/12/2019";"10:00";"1919";"302";"659";"592";"366";"0"
"2019-12-01 11:00:00";"01/12/2019";"11:00";"1930";"314";"668";"583";"365";"0"
"2019-12-01 12:00:00";"01/12/2019";"12:00";"1882";"267";"677";"573";"365";"0"
"2019-12-01 13:00:00";"01/12/2019";"13:00";"1931";"311";"685";"571";"364";"0"
"2019-12-01 14:00:00";"01/12/2019";"14:00";"1923";"305";"676";"576";"366";"0"
"2019-12-01 15:00:00";"01/12/2019";"15:00";"";"";"";"";"";""
"2019-12-01 16:00:00";"01/12/2019";"16:00";"1842";"261";"628";"578";"375";"0"
"2019-12-01 17:00:00";"01/12/2019";"17:00";"1950";"304";"660";"613";"373";"0"
"2019-12-01 18:00:00";"01/12/2019";"18:00";"1962";"303";"657";"629";"373";"0"
"2019-12-01 19:00:00";"01/12/2019";"19:00";"1885";"260";"659";"595";"371";"0"
"2019-12-01 20:00:00";"01/12/2019";"20:00";"1793";"269";"597";"562";"365";"0"
"2019-12-01 21:00:00";"01/12/2019";"21:00";"1514";"200";"523";"456";"335";"0"
"2019-12-01 22:00:00";"01/12/2019";"22:00";"1179";"146";"397";"350";"286";"0"
"2019-12-01 23:00:00";"01/12/2019";"23:00";"";"";"";"";"";""
"2019-12-02 00:00:00";"02/12/2019";"00:00";"";"";"";"";"";""
"2019-12-02 01:00:00";"02/12/2019";"01:00";"168";"9";"32";"47";"80";"0"
"2019-12-02 02:00:00";"02/12/2019";"02:00";"108";"4";"24";"36";"44";"0"
"2019-12-02 03:00:00";"02/12/2019";"03:00";"";"";"";"";"";""
"2019-12-02 04:00:00";"02/12/2019";"04:00";"460";"31";"127";"120";"182";"0"
"2019-12-02 05:00:00";"02/12/2019";"05:00";"";"";"";"";"";""
"2019-12-02 06:00:00";"02/12/2019";"06:00";"3331";"555";"1129";"901";"746";"0"
"2019-12-02 07:00:00";"02/12/2019";"07:00";"4120";"654";"1416";"1195";"855";"0"
"2019-12-02 08:00:00";"02/12/2019";"08:00";"4493";"857";"1490";"1293";"853";"0"
"2019-12-02 09:00:00";"02/12/2019";"09:00";"4303";"757";"1474";"1248";"824";"0"
"2019-12-02 10:00:00";"02/12/2019";"10:00";"4104";"639";"1485";"1161";"819";"0"
"2019-12-02 11:00:00";"02/12/2019";"11:00";"3990";"627";"1467";"1103";"793";"0"
"2019-12-02 12:00:00";"02/12/2019";"12:00";"3947";"628";"1461";"1061";"797";"0"
"2019-12-02 13:00:00";"02/12/2019";"13:00";"3861";"622";"1429";"1038";"772";"0"
"2019-12-02 14:00:00";"02/12/2019";"14:00";"3865";"637";"1417";"1027";"784";"0"
"2019-12-02 15:00:00";"02/12/2019";"15:00";"";"";"";"";"";""
"2019-12-02 16:00:00";"02/12/2019";"16:00";"4270";"822";"1435";"1186";"827";"0"
"2019-12-02 17:00:00";"02/12/2019";"17:00";"4307";"773";"1488";"1220";"826";"0"
"2019-12-02 18:00:00";"02/12/2019";"18:00";"4474";"838";"1506";"1284";"846";"0"
"2019-12-02 19:00:00";"02/12/2019";"19:00";"4397";"815";"1478";"1268";"836";"0"
"2019-12-02 20:00:00";"02/12/2019";"20:00";"";"";"";"";"";""
"2019-12-02 21:00:00";"02/12/2019";"21:00";"";"";"";"";"";""
"2019-12-02 22:00:00";"02/12/2019";"22:00";"";"";"";"";"";""
"2019-12-02 23:00:00";"02/12/2019";"23:00";"";"";"";"";"";""
"2019-12-03 00:00:00";"03/12/2019";"00:00";"";"";"";"";"";""
"2019-12-03 01:00:00";"03/12/2019";"01:00";"";"";"";"";"";""
"2019-12-03 02:00:00";"03/12/2019";"02:00";"";"";"";"";"";""
"2019-12-03 03:00:00";"03/12/2019";"03:00";"";"";"";"";"";""
"2019-12-03 04:00:00";"03/12/2019";"04:00";"";"";"";"";"";""
"2019-12-03 05:00:00";"03/12/2019";"05:00";"";"";"";"";"";""
"2019-12-03 06:00:00";"03/12/2019";"06:00";"";"";"";"";"";""
"2019-12-03 07:00:00";"03/12/2019";"07:00";"";"";"";"";"";""
"2019-12-03 08:00:00";"03/12/2019";"08:00";"";"";"";"";"";""
"2019-12-03 09:00:00";"03/12/2019";"09:00";"";"";"";"";"";""
"2019-12-03 10:00:00";"03/12/2019";"10:00";"";"";"";"";"";""
"2019-12-03 11:00:00";"03/12/2019";"11:00";"";"";"";"";"";""
"2019-12-03 12:00:00";"03/12/2019";"12:00";"";"";"";"";"";""
"2019-12-03 13:00:00";"03/12/2019";"13:00";"";"";"";"";"";""
"2019-12-03 14:00:00";"03/12/2019";"14:00";"";"";"";"";"";""
