"DataCompleta";"Data";"Hora";"Total";"Intersul";"Internorte";"Transcarioca";"SantaCruz";"BRT"
"2020-02-01 00:05:00";"01/02/2020";"00:05";"247";"6";"59";"7";"175";"0"
"2020-02-01 00:10:00";"01/02/2020";"00:10";"252";"12";"43";"22";"175";"0"
"2020-02-01 00:15:00";"01/02/2020";"00:15";"274";"16";"52";"31";"175";"0"
"2020-02-01 00:20:00";"01/02/2020";"00:20";"301";"16";"58";"47";"180";"0"
"2020-02-01 00:25:00";"01/02/2020";"00:25";"304";"14";"63";"53";"174";"0"
"2020-02-01 00:30:00";"01/02/2020";"00:30";"317";"17";"63";"62";"175";"0"
"2020-02-01 00:35:00";"01/02/2020";"00:35";"317";"13";"62";"66";"176";"0"
"2020-02-01 00:40:00";"01/02/2020";"00:40";"326";"14";"71";"74";"167";"0"
"2020-02-01 00:45:00";"01/02/2020";"00:45";"327";"15";"70";"76";"166";"0"
"2020-02-01 00:50:00";"01/02/2020";"00:50";"309";"15";"63";"69";"162";"0"
"2020-02-01 00:55:00";"01/02/2020";"00:55";"303";"16";"61";"74";"152";"0"
"2020-02-01 01:00:00";"01/02/2020";"01:00";"297";"13";"63";"74";"147";"0"
"2020-02-01 01:05:00";"01/02/2020";"01:05";"285";"15";"57";"75";"138";"0"
"2020-02-01 01:10:00";"01/02/2020";"01:10";"272";"18";"50";"73";"131";"0"
"2020-02-01 01:15:00";"01/02/2020";"01:15";"254";"16";"51";"70";"117";"0"
"2020-02-01 01:20:00";"01/02/2020";"01:20";"243";"16";"51";"65";"111";"0"
"2020-02-01 01:25:00";"01/02/2020";"01:25";"241";"15";"54";"62";"110";"0"
"2020-02-01 01:30:00";"01/02/2020";"01:30";"232";"14";"51";"64";"103";"0"
"2020-02-01 01:35:00";"01/02/2020";"01:35";"218";"15";"49";"56";"98";"0"
"2020-02-01 01:40:00";"01/02/2020";"01:40";"202";"14";"46";"54";"88";"0"
"2020-02-01 01:45:00";"01/02/2020";"01:45";"189";"14";"44";"48";"83";"0"
"2020-02-01 01:50:00";"01/02/2020";"01:50";"180";"11";"44";"44";"81";"0"
"2020-02-01 01:55:00";"01/02/2020";"01:55";"171";"12";"42";"42";"75";"0"
"2020-02-01 02:00:00";"01/02/2020";"02:00";"165";"10";"42";"44";"69";"0"
"2020-02-01 02:05:00";"01/02/2020";"02:05";"155";"11";"38";"43";"63";"0"
"2020-02-01 02:10:00";"01/02/2020";"02:10";"149";"11";"37";"42";"59";"0"
"2020-02-01 02:15:00";"01/02/2020";"02:15";"144";"8";"41";"38";"57";"0"
"2020-02-01 02:20:00";"01/02/2020";"02:20";"134";"9";"35";"37";"53";"0"
"2020-02-01 02:25:00";"01/02/2020";"02:25";"129";"9";"34";"34";"52";"0"
"2020-02-01 02:30:00";"01/02/2020";"02:30";"129";"6";"39";"32";"52";"0"
"2020-02-01 02:35:00";"01/02/2020";"02:35";"118";"8";"32";"31";"47";"0"
"2020-02-01 02:40:00";"01/02/2020";"02:40";"117";"7";"34";"32";"44";"0"
"2020-02-01 02:45:00";"01/02/2020";"02:45";"113";"7";"35";"28";"43";"0"
"2020-02-01 02:50:00";"01/02/2020";"02:50";"113";"5";"33";"28";"47";"0"
"2020-02-01 02:55:00";"01/02/2020";"02:55";"116";"7";"33";"30";"46";"0"
"2020-02-01 03:00:00";"01/02/2020";"03:00";"131";"8";"34";"37";"52";"0"
"2020-02-01 03:05:00";"01/02/2020";"03:05";"156";"10";"41";"55";"50";"0"
"2020-02-01 03:10:00";"01/02/2020";"03:10";"157";"12";"43";"52";"50";"0"
"2020-02-01 03:15:00";"01/02/2020";"03:15";"163";"11";"50";"51";"51";"0"
"2020-02-01 03:20:00";"01/02/2020";"03:20";"165";"11";"42";"53";"59";"0"
"2020-02-01 03:25:00";"01/02/2020";"03:25";"167";"10";"41";"53";"63";"0"
"2020-02-01 03:30:00";"01/02/2020";"03:30";"183";"12";"40";"56";"75";"0"
"2020-02-01 03:35:00";"01/02/2020";"03:35";"180";"17";"40";"49";"74";"0"
"2020-02-01 03:40:00";"01/02/2020";"03:40";"201";"17";"45";"55";"84";"0"
"2020-02-01 03:45:00";"01/02/2020";"03:45";"217";"13";"58";"55";"91";"0"
"2020-02-01 03:50:00";"01/02/2020";"03:50";"235";"14";"60";"62";"99";"0"
