"DataCompleta";"Data";"Hora";"Total";"Intersul";"Internorte";"Transcarioca";"SantaCruz";"BRT"
"2017-08-01 00:00:00";"01/08/2017";"00:00";"1017";"110";"317";"280";"310";"0"
"2017-08-01 00:05:00";"01/08/2017";"00:05";"4";"0";"2";"2";"0";"0"
"2017-08-01 00:10:00";"01/08/2017";"00:10";"2";"0";"1";"1";"0";"0"
"2017-08-01 00:15:00";"01/08/2017";"00:15";"2";"0";"0";"2";"0";"0"
"2017-08-01 00:20:00";"01/08/2017";"00:20";"2";"1";"1";"0";"0";"0"
"2017-08-01 00:25:00";"01/08/2017";"00:25";"5";"1";"3";"1";"0";"0"
"2017-08-01 00:30:00";"01/08/2017";"00:30";"3";"1";"1";"1";"0";"0"
"2017-08-01 00:35:00";"01/08/2017";"00:35";"4";"0";"2";"2";"0";"0"
"2017-08-01 00:40:00";"01/08/2017";"00:40";"5";"0";"1";"3";"1";"0"
"2017-08-01 00:45:00";"01/08/2017";"00:45";"3";"1";"1";"1";"0";"0"
"2017-08-01 00:50:00";"01/08/2017";"00:50";"4";"0";"1";"3";"0";"0"
"2017-08-01 00:55:00";"01/08/2017";"00:55";"3";"1";"1";"1";"0";"0"
"2017-08-01 01:00:00";"01/08/2017";"01:00";"7";"2";"1";"2";"2";"0"
"2017-08-01 01:05:00";"01/08/2017";"01:05";"4";"0";"1";"3";"0";"0"
"2017-08-01 01:10:00";"01/08/2017";"01:10";"7";"0";"1";"5";"1";"0"
"2017-08-01 01:15:00";"01/08/2017";"01:15";"4";"0";"1";"3";"0";"0"
"2017-08-01 01:20:00";"01/08/2017";"01:20";"5";"0";"1";"4";"0";"0"
"2017-08-01 01:25:00";"01/08/2017";"01:25";"7";"1";"2";"4";"0";"0"
"2017-08-01 01:30:00";"01/08/2017";"01:30";"15";"2";"10";"3";"0";"0"
"2017-08-01 01:35:00";"01/08/2017";"01:35";"48";"4";"32";"11";"1";"0"
"2017-08-01 01:40:00";"01/08/2017";"01:40";"45";"5";"29";"10";"1";"0"
"2017-08-01 01:45:00";"01/08/2017";"01:45";"66";"9";"42";"14";"1";"0"
"2017-08-01 01:50:00";"01/08/2017";"01:50";"51";"4";"27";"17";"3";"0"
"2017-08-01 01:55:00";"01/08/2017";"01:55";"66";"12";"24";"23";"7";"0"
"2017-08-01 02:00:00";"01/08/2017";"02:00";"304";"32";"90";"101";"81";"0"
"2017-08-01 02:05:00";"01/08/2017";"02:05";"312";"34";"100";"97";"81";"0"
"2017-08-01 02:10:00";"01/08/2017";"02:10";"292";"31";"93";"89";"79";"0"
"2017-08-01 02:15:00";"01/08/2017";"02:15";"299";"34";"98";"91";"76";"0"
"2017-08-01 02:20:00";"01/08/2017";"02:20";"286";"34";"79";"94";"79";"0"
"2017-08-01 02:25:00";"01/08/2017";"02:25";"286";"38";"78";"93";"77";"0"
"2017-08-01 02:30:00";"01/08/2017";"02:30";"282";"36";"80";"87";"79";"0"
"2017-08-01 02:35:00";"01/08/2017";"02:35";"271";"31";"87";"79";"74";"0"
"2017-08-01 02:40:00";"01/08/2017";"02:40";"269";"33";"85";"78";"73";"0"
"2017-08-01 02:45:00";"01/08/2017";"02:45";"281";"33";"91";"82";"75";"0"
"2017-08-01 02:50:00";"01/08/2017";"02:50";"285";"37";"83";"86";"79";"0"
"2017-08-01 02:55:00";"01/08/2017";"02:55";"285";"37";"83";"89";"76";"0"
"2017-08-01 03:00:00";"01/08/2017";"03:00";"293";"31";"94";"92";"76";"0"
"2017-08-01 03:05:00";"01/08/2017";"03:05";"294";"26";"100";"90";"78";"0"
"2017-08-01 03:10:00";"01/08/2017";"03:10";"302";"37";"99";"82";"84";"0"
"2017-08-01 03:15:00";"01/08/2017";"03:15";"301";"31";"94";"89";"87";"0"
"2017-08-01 03:20:00";"01/08/2017";"03:20";"314";"33";"94";"93";"94";"0"
"2017-08-01 03:25:00";"01/08/2017";"03:25";"344";"33";"100";"104";"107";"0"
"2017-08-01 03:30:00";"01/08/2017";"03:30";"371";"38";"108";"108";"117";"0"
"2017-08-01 03:35:00";"01/08/2017";"03:35";"395";"39";"115";"111";"130";"0"
"2017-08-01 03:40:00";"01/08/2017";"03:40";"446";"50";"134";"122";"140";"0"
"2017-08-01 03:45:00";"01/08/2017";"03:45";"497";"57";"145";"129";"166";"0"
"2017-08-01 03:50:00";"01/08/2017";"03:50";"536";"55";"155";"143";"183";"0"
"2017-08-01 03:55:00";"01/08/2017";"03:55";"601";"59";"166";"159";"217";"0"
"2017-08-01 04:00:00";"01/08/2017";"04:00";"684";"75";"192";"178";"239";"0"
"2017-08-01 04:05:00";"01/08/2017";"04:05";"750";"76";"219";"194";"261";"0"
"2017-08-01 04:10:00";"01/08/2017";"04:10";"846";"90";"256";"211";"289";"0"
"2017-08-01 04:15:00";"01/08/2017";"04:15";"951";"105";"293";"227";"326";"0"
"2017-08-01 04:20:00";"01/08/2017";"04:20";"1054";"123";"313";"249";"369";"0"
"2017-08-01 04:25:00";"01/08/2017";"04:25";"1179";"148";"350";"273";"408";"0"
"2017-08-01 04:30:00";"01/08/2017";"04:30";"1282";"156";"379";"311";"436";"0"
"2017-08-01 04:35:00";"01/08/2017";"04:35";"1414";"186";"417";"338";"473";"0"
"2017-08-01 04:40:00";"01/08/2017";"04:40";"1559";"205";"475";"368";"511";"0"
"2017-08-01 04:45:00";"01/08/2017";"04:45";"1696";"223";"527";"410";"536";"0"
"2017-08-01 04:50:00";"01/08/2017";"04:50";"1848";"250";"574";"449";"575";"0"
"2017-08-01 04:55:00";"01/08/2017";"04:55";"2008";"289";"610";"490";"619";"0"
"2017-08-01 05:00:00";"01/08/2017";"05:00";"2160";"306";"665";"538";"651";"0"
"2017-08-01 05:05:00";"01/08/2017";"05:05";"2367";"350";"741";"584";"692";"0"
"2017-08-01 05:10:00";"01/08/2017";"05:10";"2537";"388";"806";"619";"724";"0"
"2017-08-01 05:15:00";"01/08/2017";"05:15";"2700";"437";"840";"665";"758";"0"
"2017-08-01 05:20:00";"01/08/2017";"05:20";"2887";"470";"901";"717";"799";"0"
"2017-08-01 05:25:00";"01/08/2017";"05:25";"3092";"521";"974";"761";"836";"0"
"2017-08-01 05:30:00";"01/08/2017";"05:30";"3287";"566";"1038";"817";"866";"0"
