"DataCompleta";"Data";"Hora";"Total";"Intersul";"Internorte";"Transcarioca";"SantaCruz";"BRT"
"2018-01-01 00:05:00";"01/01/2018";"00:05";"4";"0";"1";"3";"0";"0"
"2018-01-01 00:10:00";"01/01/2018";"00:10";"";"";"";"";"";""
"2018-01-01 00:15:00";"01/01/2018";"00:15";"";"";"";"";"";""
"2018-01-01 00:20:00";"01/01/2018";"00:20";"1";"0";"0";"1";"0";"0"
"2018-01-01 00:25:00";"01/01/2018";"00:25";"2";"0";"1";"1";"0";"0"
"2018-01-01 00:30:00";"01/01/2018";"00:30";"1";"0";"0";"1";"0";"0"
"2018-01-01 00:35:00";"01/01/2018";"00:35";"2";"0";"0";"2";"0";"0"
"2018-01-01 00:40:00";"01/01/2018";"00:40";"1";"0";"0";"1";"0";"0"
"2018-01-01 00:45:00";"01/01/2018";"00:45";"2";"0";"1";"1";"0";"0"
"2018-01-01 00:50:00";"01/01/2018";"00:50";"3";"0";"2";"1";"0";"0"
"2018-01-01 00:55:00";"01/01/2018";"00:55";"1";"0";"0";"1";"0";"0"
"2018-01-01 01:00:00";"01/01/2018";"01:00";"1";"0";"1";"0";"0";"0"
"2018-01-01 01:05:00";"01/01/2018";"01:05";"2";"0";"0";"2";"0";"0"
"2018-01-01 01:10:00";"01/01/2018";"01:10";"2";"1";"0";"0";"1";"0"
"2018-01-01 01:15:00";"01/01/2018";"01:15";"";"";"";"";"";""
"2018-01-01 01:20:00";"01/01/2018";"01:20";"2";"0";"0";"2";"0";"0"
"2018-01-01 01:25:00";"01/01/2018";"01:25";"2";"1";"0";"1";"0";"0"
"2018-01-01 01:30:00";"01/01/2018";"01:30";"2";"0";"0";"2";"0";"0"
"2018-01-01 01:35:00";"01/01/2018";"01:35";"4";"0";"0";"4";"0";"0"
"2018-01-01 01:40:00";"01/01/2018";"01:40";"1";"0";"0";"1";"0";"0"
"2018-01-01 01:45:00";"01/01/2018";"01:45";"1";"1";"0";"0";"0";"0"
"2018-01-01 01:50:00";"01/01/2018";"01:50";"2";"0";"0";"2";"0";"0"
"2018-01-01 01:55:00";"01/01/2018";"01:55";"2";"1";"1";"0";"0";"0"
"2018-01-01 02:00:00";"01/01/2018";"02:00";"3";"1";"0";"1";"1";"0"
"2018-01-01 02:05:00";"01/01/2018";"02:05";"5";"0";"3";"1";"1";"0"
"2018-01-01 02:10:00";"01/01/2018";"02:10";"10";"0";"0";"6";"4";"0"
"2018-01-01 02:15:00";"01/01/2018";"02:15";"9";"2";"0";"6";"1";"0"
"2018-01-01 02:20:00";"01/01/2018";"02:20";"3";"1";"1";"0";"1";"0"
"2018-01-01 02:25:00";"01/01/2018";"02:25";"5";"0";"1";"2";"2";"0"
"2018-01-01 02:30:00";"01/01/2018";"02:30";"7";"1";"4";"1";"1";"0"
"2018-01-01 02:35:00";"01/01/2018";"02:35";"34";"11";"14";"8";"1";"0"
"2018-01-01 02:40:00";"01/01/2018";"02:40";"43";"6";"20";"14";"3";"0"
"2018-01-01 02:45:00";"01/01/2018";"02:45";"34";"8";"16";"9";"1";"0"
"2018-01-01 02:50:00";"01/01/2018";"02:50";"42";"8";"12";"16";"6";"0"
"2018-01-01 02:55:00";"01/01/2018";"02:55";"63";"15";"23";"18";"7";"0"
"2018-01-01 03:00:00";"01/01/2018";"03:00";"328";"137";"127";"44";"20";"0"
"2018-01-01 03:05:00";"01/01/2018";"03:05";"780";"227";"123";"294";"136";"0"
"2018-01-01 03:10:00";"01/01/2018";"03:10";"785";"229";"128";"290";"138";"0"
"2018-01-01 03:15:00";"01/01/2018";"03:15";"776";"225";"126";"284";"141";"0"
"2018-01-01 03:20:00";"01/01/2018";"03:20";"792";"230";"131";"287";"144";"0"
"2018-01-01 03:25:00";"01/01/2018";"03:25";"780";"225";"138";"276";"141";"0"
"2018-01-01 03:30:00";"01/01/2018";"03:30";"783";"224";"136";"277";"146";"0"
"2018-01-01 03:35:00";"01/01/2018";"03:35";"784";"227";"126";"281";"150";"0"
"2018-01-01 03:40:00";"01/01/2018";"03:40";"789";"224";"135";"279";"151";"0"
"2018-01-01 03:45:00";"01/01/2018";"03:45";"796";"219";"143";"283";"151";"0"
"2018-01-01 03:50:00";"01/01/2018";"03:50";"804";"225";"136";"289";"154";"0"
"2018-01-01 03:55:00";"01/01/2018";"03:55";"812";"221";"147";"289";"155";"0"
"2018-01-01 04:00:00";"01/01/2018";"04:00";"808";"225";"143";"277";"163";"0"
"2018-01-01 04:05:00";"01/01/2018";"04:05";"824";"223";"143";"294";"164";"0"
"2018-01-01 04:10:00";"01/01/2018";"04:10";"828";"230";"149";"285";"164";"0"
"2018-01-01 04:15:00";"01/01/2018";"04:15";"844";"232";"158";"287";"167";"0"
"2018-01-01 04:20:00";"01/01/2018";"04:20";"850";"223";"162";"292";"173";"0"
"2018-01-01 04:25:00";"01/01/2018";"04:25";"891";"224";"191";"296";"180";"0"
"2018-01-01 04:30:00";"01/01/2018";"04:30";"889";"219";"182";"305";"183";"0"
"2018-01-01 04:35:00";"01/01/2018";"04:35";"904";"229";"178";"311";"186";"0"
"2018-01-01 04:40:00";"01/01/2018";"04:40";"941";"241";"190";"312";"198";"0"
"2018-01-01 04:45:00";"01/01/2018";"04:45";"972";"257";"197";"315";"203";"0"
"2018-01-01 04:50:00";"01/01/2018";"04:50";"1003";"264";"208";"317";"214";"0"
"2018-01-01 04:55:00";"01/01/2018";"04:55";"1044";"268";"239";"322";"215";"0"
"2018-01-01 05:00:00";"01/01/2018";"05:00";"1061";"270";"239";"327";"225";"0"
"2018-01-01 05:05:00";"01/01/2018";"05:05";"1119";"289";"245";"346";"239";"0"
"2018-01-01 05:10:00";"01/01/2018";"05:10";"1137";"280";"249";"352";"256";"0"
"2018-01-01 05:15:00";"01/01/2018";"05:15";"1171";"280";"272";"359";"260";"0"
"2018-01-01 05:20:00";"01/01/2018";"05:20";"1213";"290";"286";"376";"261";"0"
"2018-01-01 05:25:00";"01/01/2018";"05:25";"1266";"309";"304";"383";"270";"0"
"2018-01-01 05:30:00";"01/01/2018";"05:30";"1286";"315";"307";"376";"288";"0"
"2018-01-01 05:35:00";"01/01/2018";"05:35";"1320";"322";"315";"395";"288";"0"
"2018-01-01 05:40:00";"01/01/2018";"05:40";"1362";"326";"332";"413";"291";"0"
"2018-01-01 05:45:00";"01/01/2018";"05:45";"1379";"327";"336";"421";"295";"0"
"2018-01-01 05:50:00";"01/01/2018";"05:50";"1408";"321";"346";"431";"310";"0"
"2018-01-01 05:55:00";"01/01/2018";"05:55";"1458";"337";"375";"431";"315";"0"
"2018-01-01 06:00:00";"01/01/2018";"06:00";"1486";"336";"381";"446";"323";"0"
"2018-01-01 06:05:00";"01/01/2018";"06:05";"1521";"348";"388";"452";"333";"0"
"2018-01-01 06:10:00";"01/01/2018";"06:10";"1560";"337";"416";"462";"345";"0"
"2018-01-01 06:15:00";"01/01/2018";"06:15";"1602";"352";"427";"471";"352";"0"
"2018-01-01 06:20:00";"01/01/2018";"06:20";"1644";"355";"442";"486";"361";"0"
"2018-01-01 06:25:00";"01/01/2018";"06:25";"1675";"364";"458";"488";"365";"0"
"2018-01-01 06:30:00";"01/01/2018";"06:30";"1697";"362";"467";"499";"369";"0"
"2018-01-01 06:35:00";"01/01/2018";"06:35";"1695";"367";"455";"503";"370";"0"
"2018-01-01 06:40:00";"01/01/2018";"06:40";"1742";"367";"478";"514";"383";"0"
"2018-01-01 06:45:00";"01/01/2018";"06:45";"1760";"370";"480";"526";"384";"0"
