"DataCompleta";"Data";"Hora";"Total";"Intersul";"Internorte";"Transcarioca";"SantaCruz";"BRT"
"2016-04-01 00:00:00";"01/04/2016";"00:00";"1529";"276";"459";"398";"396";"0"
"2016-04-01 00:05:00";"01/04/2016";"00:05";"1507";"279";"446";"393";"389";"0"
"2016-04-01 00:10:00";"01/04/2016";"00:10";"1398";"260";"413";"370";"355";"0"
"2016-04-01 00:15:00";"01/04/2016";"00:15";"1326";"234";"401";"343";"348";"0"
"2016-04-01 00:20:00";"01/04/2016";"00:20";"1243";"223";"369";"330";"321";"0"
"2016-04-01 00:25:00";"01/04/2016";"00:25";"1212";"213";"362";"325";"312";"0"
"2016-04-01 00:30:00";"01/04/2016";"00:30";"1125";"191";"335";"300";"299";"0"
"2016-04-01 00:35:00";"01/04/2016";"00:35";"1055";"180";"321";"286";"268";"0"
"2016-04-01 00:40:00";"01/04/2016";"00:40";"963";"161";"279";"267";"256";"0"
"2016-04-01 00:45:00";"01/04/2016";"00:45";"944";"152";"276";"266";"250";"0"
"2016-04-01 00:50:00";"01/04/2016";"00:50";"864";"134";"256";"246";"228";"0"
"2016-04-01 00:55:00";"01/04/2016";"00:55";"823";"131";"235";"232";"225";"0"
"2016-04-01 01:00:00";"01/04/2016";"01:00";"771";"116";"220";"227";"208";"0"
"2016-04-01 01:05:00";"01/04/2016";"01:05";"728";"105";"209";"225";"189";"0"
"2016-04-01 01:10:00";"01/04/2016";"01:10";"707";"99";"184";"229";"195";"0"
"2016-04-01 01:15:00";"01/04/2016";"01:15";"679";"86";"191";"217";"185";"0"
"2016-04-01 01:20:00";"01/04/2016";"01:20";"658";"83";"191";"215";"169";"0"
"2016-04-01 01:25:00";"01/04/2016";"01:25";"628";"87";"186";"204";"151";"0"
"2016-04-01 01:30:00";"01/04/2016";"01:30";"593";"86";"168";"191";"148";"0"
"2016-04-01 01:35:00";"01/04/2016";"01:35";"566";"80";"153";"190";"143";"0"
"2016-04-01 01:40:00";"01/04/2016";"01:40";"563";"76";"150";"202";"135";"0"
