"DataCompleta";"L0";"L10";"L11N";"L12";"L13";"L18";"L19";"L20";"L22";"L25A";"L31";"L35A";"L369";"L37";"L38A";"L393";"L397";"L40A";"L41";"L42A";"L46";"L50";"L51";"L51A";"L53A";"L552";"L636";"L745";"L759";"L835";"L838";"L846";"L848";"L864";"L867";"L884";"LLECD33";"L2381";"L298";"L368";"L497";"L550";"L553";"L554";"L607";"L613";"L629";"L696";"L746";"L756";"L790";"L802";"L866";"L312";"L352";"L399";"L471";"L484";"L638";"L711";"L803";"L862";"LSV790";"L249";"L326";"L343";"L472";"L600";"L731";"L774";"L878";"L905";"LSV866";"L2335";"L394";"L565";"L639";"L361";"L383";"L483";"L692";"L863";"L355";"L433";"L474";"L555";"L557";"L390";"L548";"L324";"L823";"L329";"L217";"L342";"L782";"L2802";"L2337";"L687";"L14";"L2303";"L309";"L353";"L463";"L628";"L743";"L784";"L812";"L386";"L926";"L936";"L945";"L954";"LSV474";"LSV774";"L384";"L770";"L232";"L2383";"L457";"L779";"L794";"L801";"L908";"L2803";"L296";"L338";"L847";"LSP343";"L110";"L2305";"L335";"L363";"L371";"L624";"L775";"L112";"L2310";"L2334";"L348";"L379";"L498";"L601";"L741";"L752";"L2336";"L2343";"L460";"L485";"L665";"L669";"L777";"L819";"L917";"L105";"L315";"L723";"L786";"L2307";"L2332";"L328";"L362";"L606";"L920";"L923";"L942";"L108";"L852";"L861";"L918";"L946";"L100";"L201";"L2338";"L265";"L292";"L301";"L302";"L313";"L323";"L327";"L385";"L415";"L426";"L432";"L461";"L473";"L611";"L616";"L634";"L737";"L771";"L810";"L910";"L919";"LSP553";"L2804";"L350";"L378";"L455";"L539";"L583";"L685";"L804";"L840";"L940";"L107";"L202";"L247";"L409";"L422";"L476";"L621";"L793";"L900";"L15";"L2112";"L275";"L341";"L630";"L678";"L693";"L898";"LSV335";"L106";"L220";"L300";"L321";"L650";"L712";"L837";"L843";"L851";"LSP513";"L117";"L133";"L306";"L412";"L805";"LSV779";"L2339";"L608";"L769";"L773";"L778";"L811";"L007";"L507";"L615";"L663";"L721";"L825";"L850";"L887";"L679";"L766";"L869";"L325";"L492";"L688";"L691";"L859";"L951";"L444";"LSV917";"L209";"L2111";"L841";"L913";"L210";"L239";"L440";"L538";"L610";"L625";"L627";"L783";"L2331";"L614";"L950";"L006";"L2342";"L2345";"L622";"L238";"L845";"L875";"L896";"LSP265";"LSV843";"L2801";"L680";"L821";"L892";"L897";"L901";"L014";"L448";"L709";"L860";"L883";"L914";"LSV908";"L104";"L795";"L829";"L868";"L877";"L906";"L2110";"L410";"L416";"L623";"L925";"L932";"L831";"L939";"LSV232";"LSV606";"L2114";"L886";"L822";"L842";"L935";"L991";"LSVA685";"L218";"L380";"L389";"L558";"L580";"LLECD31";"L2344";"L395";"LSVC905";"L439";"L853";"L462";"L118";"L836";"LSP404";"L882";"L953";"L2115";"L966";"LSV920";"L849";"L881";"L893";"L339";"L880";"L891";"L010";"L839";"L895"
"2021-07-01 04:30:00";23;3;2;3;4;NA;2;9;NA;2;2;10;2;9;9;8;10;9;8;5;8;6;4;5;1;3;3;5;6;4;2;4;2;11;9;2;NA;3;14;5;2;1;7;9;1;5;7;4;5;12;7;NA;2;1;NA;10;1;3;3;2;17;1;5;4;6;3;2;6;7;3;17;7;NA;10;9;4;7;8;10;6;3;1;2;2;4;1;3;3;1;6;NA;1;NA;9;NA;5;5;8;3;12;18;1;3;NA;1;1;5;10;5;1;2;NA;3;1;1;5;10;2;5;3;8;11;7;3;2;1;1;1;3;1;1;5;11;16;2;1;3;3;2;3;2;4;2;2;12;NA;6;3;6;4;4;NA;8;3;11;NA;1;4;NA;12;6;4;7;1;NA;4;2;4;3;1;16;NA;1;3;3;6;3;NA;4;1;2;12;5;1;4;3;1;1;6;2;2;3;5;4;1;1;1;3;2;3;2;2;2;2;1;5;3;1;1;2;1;NA;2;2;NA;NA;1;3;2;1;1;1;NA;2;4;1;1;1;2;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-01 04:35:00";23;4;3;3;4;NA;2;10;NA;2;2;10;2;8;8;7;10;9;8;5;9;6;4;5;1;3;3;4;7;3;3;4;2;13;8;3;NA;3;17;5;3;2;8;9;2;6;10;5;8;12;5;NA;3;1;NA;11;1;4;3;3;16;1;7;5;6;4;2;6;7;5;18;7;NA;10;9;4;9;9;11;7;4;2;2;2;4;1;4;3;1;7;NA;2;NA;9;NA;6;5;7;3;12;23;1;5;NA;1;1;5;8;5;2;3;NA;3;1;2;5;8;2;5;3;8;13;8;4;1;1;1;1;4;1;4;6;13;15;2;2;4;1;2;3;3;4;2;2;13;NA;8;4;7;4;5;1;9;3;12;1;1;4;NA;13;6;4;7;1;NA;5;2;4;4;2;17;NA;2;3;3;7;5;NA;4;2;2;13;5;1;5;3;1;1;5;1;2;3;5;5;1;2;1;3;4;3;2;2;3;2;1;6;4;1;1;2;1;NA;2;2;NA;NA;1;3;2;1;1;1;NA;3;4;1;2;2;3;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-01 04:40:00";25;4;2;3;5;NA;2;10;NA;2;2;10;2;8;8;6;10;9;8;5;9;6;3;7;1;3;3;3;8;4;3;6;2;13;9;2;NA;4;22;5;3;3;8;9;2;8;10;4;10;13;4;1;4;1;NA;10;2;4;5;5;17;2;7;6;7;4;2;7;7;4;18;6;NA;12;10;5;10;9;13;8;4;2;3;2;4;1;4;4;1;7;NA;3;NA;8;NA;8;5;8;3;12;27;1;6;NA;2;1;5;7;5;2;2;NA;3;3;2;6;7;3;5;3;9;14;9;4;2;1;1;2;4;3;5;6;15;17;2;4;4;2;2;3;3;5;2;2;14;1;9;4;9;5;4;1;9;3;12;1;NA;4;NA;15;7;4;6;1;NA;6;2;5;3;1;17;NA;2;3;4;8;5;NA;4;2;1;13;5;2;5;3;1;1;5;1;2;3;5;5;2;3;1;4;3;3;2;3;3;2;1;6;3;2;2;2;1;NA;4;4;NA;NA;1;3;2;1;1;1;NA;3;7;1;2;4;3;1;NA;1;1;3;3;2;2;2;1;2;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-01 04:45:00";25;3;2;4;4;NA;3;11;NA;3;2;11;2;9;8;7;11;9;7;5;9;6;4;8;2;3;3;3;8;4;4;6;2;13;10;2;NA;4;22;6;3;5;9;11;2;8;12;6;10;14;4;2;4;2;NA;12;2;4;7;5;19;2;6;5;7;5;2;7;6;5;19;7;NA;13;10;5;10;9;16;9;4;2;4;3;4;1;4;4;1;7;NA;3;NA;9;NA;8;5;7;3;12;27;1;6;2;2;1;5;8;6;2;4;NA;3;3;2;7;9;3;5;3;10;15;10;5;1;2;1;2;6;6;5;8;17;17;1;5;4;3;2;3;3;6;2;2;15;1;11;5;10;5;5;1;10;2;14;1;NA;4;NA;15;8;5;6;1;NA;6;2;5;5;3;21;NA;3;3;6;7;7;NA;4;2;1;13;5;1;5;4;2;1;7;1;2;4;5;5;2;3;3;4;4;3;2;4;4;3;1;6;3;3;2;2;1;3;5;5;NA;NA;1;5;2;1;1;1;NA;3;8;1;2;3;3;2;NA;1;1;5;3;2;2;3;1;1;1;1;NA;1;1;1;2;1;1;5;1;1;1;1;2;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-01 04:50:00";25;3;2;3;4;NA;3;11;NA;3;2;10;2;9;9;7;12;9;7;5;9;6;4;8;2;5;2;5;8;4;5;6;2;15;10;3;NA;5;21;7;4;5;10;11;2;10;12;4;12;15;4;2;5;3;NA;13;3;5;7;6;20;2;6;6;7;6;2;7;7;8;20;7;NA;13;10;6;13;9;16;11;5;3;4;3;4;1;4;5;2;7;NA;4;1;10;NA;8;5;9;3;12;29;2;8;2;2;1;6;10;6;2;5;NA;4;2;1;8;9;3;4;4;10;17;10;4;2;2;1;2;6;6;6;9;18;19;NA;6;4;2;2;3;4;6;3;2;14;1;13;5;12;7;5;1;10;3;15;2;1;4;NA;16;9;5;6;1;NA;8;3;5;5;3;22;NA;4;4;6;7;7;1;4;2;1;15;6;2;6;4;2;1;8;1;2;5;6;7;3;3;3;7;4;3;2;4;4;3;1;6;3;3;3;4;1;4;6;6;NA;NA;1;5;2;NA;1;1;NA;3;8;1;3;3;5;2;NA;1;1;5;4;2;4;3;NA;2;1;1;NA;1;1;2;2;2;1;6;1;NA;1;1;3;1;1;1;2;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-01 04:55:00";22;3;1;6;4;3;2;11;NA;3;2;11;2;9;8;8;12;9;6;6;10;6;3;8;3;5;3;4;7;5;6;6;2;21;11;3;NA;6;18;7;5;6;9;11;2;10;16;4;12;17;3;2;5;4;NA;16;3;6;8;5;22;1;7;6;7;6;2;8;7;8;20;7;NA;14;10;5;14;11;17;12;6;3;4;3;5;2;5;6;2;8;NA;5;1;10;NA;9;5;10;3;13;31;2;10;3;2;1;6;10;6;3;6;1;4;5;2;8;9;3;5;4;12;16;10;4;2;2;1;2;8;6;7;10;20;19;NA;7;4;2;2;3;4;7;3;3;15;1;13;5;12;8;8;1;12;3;16;3;1;4;NA;17;9;5;7;1;1;9;4;5;6;3;23;NA;4;5;7;8;8;1;4;2;1;18;7;2;6;5;2;1;10;1;3;6;6;6;3;3;3;8;5;3;2;4;4;3;1;7;4;4;4;4;1;4;6;7;NA;NA;1;5;2;NA;1;1;NA;3;8;1;3;4;6;3;NA;1;1;5;5;2;4;4;NA;3;1;1;NA;1;1;3;2;3;1;6;1;NA;1;2;3;1;1;1;2;1;1;NA;1;2;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-01 05:00:00";20;3;1;7;4;3;2;11;NA;3;2;11;2;9;7;8;12;8;6;8;11;6;5;8;3;5;3;4;7;6;7;6;2;26;11;3;NA;7;18;7;6;7;9;12;4;11;17;6;10;17;3;2;4;6;NA;15;3;6;8;6;24;2;7;5;8;8;2;9;8;9;22;10;NA;14;12;6;14;11;19;13;6;3;7;3;5;2;5;7;2;8;NA;5;1;10;NA;9;6;9;3;13;32;2;11;3;3;1;7;12;6;3;5;1;4;5;2;6;10;3;6;5;12;17;13;6;3;3;1;4;8;5;8;12;21;20;1;7;6;2;4;4;5;8;2;3;16;1;15;5;12;7;8;1;13;5;16;3;1;4;NA;18;10;6;7;1;NA;9;5;5;9;4;24;NA;4;5;9;7;9;2;4;2;NA;17;9;2;6;5;2;2;11;1;4;6;6;8;3;3;3;8;5;5;2;5;5;4;2;8;5;5;5;5;2;5;7;7;NA;NA;1;5;2;1;1;1;NA;3;9;1;3;4;5;3;NA;1;1;5;5;2;4;5;2;3;NA;1;NA;1;1;4;2;4;1;6;1;NA;1;2;4;1;1;1;1;2;1;NA;1;2;1;1;1;1;1;1;1;1;1;1;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-01 05:05:00";19;3;1;8;4;3;2;12;NA;3;4;10;2;11;6;8;13;8;5;7;11;6;7;7;4;5;4;5;7;7;6;6;2;28;11;3;NA;7;21;8;6;8;9;12;5;12;18;8;10;19;4;3;4;5;NA;17;3;6;8;6;25;2;7;6;7;10;2;11;8;9;23;11;NA;14;12;7;18;11;19;15;6;3;7;3;6;2;8;7;2;8;NA;6;2;10;NA;10;6;10;3;14;32;2;12;2;3;1;8;12;7;3;3;1;3;5;3;8;10;3;7;6;12;17;14;7;3;3;1;4;8;5;7;12;24;24;2;7;7;3;4;4;5;7;2;3;16;1;17;5;13;7;9;1;14;5;16;2;NA;4;1;19;10;7;8;1;NA;10;5;5;10;5;26;NA;4;5;11;7;8;2;6;2;NA;18;10;2;7;6;2;2;11;1;4;8;6;7;3;3;4;8;5;5;2;6;5;4;2;8;5;6;6;5;3;6;7;9;NA;NA;1;6;3;1;1;1;NA;3;12;3;3;4;6;3;NA;1;1;8;5;2;7;6;2;5;NA;1;NA;1;1;4;2;4;1;8;1;NA;1;2;4;1;2;1;1;2;1;NA;1;4;1;2;1;2;1;1;1;2;1;1;1;3;1;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-01 05:10:00";20;3;2;8;5;3;2;11;NA;4;3;10;2;12;6;8;13;8;5;8;11;7;6;6;4;5;5;5;7;7;7;5;3;25;10;5;NA;6;25;9;6;11;9;12;5;12;18;9;10;20;4;3;5;8;NA;18;3;6;8;7;25;2;7;6;7;9;3;11;8;9;25;11;NA;14;12;7;19;12;20;17;9;4;8;3;6;2;8;7;2;8;NA;10;2;10;NA;11;6;10;3;14;36;2;14;3;3;1;8;9;8;3;3;1;2;5;4;8;9;3;10;4;12;17;14;8;3;3;2;5;8;5;7;12;24;26;2;8;7;4;4;4;5;7;2;3;15;1;17;5;14;6;10;1;14;5;18;1;NA;4;1;19;12;8;8;1;NA;10;5;5;10;5;29;NA;4;5;14;7;9;2;5;2;NA;19;10;3;8;7;3;2;11;2;4;8;6;8;5;3;4;9;5;5;3;7;5;4;1;8;5;7;6;6;4;5;7;9;NA;NA;1;7;3;1;1;1;NA;4;13;4;3;5;6;3;1;1;1;8;5;2;7;7;2;6;NA;1;NA;1;1;5;2;4;1;8;1;NA;1;4;5;1;2;1;2;2;1;NA;1;4;1;2;1;3;1;1;1;2;1;1;3;3;1;1;2;1;1;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-01 05:15:00";21;3;3;7;6;4;2;11;NA;4;3;9;2;12;6;8;15;9;5;7;12;7;6;6;4;5;5;5;7;7;8;5;3;27;10;5;NA;5;24;9;8;12;9;13;6;13;20;8;7;21;5;2;5;7;1;18;1;6;10;8;26;5;6;6;7;10;3;12;8;11;28;11;1;15;12;8;18;13;25;19;11;4;8;3;6;2;8;7;2;9;NA;10;4;10;NA;11;6;10;3;15;38;2;14;5;3;1;7;12;7;3;1;1;2;4;4;8;12;3;10;5;12;17;16;10;1;NA;2;5;8;1;9;13;24;27;3;9;7;3;3;4;5;8;2;4;17;1;19;5;15;7;9;1;15;5;20;1;NA;4;1;19;15;9;10;1;1;10;5;5;12;6;30;NA;5;5;16;8;8;3;6;2;2;19;12;4;8;8;4;2;11;2;4;9;6;9;5;5;5;10;6;6;3;9;5;4;3;9;6;7;10;8;4;5;7;11;NA;NA;1;8;3;2;1;1;NA;4;13;3;4;4;7;3;1;1;1;8;5;3;7;7;2;6;NA;1;NA;1;1;5;2;4;1;9;1;NA;1;4;6;1;2;1;2;2;1;NA;1;3;1;2;1;3;3;1;1;2;1;1;4;3;1;2;2;1;1;2;2;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-01 05:20:00";22;3;4;7;6;4;2;11;NA;4;3;10;2;11;6;8;16;9;5;7;13;7;6;6;4;5;5;5;7;8;8;5;4;28;10;6;NA;6;22;9;8;16;9;13;6;14;20;8;7;22;6;2;6;7;1;19;1;7;13;8;25;5;7;6;7;10;3;13;9;11;28;11;1;15;17;9;20;13;24;21;12;4;9;5;6;2;8;9;2;9;NA;10;4;11;NA;11;6;11;3;15;40;3;15;5;2;1;7;12;8;3;2;2;2;5;3;9;13;3;10;5;10;17;17;10;1;1;2;6;8;NA;10;13;26;29;3;9;7;3;3;4;6;9;2;4;19;1;19;5;16;6;9;1;15;5;21;1;NA;4;1;19;15;10;10;1;NA;10;6;6;13;6;31;NA;5;6;16;8;8;3;6;3;2;19;15;3;9;8;4;2;11;2;4;9;6;10;5;5;6;11;6;6;3;9;5;4;4;10;6;7;11;8;5;5;8;13;NA;NA;2;7;4;2;1;1;NA;4;15;2;4;7;8;3;1;1;1;8;5;3;7;7;2;6;NA;1;NA;1;1;6;2;4;1;10;1;NA;1;5;8;NA;2;1;2;2;1;NA;1;3;2;2;1;3;2;1;1;2;3;2;4;4;1;3;2;1;1;2;2;2;1;1;1;1;2;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-01 05:25:00";21;3;4;7;6;4;2;11;NA;4;4;10;2;11;6;8;17;8;5;7;13;7;6;6;5;6;6;6;7;9;8;5;4;31;11;6;NA;6;21;10;8;18;9;13;6;14;20;10;6;21;7;2;5;8;NA;20;NA;7;14;8;27;5;6;7;7;10;4;15;11;10;24;11;1;15;19;9;21;15;28;21;12;5;9;5;9;2;8;9;2;10;NA;10;4;12;NA;12;6;11;4;15;42;4;15;5;1;1;6;13;8;4;2;3;1;5;4;9;13;3;11;5;13;13;17;10;1;1;1;6;9;NA;10;13;27;29;3;9;8;3;3;4;6;10;2;4;19;1;22;5;16;6;8;1;15;5;23;3;NA;4;1;18;16;10;10;1;NA;10;7;6;14;6;31;NA;5;6;14;10;8;4;6;3;2;20;15;4;9;8;4;3;12;2;4;9;6;11;5;5;6;12;7;7;3;9;5;6;4;11;7;8;12;9;5;6;8;13;NA;NA;2;9;1;2;1;1;NA;4;15;3;4;7;8;4;1;1;2;9;7;4;8;7;1;6;NA;2;NA;1;1;6;3;5;1;8;1;NA;1;5;8;1;3;1;2;4;1;NA;1;4;2;2;1;3;2;NA;1;2;3;3;6;5;1;3;2;1;1;2;2;2;1;2;1;1;2;1;1;1;1;NA;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-01 05:30:00";22;2;4;7;5;4;2;12;3;2;4;10;2;10;5;8;17;8;5;7;13;6;5;5;5;6;8;5;7;8;9;5;3;32;12;6;NA;5;21;10;8;20;10;16;6;17;21;10;6;22;7;2;6;10;NA;21;NA;9;15;8;27;5;6;7;7;10;4;17;11;11;23;12;1;15;19;9;22;14;30;22;13;4;9;5;9;2;8;9;2;12;NA;10;4;12;NA;12;5;12;4;16;42;5;15;7;NA;NA;8;14;11;4;4;4;2;5;3;10;14;3;11;5;13;15;18;12;NA;1;1;6;9;NA;10;13;30;29;3;9;8;4;4;4;6;10;2;4;20;1;22;6;16;6;8;1;16;5;23;3;1;4;1;19;17;11;10;1;NA;11;7;6;16;8;30;NA;5;6;14;11;8;7;7;3;2;19;18;4;10;8;4;3;12;2;5;9;7;12;5;4;6;13;7;7;3;9;6;6;4;11;8;10;12;10;5;6;8;12;NA;NA;2;9;1;2;1;1;NA;4;15;3;5;6;8;4;1;2;2;9;7;4;9;7;1;7;NA;1;NA;1;1;7;3;4;1;8;1;NA;1;5;9;NA;2;1;2;4;1;NA;1;5;2;2;1;3;2;NA;1;2;3;2;6;5;1;3;2;1;1;2;2;2;1;2;1;1;2;1;1;1;1;NA;1;1;1;1;1;1;NA;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-01 05:35:00";22;2;4;6;12;5;2;12;3;3;4;10;2;9;5;8;17;9;4;7;12;6;3;6;7;8;8;6;7;8;11;5;3;35;11;6;NA;6;21;9;8;22;10;17;6;19;23;9;8;22;9;2;5;10;NA;22;NA;9;13;8;26;7;6;8;8;10;4;14;12;15;22;12;2;15;19;12;22;14;30;22;13;6;9;6;9;2;9;9;2;13;NA;10;4;13;NA;13;5;12;4;16;42;5;15;6;NA;NA;10;13;11;4;4;4;2;5;7;11;16;3;11;5;17;13;18;13;1;1;1;7;9;NA;10;14;32;29;3;9;11;3;4;4;7;10;2;4;21;1;23;6;16;6;10;1;17;4;23;3;1;4;1;19;17;11;11;1;NA;12;7;6;17;7;30;1;6;6;15;10;10;8;8;3;2;21;19;4;10;8;4;3;12;2;6;11;6;12;6;4;6;15;7;7;3;10;6;6;3;11;8;12;13;10;5;6;10;13;NA;NA;2;12;1;2;1;1;NA;4;17;4;5;7;8;2;1;2;2;10;7;4;9;8;2;6;NA;1;NA;1;NA;7;3;3;1;8;1;NA;1;5;11;1;2;1;3;4;1;1;1;6;3;2;1;3;2;NA;1;3;4;3;6;5;1;4;2;1;1;2;3;2;1;2;1;1;2;NA;1;1;1;NA;1;1;1;2;1;1;NA;1;1;1;1;2;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-01 05:40:00";21;2;4;6;11;5;2;12;3;8;4;10;2;8;4;8;18;9;5;6;12;6;3;4;10;9;7;6;7;9;13;5;3;33;10;7;NA;6;21;8;9;20;10;19;6;18;24;9;9;22;9;2;5;10;NA;23;NA;10;14;8;27;8;7;7;8;10;4;14;12;17;24;12;2;16;19;15;24;14;30;21;14;6;11;6;9;3;9;11;2;13;NA;10;4;14;NA;13;6;11;4;18;42;5;15;8;NA;NA;10;13;11;4;4;9;1;5;7;12;16;3;12;3;17;14;19;13;1;2;1;8;9;NA;11;14;32;31;3;9;12;3;5;4;8;10;2;4;21;NA;24;6;18;8;11;1;18;4;23;2;1;4;3;21;17;12;11;1;NA;12;6;6;18;8;31;2;6;6;15;10;10;8;9;3;2;21;20;5;11;8;5;3;12;2;6;11;6;12;6;4;6;15;9;6;3;12;8;6;3;9;9;13;13;10;6;7;11;11;NA;NA;2;13;1;2;1;1;NA;4;17;4;5;7;8;2;1;2;3;10;7;4;10;8;3;6;NA;1;NA;1;NA;7;3;3;1;8;1;NA;1;6;10;1;2;1;3;4;1;1;1;6;4;2;1;2;2;NA;1;3;4;3;6;6;1;4;2;1;2;3;3;2;1;2;1;1;2;NA;1;2;1;NA;1;1;1;2;1;1;NA;1;3;1;1;2;NA;1;1;1;1;1;1;NA;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
